client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,89,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,89,86,0,8,34.833,0.422,0.931,907,0.698,0.9999,4,0.000000
2,89,79,1,9,18.919,0.039,0.966,955,0.656,0.9998,5,0.000400
3,89,85,1,11,48.746,0.400,0.905,266,0.746,0.9999,5,0.001000
4,89,84,0,8,30.172,0.432,0.975,679,1.108,0.9999,5,0.000000
5,89,69,0,7,7.953,0.638,0.913,984,3.461,0.9997,1,0.000000
6,89,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,89,82,0,8,63.041,0.436,0.962,511,0.074,0.9999,2,0.000000
8,89,88,0,8,72.832,0.150,0.968,635,0.652,0.9998,4,0.000000
9,89,88,0,10,47.344,0.230,0.938,1072,0.245,0.9994,2,0.000000
10,89,87,0,9,72.568,0.298,0.976,582,3.567,0.9997,2,0.000000
11,89,88,1,8,42.318,0.191,0.968,600,3.034,0.9999,3,-0.002000
12,89,77,0,4,18.841,0.786,0.925,293,0.008,0.9998,4,0.000000
13,89,83,0,10,36.191,0.327,0.938,1124,1.286,0.9983,1,0.000000
14,89,86,0,12,34.143,0.053,0.990,721,0.223,0.9999,2,0.000000
15,89,75,0,6,7.066,0.503,0.909,547,4.810,0.9994,1,0.000000
16,89,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,89,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,89,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,89,82,0,12,64.862,0.300,0.947,410,0.802,0.9998,5,0.000000
20,89,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,89,81,0,8,57.416,0.734,0.894,544,0.438,0.9999,5,0.000000
22,89,83,0,12,6.736,0.253,0.981,1070,10.920,0.9999,5,0.000000
23,89,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,89,78,0,11,21.505,0.248,0.882,350,21.003,0.9960,2,0.000000
25,89,83,1,8,2.949,0.386,0.955,761,4.125,0.9994,1,0.003500
26,89,81,0,12,84.736,0.494,0.839,933,0.205,0.9999,5,0.000000
27,89,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,89,75,1,11,13.110,0.457,0.942,327,1.735,0.9999,5,0.000500
29,89,87,0,13,46.370,0.368,0.944,440,0.233,0.9994,1,0.000000
30,89,88,0,7,86.641,0.455,0.952,550,3.447,0.9998,3,0.000000
31,89,59,0,3,30.635,0.588,0.870,493,0.139,0.9996,2,0.000000
32,89,68,0,12,80.600,0.272,0.953,392,2.180,0.9995,1,0.000000
33,89,84,0,12,6.661,0.750,0.885,451,3.341,0.9998,4,0.000000
34,89,85,0,9,40.414,0.027,1.000,832,0.012,0.9999,5,0.000000
35,89,86,0,8,54.181,0.217,0.969,670,17.105,0.9999,3,0.000000
36,89,36,0,3,62.872,1.880,0.836,674,2.998,0.9998,2,0.000000
37,89,84,0,10,21.787,0.112,0.977,691,0.453,0.9997,2,0.000000
38,89,88,0,7,89.015,0.368,0.984,320,0.042,0.9999,5,0.000000
39,89,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,89,51,0,6,67.638,0.108,0.941,245,1.145,0.9996,2,0.000000
41,89,88,0,9,46.459,0.649,0.937,257,2.892,0.9999,3,0.000000
42,89,76,0,13,47.137,0.022,1.000,377,0.000,0.9999,5,0.000000
43,89,48,0,3,41.979,0.095,0.969,735,3.295,0.9998,5,0.000000
44,89,84,0,5,43.222,1.935,0.918,943,3.139,0.9999,4,0.000000
45,89,82,0,10,89.461,0.441,0.881,297,0.000,0.9998,4,0.000000
46,89,85,0,12,64.426,0.558,0.879,911,0.174,0.9998,3,0.000000
47,89,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,89,74,0,9,4.249,0.097,0.957,708,1.832,0.9998,2,0.000000
49,89,70,0,4,5.318,0.188,0.973,1093,1.274,0.9999,3,0.000000
50,89,85,0,10,26.266,0.432,0.921,203,2.160,0.9998,4,0.000000
51,89,88,0,8,2.820,0.499,0.930,209,0.100,0.9999,3,0.000000
52,89,78,1,5,35.199,0.506,0.878,262,19.473,0.9999,5,0.000400
53,89,87,0,10,49.993,0.693,0.950,421,1.497,0.9999,5,0.000000
54,89,82,1,10,61.503,0.731,0.897,204,4.247,0.9999,3,0.001600
55,89,73,0,12,84.656,0.036,1.000,604,0.051,0.9998,3,0.000000
56,89,83,0,10,67.290,0.339,0.940,1110,0.383,0.9999,4,0.000000
