client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
1,6,3,0,1,53.383,0.987,0.870,754,11.573,0.9997,2,0.000000
2,6,1,0,1,44.227,0.803,0.808,699,5.415,0.9992,4,0.000000
3,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
4,6,4,0,1,91.428,0.757,0.760,414,2.545,0.9997,5,0.000000
5,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
6,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
7,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
8,6,5,0,1,44.113,0.331,0.937,965,2.145,0.9996,1,0.000000
9,6,-1,1,0,27.449,0.000,0.000,0,0.000,0.9990,1,-0.004900
10,6,2,0,1,77.424,1.293,0.873,220,3.898,0.9998,4,0.000000
11,6,-1,1,0,11.348,0.000,0.000,0,0.000,0.9999,4,0.006900
12,6,-1,1,0,89.980,0.000,0.000,0,0.000,0.9994,1,-0.001500
13,6,2,0,1,91.510,0.902,0.800,865,4.428,0.9997,5,0.000000
14,6,3,0,1,83.750,0.922,0.823,477,4.166,0.9995,1,0.000000
15,6,2,0,1,33.306,0.621,0.852,474,1.710,0.9994,3,0.000000
16,6,4,0,1,5.283,0.000,1.000,796,0.000,0.9997,2,0.000000
17,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
18,6,3,0,1,86.352,1.016,0.836,1073,13.284,0.9996,2,0.000000
19,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
20,6,4,0,1,42.634,0.266,0.944,244,5.451,0.9998,2,0.000000
21,6,1,0,1,18.956,0.892,0.803,886,5.301,0.9997,4,0.000000
22,6,1,0,1,75.576,0.691,0.887,570,3.846,0.9996,5,0.000000
23,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
24,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
25,6,3,0,1,84.992,1.033,0.909,561,3.469,0.9999,4,0.000000
26,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
27,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
28,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
29,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
30,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
31,6,-1,1,0,86.632,0.000,0.000,0,0.000,0.9997,2,-0.001600
32,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
33,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
34,6,1,0,1,61.371,2.287,0.897,1194,6.007,0.9998,5,0.000000
35,6,4,0,1,46.937,1.507,0.800,1057,2.831,0.9998,3,0.000000
36,6,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
