client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
1,4,3,0,1,53.383,0.987,0.870,754,11.573,0.9997,2,0.000000
2,4,1,0,1,44.227,0.803,0.808,699,5.415,0.9992,4,0.000000
3,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
4,4,-1,1,0,91.428,0.000,0.000,0,0.000,0.9997,5,0.004700
5,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
6,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
7,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
8,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
9,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
10,4,2,0,1,77.424,1.293,0.873,220,3.898,0.9998,4,0.000000
11,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
12,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
13,4,2,0,1,91.510,0.902,0.800,865,4.428,0.9997,5,0.000000
14,4,3,0,1,83.750,0.922,0.823,477,4.166,0.9995,1,0.000000
15,4,2,0,1,33.306,0.621,0.852,474,1.710,0.9994,3,0.000000
16,4,-1,1,0,5.283,0.000,0.000,0,0.000,0.9997,2,-0.013700
17,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
18,4,3,0,1,86.352,1.016,0.836,1073,13.284,0.9996,2,0.000000
19,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
20,4,-1,1,0,42.634,0.000,0.000,0,0.000,0.9998,2,-0.000500
21,4,1,0,1,18.956,0.892,0.803,886,5.301,0.9997,4,0.000000
22,4,1,0,1,75.576,0.691,0.887,570,3.846,0.9996,5,0.000000
23,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
24,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
25,4,3,0,1,84.992,1.033,0.909,561,3.469,0.9999,4,0.000000
26,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
