client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,112,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,112,96,0,10,65.466,0.512,0.931,876,6.083,0.9997,1,0.000000
2,112,110,0,14,51.074,0.010,1.000,1110,0.561,0.9996,5,0.000000
3,112,107,0,13,76.401,0.434,0.857,635,3.906,0.9995,1,0.000000
4,112,96,0,10,5.132,0.324,0.975,636,0.907,0.9994,1,0.000000
5,112,110,0,9,75.169,0.395,0.891,1083,0.000,0.9998,4,0.000000
6,112,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,112,104,0,11,50.802,0.488,0.975,429,0.266,1.0000,4,0.000000
8,112,102,0,10,69.945,0.200,0.935,534,2.390,0.9994,1,0.000000
9,112,105,0,12,38.056,0.116,0.969,1068,8.747,0.9990,1,0.000000
10,112,106,0,12,40.611,0.085,0.976,755,1.728,0.9999,5,0.000000
11,112,101,0,11,55.776,0.091,0.968,277,0.986,0.9996,2,0.000000
12,112,111,0,6,92.210,0.714,0.887,273,2.061,0.9996,3,0.000000
13,112,102,0,14,47.620,0.299,0.938,869,0.682,0.9985,1,0.000000
14,112,103,0,13,53.933,0.070,0.990,276,0.087,1.0000,5,0.000000
15,112,92,0,7,34.732,0.637,0.848,821,3.759,0.9985,1,0.000000
16,112,99,0,8,46.300,0.733,0.840,506,0.567,0.9998,4,0.000000
17,112,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,112,111,0,13,22.379,0.264,0.937,361,1.896,0.9998,2,0.000000
19,112,104,0,14,96.343,0.266,0.947,613,1.745,0.9998,4,0.000000
20,112,99,0,13,6.295,0.339,0.958,787,0.103,0.9999,4,0.000000
21,112,110,1,14,14.862,0.694,0.864,1161,2.571,0.9999,5,0.009100
22,112,108,0,15,76.958,0.337,0.971,543,0.003,0.9998,1,0.000000
23,112,103,0,6,59.934,0.525,0.924,1058,3.215,0.9998,3,0.000000
24,112,105,0,14,15.692,0.037,1.000,775,0.695,0.9996,2,0.000000
25,112,108,0,11,52.178,0.533,0.955,728,0.043,0.9994,1,0.000000
26,112,109,0,14,64.054,0.422,0.839,802,0.556,0.9998,3,0.000000
27,112,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,112,106,0,14,91.480,0.448,0.942,519,0.397,0.9999,5,0.000000
29,112,110,0,17,17.760,0.313,0.963,859,0.225,0.9998,2,0.000000
30,112,106,0,11,80.451,0.666,0.935,586,3.936,0.9999,5,0.000000
31,112,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,112,94,1,14,25.324,0.044,0.977,225,0.096,0.9993,1,0.000300
33,112,94,0,13,0.057,0.572,0.885,906,3.204,0.9996,2,0.000000
34,112,108,0,13,98.644,0.059,0.938,414,0.000,0.9991,1,0.000000
35,112,93,0,10,20.523,0.180,0.979,227,0.000,0.9999,3,0.000000
36,112,108,0,4,36.878,0.874,0.922,691,2.976,0.9999,4,0.000000
37,112,100,0,13,11.311,0.095,0.977,1191,1.645,0.9997,4,0.000000
38,112,106,1,8,29.984,0.346,0.967,300,0.013,0.9997,3,-0.009100
39,112,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,112,109,0,11,90.029,0.044,0.941,469,0.303,0.9997,4,0.000000
41,112,96,0,12,12.446,0.686,0.921,972,2.679,0.9999,3,0.000000
42,112,100,0,14,19.036,0.021,1.000,1171,0.219,0.9977,5,0.000000
43,112,97,0,5,19.323,0.106,0.969,449,2.185,0.9995,2,0.000000
44,112,111,0,7,67.078,1.338,0.863,974,1.303,0.9989,1,0.000000
45,112,105,0,12,35.408,0.459,0.881,838,0.000,0.9996,1,0.000000
46,112,105,0,15,47.037,0.530,0.931,292,4.006,0.9997,2,0.000000
47,112,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,112,111,0,13,78.601,0.051,1.000,249,0.031,0.9999,5,0.000000
49,112,70,1,4,34.643,0.188,0.973,1093,1.274,0.9999,3,0.000600
50,112,108,0,12,79.095,0.296,0.921,1149,2.503,0.9999,5,0.000000
51,112,96,0,9,16.067,0.361,0.958,695,28.214,0.9994,1,0.000000
52,112,109,0,11,86.759,0.476,0.898,660,1.515,0.9996,1,0.000000
53,112,107,1,11,18.291,0.511,0.950,1111,1.993,0.9994,1,0.010800
54,112,106,0,13,30.834,0.254,0.971,265,1.847,0.9999,3,0.000000
55,112,111,0,13,14.462,0.035,1.000,823,0.943,0.9997,2,0.000000
56,112,111,0,15,12.151,0.386,0.920,1072,0.014,0.9997,3,0.000000
57,112,103,0,11,76.422,0.200,0.968,875,1.161,0.9998,3,0.000000
58,112,107,0,10,28.853,0.298,0.933,1130,2.053,0.9995,1,0.000000
59,112,102,0,11,8.094,0.611,0.939,509,3.500,0.9995,3,0.000000
60,112,105,0,13,57.984,0.140,0.979,922,1.194,0.9999,2,0.000000
61,112,100,0,12,15.338,0.174,0.971,235,4.327,0.9997,3,0.000000
62,112,110,0,8,75.040,0.410,0.984,746,0.000,0.9999,4,0.000000
63,112,110,0,10,77.506,0.651,0.946,215,0.933,1.0000,5,0.000000
