client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,43,34,0,4,93.301,0.756,0.846,716,3.236,0.9995,1,0.000000
1,43,22,1,3,45.026,1.130,0.875,467,2.488,0.9999,4,0.002400
2,43,38,0,5,88.896,0.007,1.000,971,0.643,0.9995,2,0.000000
3,43,37,0,5,47.981,0.408,0.881,582,1.129,0.9999,5,0.000000
4,43,34,0,3,23.973,0.491,0.950,481,1.300,0.9999,4,0.000000
5,43,30,0,3,43.273,0.762,0.891,495,0.717,0.9997,1,0.000000
6,43,33,0,4,35.417,0.515,0.924,335,4.174,0.9999,4,0.000000
7,43,38,0,5,95.126,0.297,0.962,572,0.416,0.9997,1,0.000000
8,43,20,0,2,95.992,0.346,0.871,859,3.137,0.9998,5,0.000000
9,43,40,1,5,47.528,0.233,0.969,353,0.038,0.9997,3,0.002700
10,43,23,0,5,8.252,0.212,0.976,679,0.356,0.9999,4,0.000000
11,43,40,0,4,58.095,0.259,0.952,847,1.578,0.9998,4,0.000000
12,43,28,0,2,18.415,0.799,0.887,502,3.611,0.9999,3,0.000000
13,43,34,0,4,66.791,0.220,0.938,1107,2.341,0.9991,2,0.000000
14,43,42,0,5,98.875,0.034,1.000,438,3.452,0.9999,2,0.000000
15,43,29,0,4,72.559,0.265,0.909,1158,3.972,0.9996,1,0.000000
16,43,35,0,4,2.061,0.845,0.800,1114,7.992,0.9995,1,0.000000
17,43,42,0,5,56.754,0.313,0.957,1003,1.103,0.9999,5,0.000000
18,43,41,0,5,28.973,0.432,0.952,917,3.598,0.9998,3,0.000000
19,43,41,1,6,0.963,0.256,0.921,384,0.566,0.9998,5,0.008300
20,43,39,0,7,61.592,0.466,0.930,947,0.000,0.9999,4,0.000000
21,43,28,0,4,52.940,0.941,0.833,497,1.505,0.9998,2,0.000000
22,43,28,0,3,39.118,1.265,0.961,739,18.876,0.9999,3,0.000000
23,43,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,43,32,0,6,60.708,0.146,0.941,278,0.299,0.9994,3,0.000000
25,43,40,0,4,57.168,0.368,0.939,203,4.030,0.9997,3,0.000000
26,43,41,0,4,30.765,0.512,0.806,1054,1.544,0.9993,1,0.000000
27,43,32,0,4,35.563,0.870,0.897,333,3.606,0.9999,5,0.000000
28,43,39,0,5,70.627,1.423,0.855,401,3.434,0.9999,5,0.000000
29,43,19,0,3,89.437,0.294,0.963,780,2.891,0.9995,1,0.000000
30,43,35,0,4,63.640,0.862,0.871,429,3.342,0.9998,3,0.000000
31,43,31,0,2,33.454,0.702,0.913,846,16.829,0.9994,1,0.000000
32,43,37,0,10,30.621,0.453,0.884,662,1.440,0.9998,5,0.000000
33,43,37,0,4,45.247,1.310,0.712,883,3.638,0.9996,2,0.000000
34,43,19,0,3,80.515,0.983,0.875,1025,48.786,0.9939,4,0.000000
35,43,40,0,3,8.326,0.385,0.958,908,0.000,0.9999,5,0.000000
36,43,36,0,3,62.872,1.880,0.836,674,2.998,0.9998,2,0.000000
37,43,39,0,5,63.356,0.259,0.977,746,0.223,0.9997,3,0.000000
38,43,21,0,3,67.134,0.514,0.951,584,0.260,0.9998,2,0.000000
39,43,41,0,6,39.662,2.042,0.831,936,2.154,0.9999,4,0.000000
40,43,23,0,4,53.876,0.199,0.941,409,1.176,0.9996,3,0.000000
41,43,26,0,3,79.172,0.905,0.889,1054,1.187,0.9999,4,0.000000
42,43,40,1,6,71.905,0.110,0.983,289,0.466,0.9999,4,-0.003200
43,43,16,0,2,83.169,0.367,0.906,1070,0.605,0.9995,3,0.000000
44,43,6,0,1,87.308,1.181,0.918,645,3.660,0.9998,3,0.000000
45,43,38,0,5,39.408,0.488,0.905,538,0.010,0.9997,2,0.000000
46,43,36,0,6,7.723,0.779,0.862,877,3.325,0.9996,2,0.000000
47,43,21,0,4,7.691,0.287,0.923,1171,0.790,0.9997,2,0.000000
