client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,95,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,95,94,0,9,15.482,0.756,0.903,476,2.691,0.9999,3,0.000000
2,95,93,0,11,38.586,0.033,0.966,779,0.030,0.9991,1,0.000000
3,95,89,0,12,48.746,0.428,0.881,632,0.937,0.9999,5,0.000000
4,95,92,0,9,98.964,0.675,0.950,1002,0.301,1.0000,5,0.000000
5,95,69,1,7,91.096,0.638,0.913,984,3.461,0.9998,4,0.000500
6,95,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,95,93,0,9,95.211,0.308,0.962,1193,0.134,0.9999,3,0.000000
8,95,88,1,8,22.030,0.150,0.968,635,0.652,0.9990,1,0.000400
9,95,88,0,10,47.344,0.230,0.938,1072,0.245,0.9994,2,0.000000
10,95,87,1,9,21.603,0.298,0.976,582,3.567,0.9998,3,0.001700
11,95,89,0,9,42.318,0.064,0.984,454,0.856,0.9999,3,0.000000
12,95,77,0,4,18.841,0.786,0.925,293,0.008,0.9998,4,0.000000
13,95,93,0,13,77.563,0.347,0.875,294,0.549,0.9990,2,0.000000
14,95,86,0,12,34.143,0.053,0.990,721,0.223,0.9999,2,0.000000
15,95,92,0,7,34.732,0.637,0.848,821,3.759,0.9985,1,0.000000
16,95,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,95,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,95,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,95,90,0,13,25.041,0.266,0.947,1120,2.730,0.9997,3,0.000000
20,95,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,95,90,1,9,60.196,0.965,0.803,669,3.776,0.9999,5,-0.000200
22,95,92,0,13,75.581,0.337,0.971,734,0.000,0.9999,3,0.000000
23,95,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,95,78,1,11,94.082,0.248,0.882,350,21.003,0.9995,3,0.000600
25,95,93,0,10,43.711,0.624,0.955,789,0.911,0.9999,5,0.000000
26,95,81,0,12,84.736,0.494,0.839,933,0.205,0.9999,5,0.000000
27,95,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,95,89,0,12,13.110,0.510,0.928,215,2.339,0.9999,5,0.000000
29,95,93,0,14,90.870,0.436,0.926,801,0.094,0.9999,5,0.000000
30,95,88,1,7,39.275,0.455,0.952,550,3.447,0.9996,2,-0.000600
31,95,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,95,94,0,14,37.700,0.044,0.977,225,0.096,0.9999,4,0.000000
33,95,94,0,13,0.057,0.572,0.885,906,3.204,0.9996,2,0.000000
