client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,93,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,93,86,0,8,34.833,0.422,0.931,907,0.698,0.9999,4,0.000000
2,93,89,1,10,38.586,0.009,1.000,210,0.001,0.9991,1,0.002700
3,93,89,0,12,48.746,0.428,0.881,632,0.937,0.9999,5,0.000000
4,93,92,0,9,98.964,0.675,0.950,1002,0.301,1.0000,5,0.000000
5,93,69,0,7,7.953,0.638,0.913,984,3.461,0.9997,1,0.000000
6,93,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,93,82,1,8,95.211,0.436,0.962,511,0.074,0.9999,3,-0.000700
8,93,88,0,8,72.832,0.150,0.968,635,0.652,0.9998,4,0.000000
9,93,88,0,10,47.344,0.230,0.938,1072,0.245,0.9994,2,0.000000
10,93,87,0,9,72.568,0.298,0.976,582,3.567,0.9997,2,0.000000
11,93,89,0,9,42.318,0.064,0.984,454,0.856,0.9999,3,0.000000
12,93,77,0,4,18.841,0.786,0.925,293,0.008,0.9998,4,0.000000
13,93,91,1,12,77.563,0.295,0.938,585,1.654,0.9990,2,0.001400
14,93,86,0,12,34.143,0.053,0.990,721,0.223,0.9999,2,0.000000
15,93,92,0,7,34.732,0.637,0.848,821,3.759,0.9985,1,0.000000
16,93,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,93,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,93,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,93,90,0,13,25.041,0.266,0.947,1120,2.730,0.9997,3,0.000000
20,93,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,93,90,0,9,56.698,0.965,0.803,669,3.776,0.9998,3,0.000000
22,93,92,0,13,75.581,0.337,0.971,734,0.000,0.9999,3,0.000000
23,93,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,93,78,0,11,21.505,0.248,0.882,350,21.003,0.9960,2,0.000000
25,93,89,1,9,43.711,0.447,0.955,924,0.929,0.9999,5,0.002100
26,93,81,0,12,84.736,0.494,0.839,933,0.205,0.9999,5,0.000000
27,93,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,93,89,0,12,13.110,0.510,0.928,215,2.339,0.9999,5,0.000000
29,93,87,1,13,90.870,0.368,0.944,440,0.233,0.9999,5,0.003200
