client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,76,61,0,6,51.138,0.916,0.877,845,0.012,0.9999,5,0.000000
1,76,62,0,7,26.383,0.877,0.889,948,0.936,0.9997,1,0.000000
2,76,73,0,8,86.384,0.001,1.000,478,0.001,0.9995,4,0.000000
3,76,56,1,7,22.076,0.317,0.905,699,0.749,0.9998,3,0.000900
4,76,73,0,7,9.942,0.632,0.963,625,1.223,0.9999,4,0.000000
5,76,69,0,7,7.953,0.638,0.913,984,3.461,0.9997,1,0.000000
6,76,66,0,7,2.623,0.719,0.939,851,1.029,0.9999,4,0.000000
7,76,71,0,7,52.662,0.339,0.949,1108,1.223,0.9998,2,0.000000
8,76,71,0,6,21.411,0.196,0.968,386,2.418,0.9998,5,0.000000
9,76,71,0,8,11.662,0.114,0.938,1063,0.004,0.9996,3,0.000000
10,76,64,0,8,90.895,0.445,0.976,204,3.818,0.9996,2,0.000000
11,76,66,0,7,66.209,0.147,0.952,1012,2.322,0.9999,4,0.000000
12,76,72,0,3,43.371,0.650,0.849,284,6.042,0.9995,1,0.000000
13,76,75,1,7,55.867,0.390,0.875,679,2.737,0.9995,3,0.002500
14,76,69,1,10,50.028,0.106,0.990,552,0.240,1.0000,4,0.001200
15,76,75,0,6,7.066,0.503,0.909,547,4.810,0.9994,1,0.000000
16,76,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,76,67,1,10,30.366,0.390,0.957,556,1.457,0.9999,5,-0.002300
18,76,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,76,75,0,11,71.107,0.188,0.947,1088,1.460,0.9998,4,0.000000
20,76,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,76,74,0,7,99.306,2.206,0.758,930,2.236,0.9998,3,0.000000
22,76,68,0,10,70.480,0.534,0.913,279,0.004,0.9986,2,0.000000
23,76,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,76,63,0,10,93.523,0.323,0.882,1039,30.577,0.9997,5,0.000000
25,76,57,1,6,2.453,0.393,0.970,918,1.412,0.9999,4,0.004400
26,76,75,0,10,76.662,0.403,0.839,758,3.230,0.9997,1,0.000000
27,76,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,76,75,0,11,60.503,0.457,0.942,327,1.735,0.9998,2,0.000000
29,76,72,0,11,25.515,0.459,0.926,826,0.209,0.9999,4,0.000000
30,76,65,0,6,75.940,0.675,0.887,339,4.490,0.9994,1,0.000000
31,76,59,0,3,30.635,0.588,0.870,493,0.139,0.9996,2,0.000000
32,76,68,0,12,80.600,0.272,0.953,392,2.180,0.9995,1,0.000000
