client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,92,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,92,86,0,8,34.833,0.422,0.931,907,0.698,0.9999,4,0.000000
2,92,89,0,10,18.919,0.009,1.000,210,0.001,0.9998,5,0.000000
3,92,89,0,12,48.746,0.428,0.881,632,0.937,0.9999,5,0.000000
4,92,84,1,8,98.964,0.432,0.975,679,1.108,1.0000,5,0.001900
5,92,69,0,7,7.953,0.638,0.913,984,3.461,0.9997,1,0.000000
6,92,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,92,82,0,8,63.041,0.436,0.962,511,0.074,0.9999,2,0.000000
8,92,88,0,8,72.832,0.150,0.968,635,0.652,0.9998,4,0.000000
9,92,88,0,10,47.344,0.230,0.938,1072,0.245,0.9994,2,0.000000
10,92,87,0,9,72.568,0.298,0.976,582,3.567,0.9997,2,0.000000
11,92,89,0,9,42.318,0.064,0.984,454,0.856,0.9999,3,0.000000
12,92,77,0,4,18.841,0.786,0.925,293,0.008,0.9998,4,0.000000
13,92,91,0,12,80.327,0.295,0.938,585,1.654,0.9990,1,0.000000
14,92,86,0,12,34.143,0.053,0.990,721,0.223,0.9999,2,0.000000
15,92,75,1,6,34.732,0.503,0.909,547,4.810,0.9985,1,0.004400
16,92,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,92,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,92,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,92,90,0,13,25.041,0.266,0.947,1120,2.730,0.9997,3,0.000000
20,92,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,92,90,0,9,56.698,0.965,0.803,669,3.776,0.9998,3,0.000000
22,92,83,1,12,75.581,0.253,0.981,1070,10.920,0.9999,3,0.000200
23,92,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,92,78,0,11,21.505,0.248,0.882,350,21.003,0.9960,2,0.000000
25,92,89,0,9,2.949,0.447,0.955,924,0.929,0.9994,1,0.000000
26,92,81,0,12,84.736,0.494,0.839,933,0.205,0.9999,5,0.000000
27,92,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,92,89,0,12,13.110,0.510,0.928,215,2.339,0.9999,5,0.000000
29,92,87,0,13,46.370,0.368,0.944,440,0.233,0.9994,1,0.000000
30,92,88,0,7,86.641,0.455,0.952,550,3.447,0.9998,3,0.000000
31,92,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,92,91,0,13,76.799,0.367,0.953,408,1.876,0.9998,2,0.000000
33,92,84,0,12,6.661,0.750,0.885,451,3.341,0.9998,4,0.000000
34,92,85,0,9,40.414,0.027,1.000,832,0.012,0.9999,5,0.000000
35,92,86,1,8,53.634,0.217,0.969,670,17.105,1.0000,5,0.003600
36,92,36,0,3,62.872,1.880,0.836,674,2.998,0.9998,2,0.000000
37,92,84,0,10,21.787,0.112,0.977,691,0.453,0.9997,2,0.000000
38,92,88,0,7,89.015,0.368,0.984,320,0.042,0.9999,5,0.000000
39,92,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,92,91,0,7,37.934,0.126,0.941,942,1.530,0.9996,2,0.000000
41,92,91,1,10,80.614,0.664,0.905,652,1.919,0.9999,4,0.001300
42,92,76,0,13,47.137,0.022,1.000,377,0.000,0.9999,5,0.000000
43,92,48,0,3,41.979,0.095,0.969,735,3.295,0.9998,5,0.000000
44,92,84,0,5,43.222,1.935,0.918,943,3.139,0.9999,4,0.000000
45,92,82,0,10,89.461,0.441,0.881,297,0.000,0.9998,4,0.000000
46,92,85,0,12,64.426,0.558,0.879,911,0.174,0.9998,3,0.000000
47,92,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,92,74,0,9,4.249,0.097,0.957,708,1.832,0.9998,2,0.000000
49,92,70,0,4,5.318,0.188,0.973,1093,1.274,0.9999,3,0.000000
50,92,85,0,10,26.266,0.432,0.921,203,2.160,0.9998,4,0.000000
