client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,115,113,0,8,51.790,0.677,0.892,906,4.217,0.9994,1,0.000000
1,115,96,0,10,65.466,0.512,0.931,876,6.083,0.9997,1,0.000000
2,115,110,0,14,51.074,0.010,1.000,1110,0.561,0.9996,5,0.000000
3,115,107,0,13,76.401,0.434,0.857,635,3.906,0.9995,1,0.000000
4,115,96,0,10,5.132,0.324,0.975,636,0.907,0.9994,1,0.000000
5,115,113,0,10,41.797,0.710,0.891,293,15.129,0.9998,5,0.000000
6,115,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,115,104,0,11,50.802,0.488,0.975,429,0.266,1.0000,4,0.000000
8,115,102,0,10,69.945,0.200,0.935,534,2.390,0.9994,1,0.000000
9,115,105,1,12,90.016,0.116,0.969,1068,8.747,0.9999,5,-0.000500
10,115,106,0,12,40.611,0.085,0.976,755,1.728,0.9999,5,0.000000
11,115,101,0,11,55.776,0.091,0.968,277,0.986,0.9996,2,0.000000
12,115,111,0,6,92.210,0.714,0.887,273,2.061,0.9996,3,0.000000
13,115,102,0,14,47.620,0.299,0.938,869,0.682,0.9985,1,0.000000
14,115,103,0,13,53.933,0.070,0.990,276,0.087,1.0000,5,0.000000
15,115,113,0,8,6.327,0.223,0.909,977,1.319,0.9993,2,0.000000
16,115,113,0,9,1.614,0.604,0.900,983,4.755,0.9998,3,0.000000
17,115,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,115,111,0,13,22.379,0.264,0.937,361,1.896,0.9998,2,0.000000
19,115,104,0,14,96.343,0.266,0.947,613,1.745,0.9998,4,0.000000
20,115,99,0,13,6.295,0.339,0.958,787,0.103,0.9999,4,0.000000
21,115,112,0,15,14.862,0.994,0.909,1079,0.125,0.9999,5,0.000000
22,115,108,0,15,76.958,0.337,0.971,543,0.003,0.9998,1,0.000000
23,115,103,0,6,59.934,0.525,0.924,1058,3.215,0.9998,3,0.000000
24,115,105,0,14,15.692,0.037,1.000,775,0.695,0.9996,2,0.000000
25,115,114,1,12,74.733,0.396,0.955,279,1.037,0.9993,1,-0.000800
26,115,109,0,14,64.054,0.422,0.839,802,0.556,0.9998,3,0.000000
27,115,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,115,106,0,14,91.480,0.448,0.942,519,0.397,0.9999,5,0.000000
29,115,110,0,17,17.760,0.313,0.963,859,0.225,0.9998,2,0.000000
30,115,106,0,11,80.451,0.666,0.935,586,3.936,0.9999,5,0.000000
31,115,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,115,112,1,15,7.516,0.244,0.977,899,0.214,0.9996,2,-0.003300
33,115,94,0,13,0.057,0.572,0.885,906,3.204,0.9996,2,0.000000
34,115,108,0,13,98.644,0.059,0.938,414,0.000,0.9991,1,0.000000
35,115,93,1,10,16.731,0.180,0.979,227,0.000,0.9999,2,0.010200
36,115,108,0,4,36.878,0.874,0.922,691,2.976,0.9999,4,0.000000
37,115,100,0,13,11.311,0.095,0.977,1191,1.645,0.9997,4,0.000000
38,115,113,0,10,68.519,0.420,0.984,731,0.106,0.9993,1,0.000000
39,115,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,115,113,0,12,60.556,0.115,0.941,449,2.539,0.9996,2,0.000000
41,115,114,0,13,83.383,0.593,0.905,550,2.538,0.9998,2,0.000000
42,115,100,0,14,19.036,0.021,1.000,1171,0.219,0.9977,5,0.000000
43,115,97,0,5,19.323,0.106,0.969,449,2.185,0.9995,2,0.000000
44,115,111,0,7,67.078,1.338,0.863,974,1.303,0.9989,1,0.000000
45,115,105,0,12,35.408,0.459,0.881,838,0.000,0.9996,1,0.000000
46,115,105,0,15,47.037,0.530,0.931,292,4.006,0.9997,2,0.000000
47,115,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,115,111,1,13,65.571,0.051,1.000,249,0.031,0.9998,2,0.002600
49,115,112,0,5,34.643,0.142,0.973,937,0.636,0.9999,3,0.000000
50,115,108,0,12,79.095,0.296,0.921,1149,2.503,0.9999,5,0.000000
51,115,114,0,10,56.886,0.751,0.859,1136,0.410,0.9991,3,0.000000
52,115,109,0,11,86.759,0.476,0.898,660,1.515,0.9996,1,0.000000
53,115,112,0,12,18.291,0.463,0.950,1020,1.817,0.9994,1,0.000000
54,115,106,0,13,30.834,0.254,0.971,265,1.847,0.9999,3,0.000000
55,115,111,0,13,14.462,0.035,1.000,823,0.943,0.9997,2,0.000000
56,115,111,0,15,12.151,0.386,0.920,1072,0.014,0.9997,3,0.000000
57,115,114,0,12,49.373,0.289,0.984,840,1.840,0.9997,2,0.000000
58,115,107,0,10,28.853,0.298,0.933,1130,2.053,0.9995,1,0.000000
59,115,114,0,12,13.864,0.445,0.909,725,0.773,0.9996,4,0.000000
60,115,113,0,14,73.682,0.118,0.979,1162,3.877,0.9999,5,0.000000
61,115,100,0,12,15.338,0.174,0.971,235,4.327,0.9997,3,0.000000
62,115,113,1,9,64.444,0.185,0.984,286,0.001,0.9999,4,-0.002800
63,115,114,0,11,4.483,0.201,0.978,579,1.563,0.9999,4,0.000000
64,115,113,0,11,93.621,0.413,0.907,923,6.212,0.9996,1,0.000000
65,115,61,0,5,52.417,1.117,0.837,966,0.651,0.9998,4,0.000000
66,115,104,0,12,8.219,0.178,0.986,1003,2.787,1.0000,5,0.000000
67,115,96,0,6,57.669,0.553,0.940,206,3.159,0.9997,2,0.000000
68,115,114,0,15,12.530,0.221,0.935,462,0.055,0.9996,1,0.000000
69,115,102,0,11,67.653,0.291,0.951,554,0.000,0.9999,5,0.000000
70,115,101,1,15,88.676,0.564,0.914,542,0.247,0.9999,5,0.000200
71,115,113,0,11,30.438,0.494,0.959,1035,1.097,0.9997,1,0.000000
72,115,91,0,8,44.578,0.251,0.973,957,3.068,0.9997,1,0.000000
73,115,108,1,14,51.880,0.434,0.956,906,0.200,0.9998,2,-0.002700
