client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,12,9,0,1,74.132,1.124,0.800,335,2.323,0.9999,5,0.000000
1,12,11,0,2,54.840,1.045,0.875,635,2.939,0.9997,1,0.000000
2,12,2,0,1,42.815,0.045,1.000,1121,9.367,0.9989,4,0.000000
3,12,7,0,1,11.976,0.835,0.881,1050,4.683,0.9999,5,0.000000
4,12,7,0,1,40.208,0.939,0.925,831,3.803,0.9999,5,0.000000
5,12,6,0,1,61.668,1.740,0.761,776,0.338,0.9998,4,0.000000
6,12,8,0,1,53.603,0.916,0.924,306,1.239,0.9998,2,0.000000
7,12,9,0,1,37.701,0.877,0.899,687,0.081,1.0000,5,0.000000
8,12,1,0,1,19.404,1.010,0.710,341,3.202,0.9868,2,0.000000
9,12,1,0,1,5.955,1.698,0.562,663,10.192,0.9650,1,0.000000
10,12,1,0,1,3.456,0.782,0.976,413,0.848,0.9989,5,0.000000
11,12,6,0,1,71.679,0.308,0.952,349,4.764,0.9995,1,0.000000
12,12,7,0,1,76.087,0.705,0.906,565,2.445,0.9998,2,0.000000
13,12,5,0,1,23.026,0.758,0.750,227,2.373,0.9996,5,0.000000
14,12,9,1,1,81.121,0.115,0.990,1041,1.988,0.9997,1,0.003800
15,12,11,0,2,59.710,0.503,0.848,231,2.376,0.9998,5,0.000000
16,12,8,0,1,66.202,0.995,0.780,365,6.892,0.9996,1,0.000000
17,12,10,0,1,35.024,0.888,0.914,288,4.435,0.9999,5,0.000000
18,12,3,0,1,80.973,0.754,0.857,1190,2.729,0.9998,5,0.000000
19,12,7,0,1,46.499,0.514,0.842,861,2.018,0.9998,5,0.000000
20,12,6,0,1,24.762,0.638,0.915,434,0.029,0.9997,2,0.000000
21,12,6,0,1,34.721,3.055,0.712,531,3.436,0.9998,2,0.000000
22,12,8,0,1,71.286,1.114,0.922,1039,0.000,0.9998,3,0.000000
23,12,7,0,1,50.203,0.622,0.939,1060,0.951,0.9999,3,0.000000
24,12,3,1,1,67.096,0.549,0.824,1003,8.219,0.9995,1,0.001400
25,12,2,0,1,69.298,0.592,0.939,359,5.770,0.9994,4,0.000000
26,12,4,1,1,63.392,1.017,0.806,252,1.050,0.9998,2,-0.007500
27,12,5,0,1,83.708,1.597,0.833,1181,1.976,0.9998,3,0.000000
