client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,94,87,0,7,73.972,0.812,0.892,641,0.407,0.9999,4,0.000000
1,94,86,1,8,15.482,0.422,0.931,907,0.698,0.9999,3,0.002300
2,94,93,0,11,38.586,0.033,0.966,779,0.030,0.9991,1,0.000000
3,94,89,0,12,48.746,0.428,0.881,632,0.937,0.9999,5,0.000000
4,94,92,0,9,98.964,0.675,0.950,1002,0.301,1.0000,5,0.000000
5,94,69,0,7,7.953,0.638,0.913,984,3.461,0.9997,1,0.000000
6,94,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,94,93,0,9,95.211,0.308,0.962,1193,0.134,0.9999,3,0.000000
8,94,88,0,8,72.832,0.150,0.968,635,0.652,0.9998,4,0.000000
9,94,88,0,10,47.344,0.230,0.938,1072,0.245,0.9994,2,0.000000
10,94,87,0,9,72.568,0.298,0.976,582,3.567,0.9997,2,0.000000
11,94,89,0,9,42.318,0.064,0.984,454,0.856,0.9999,3,0.000000
12,94,77,0,4,18.841,0.786,0.925,293,0.008,0.9998,4,0.000000
13,94,93,0,13,77.563,0.347,0.875,294,0.549,0.9990,2,0.000000
14,94,86,0,12,34.143,0.053,0.990,721,0.223,0.9999,2,0.000000
15,94,92,0,7,34.732,0.637,0.848,821,3.759,0.9985,1,0.000000
16,94,69,0,7,55.884,0.820,0.800,745,7.700,0.9999,5,0.000000
17,94,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,94,71,0,11,79.771,0.310,0.952,323,0.482,0.9999,5,0.000000
19,94,90,0,13,25.041,0.266,0.947,1120,2.730,0.9997,3,0.000000
20,94,67,0,12,3.780,0.476,0.930,526,1.228,0.9999,5,0.000000
21,94,90,0,9,56.698,0.965,0.803,669,3.776,0.9998,3,0.000000
22,94,92,0,13,75.581,0.337,0.971,734,0.000,0.9999,3,0.000000
23,94,42,0,5,91.284,0.996,0.909,557,0.155,0.9999,5,0.000000
24,94,78,0,11,21.505,0.248,0.882,350,21.003,0.9960,2,0.000000
25,94,93,0,10,43.711,0.624,0.955,789,0.911,0.9999,5,0.000000
26,94,81,0,12,84.736,0.494,0.839,933,0.205,0.9999,5,0.000000
27,94,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,94,89,0,12,13.110,0.510,0.928,215,2.339,0.9999,5,0.000000
29,94,93,0,14,90.870,0.436,0.926,801,0.094,0.9999,5,0.000000
30,94,88,0,7,86.641,0.455,0.952,550,3.447,0.9998,3,0.000000
31,94,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,94,91,1,13,37.700,0.367,0.953,408,1.876,0.9999,4,0.000300
33,94,84,1,12,0.057,0.750,0.885,451,3.341,0.9996,2,0.006900
34,94,85,0,9,40.414,0.027,1.000,832,0.012,0.9999,5,0.000000
35,94,93,0,10,20.523,0.180,0.979,227,0.000,0.9999,3,0.000000
36,94,36,0,3,62.872,1.880,0.836,674,2.998,0.9998,2,0.000000
37,94,93,0,11,23.380,0.122,0.955,1194,0.258,0.9998,2,0.000000
38,94,88,0,7,89.015,0.368,0.984,320,0.042,0.9999,5,0.000000
39,94,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,94,91,0,7,37.934,0.126,0.941,942,1.530,0.9996,2,0.000000
41,94,92,0,11,80.614,0.840,0.921,707,0.215,0.9999,4,0.000000
42,94,76,0,13,47.137,0.022,1.000,377,0.000,0.9999,5,0.000000
43,94,48,0,3,41.979,0.095,0.969,735,3.295,0.9998,5,0.000000
44,94,84,0,5,43.222,1.935,0.918,943,3.139,0.9999,4,0.000000
45,94,82,0,10,89.461,0.441,0.881,297,0.000,0.9998,4,0.000000
46,94,85,0,12,64.426,0.558,0.879,911,0.174,0.9998,3,0.000000
47,94,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,94,93,0,10,55.723,0.150,1.000,648,2.866,0.9994,1,0.000000
49,94,70,0,4,5.318,0.188,0.973,1093,1.274,0.9999,3,0.000000
50,94,85,0,10,26.266,0.432,0.921,203,2.160,0.9998,4,0.000000
51,94,88,0,8,2.820,0.499,0.930,209,0.100,0.9999,3,0.000000
52,94,90,0,7,54.809,0.548,0.857,815,0.001,0.9994,2,0.000000
