client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,114,113,0,8,51.790,0.677,0.892,906,4.217,0.9994,1,0.000000
1,114,96,0,10,65.466,0.512,0.931,876,6.083,0.9997,1,0.000000
2,114,110,0,14,51.074,0.010,1.000,1110,0.561,0.9996,5,0.000000
3,114,107,0,13,76.401,0.434,0.857,635,3.906,0.9995,1,0.000000
4,114,96,0,10,5.132,0.324,0.975,636,0.907,0.9994,1,0.000000
5,114,113,0,10,41.797,0.710,0.891,293,15.129,0.9998,5,0.000000
6,114,80,0,9,41.341,0.533,0.955,525,0.050,0.9999,3,0.000000
7,114,104,0,11,50.802,0.488,0.975,429,0.266,1.0000,4,0.000000
8,114,102,0,10,69.945,0.200,0.935,534,2.390,0.9994,1,0.000000
9,114,105,0,12,38.056,0.116,0.969,1068,8.747,0.9990,1,0.000000
10,114,106,0,12,40.611,0.085,0.976,755,1.728,0.9999,5,0.000000
11,114,101,0,11,55.776,0.091,0.968,277,0.986,0.9996,2,0.000000
12,114,111,0,6,92.210,0.714,0.887,273,2.061,0.9996,3,0.000000
13,114,102,0,14,47.620,0.299,0.938,869,0.682,0.9985,1,0.000000
14,114,103,0,13,53.933,0.070,0.990,276,0.087,1.0000,5,0.000000
15,114,113,0,8,6.327,0.223,0.909,977,1.319,0.9993,2,0.000000
16,114,113,0,9,1.614,0.604,0.900,983,4.755,0.9998,3,0.000000
17,114,85,0,13,27.680,0.639,0.914,475,0.535,0.9997,2,0.000000
18,114,111,0,13,22.379,0.264,0.937,361,1.896,0.9998,2,0.000000
19,114,104,0,14,96.343,0.266,0.947,613,1.745,0.9998,4,0.000000
20,114,99,0,13,6.295,0.339,0.958,787,0.103,0.9999,4,0.000000
21,114,112,0,15,14.862,0.994,0.909,1079,0.125,0.9999,5,0.000000
22,114,108,0,15,76.958,0.337,0.971,543,0.003,0.9998,1,0.000000
23,114,103,0,6,59.934,0.525,0.924,1058,3.215,0.9998,3,0.000000
24,114,105,0,14,15.692,0.037,1.000,775,0.695,0.9996,2,0.000000
25,114,108,1,11,65.771,0.533,0.955,728,0.043,0.9998,3,-0.000100
26,114,109,0,14,64.054,0.422,0.839,802,0.556,0.9998,3,0.000000
27,114,57,0,6,15.508,1.065,0.910,314,2.279,0.9998,2,0.000000
28,114,106,0,14,91.480,0.448,0.942,519,0.397,0.9999,5,0.000000
29,114,110,0,17,17.760,0.313,0.963,859,0.225,0.9998,2,0.000000
30,114,106,0,11,80.451,0.666,0.935,586,3.936,0.9999,5,0.000000
31,114,90,0,4,51.453,0.566,0.957,430,1.562,0.9998,4,0.000000
32,114,112,0,15,25.324,0.244,0.977,899,0.214,0.9993,1,0.000000
33,114,94,0,13,0.057,0.572,0.885,906,3.204,0.9996,2,0.000000
34,114,108,0,13,98.644,0.059,0.938,414,0.000,0.9991,1,0.000000
35,114,93,0,10,20.523,0.180,0.979,227,0.000,0.9999,3,0.000000
36,114,108,0,4,36.878,0.874,0.922,691,2.976,0.9999,4,0.000000
37,114,100,0,13,11.311,0.095,0.977,1191,1.645,0.9997,4,0.000000
38,114,113,0,10,68.519,0.420,0.984,731,0.106,0.9993,1,0.000000
39,114,87,0,11,62.151,1.903,0.831,1159,3.237,0.9997,2,0.000000
40,114,113,0,12,60.556,0.115,0.941,449,2.539,0.9996,2,0.000000
41,114,96,1,12,83.383,0.686,0.921,972,2.679,0.9998,2,-0.002200
42,114,100,0,14,19.036,0.021,1.000,1171,0.219,0.9977,5,0.000000
43,114,97,0,5,19.323,0.106,0.969,449,2.185,0.9995,2,0.000000
44,114,111,0,7,67.078,1.338,0.863,974,1.303,0.9989,1,0.000000
45,114,105,0,12,35.408,0.459,0.881,838,0.000,0.9996,1,0.000000
46,114,105,0,15,47.037,0.530,0.931,292,4.006,0.9997,2,0.000000
47,114,87,0,9,34.984,0.428,0.974,1176,1.794,0.9996,3,0.000000
48,114,111,0,13,78.601,0.051,1.000,249,0.031,0.9999,5,0.000000
49,114,112,0,5,34.643,0.142,0.973,937,0.636,0.9999,3,0.000000
50,114,108,0,12,79.095,0.296,0.921,1149,2.503,0.9999,5,0.000000
51,114,96,1,9,56.886,0.361,0.958,695,28.214,0.9991,3,0.003500
52,114,109,0,11,86.759,0.476,0.898,660,1.515,0.9996,1,0.000000
53,114,112,0,12,18.291,0.463,0.950,1020,1.817,0.9994,1,0.000000
54,114,106,0,13,30.834,0.254,0.971,265,1.847,0.9999,3,0.000000
55,114,111,0,13,14.462,0.035,1.000,823,0.943,0.9997,2,0.000000
56,114,111,0,15,12.151,0.386,0.920,1072,0.014,0.9997,3,0.000000
57,114,103,1,11,49.373,0.200,0.968,875,1.161,0.9997,2,-0.003400
58,114,107,0,10,28.853,0.298,0.933,1130,2.053,0.9995,1,0.000000
59,114,102,1,11,13.864,0.611,0.939,509,3.500,0.9996,4,0.003300
60,114,113,0,14,73.682,0.118,0.979,1162,3.877,0.9999,5,0.000000
61,114,100,0,12,15.338,0.174,0.971,235,4.327,0.9997,3,0.000000
62,114,113,0,9,99.654,0.185,0.984,286,0.001,0.9998,3,0.000000
63,114,110,1,10,4.483,0.651,0.946,215,0.933,0.9999,4,-0.004000
64,114,113,0,11,93.621,0.413,0.907,923,6.212,0.9996,1,0.000000
65,114,61,0,5,52.417,1.117,0.837,966,0.651,0.9998,4,0.000000
66,114,104,0,12,8.219,0.178,0.986,1003,2.787,1.0000,5,0.000000
67,114,96,0,6,57.669,0.553,0.940,206,3.159,0.9997,2,0.000000
68,114,112,1,14,12.530,0.176,0.984,578,0.027,0.9996,1,0.005200
69,114,102,0,11,67.653,0.291,0.951,554,0.000,0.9999,5,0.000000
70,114,101,0,15,56.601,0.564,0.914,542,0.247,0.9989,1,0.000000
71,114,113,0,11,30.438,0.494,0.959,1035,1.097,0.9997,1,0.000000
72,114,91,0,8,44.578,0.251,0.973,957,3.068,0.9997,1,0.000000
73,114,108,0,14,31.040,0.434,0.956,906,0.200,0.9995,1,0.000000
74,114,111,1,8,63.342,1.077,0.846,770,3.380,0.9992,1,0.011800
75,114,99,0,11,28.718,0.641,0.919,620,2.659,0.9994,1,0.000000
76,114,109,0,16,4.207,0.732,0.897,671,2.938,0.9996,1,0.000000
77,114,105,0,12,85.211,0.202,0.961,541,2.845,0.9997,1,0.000000
78,114,99,0,11,17.005,0.262,0.976,864,2.068,0.9999,3,0.000000
79,114,85,0,12,2.441,0.515,0.905,1047,0.797,0.9997,3,0.000000
80,114,101,0,10,53.214,0.495,0.922,229,1.000,0.9999,5,0.000000
81,114,110,0,11,32.150,0.190,0.972,912,2.993,0.9999,5,0.000000
82,114,101,0,14,50.683,0.258,0.951,764,1.549,0.9999,5,0.000000
83,114,112,0,13,46.821,0.586,0.971,667,0.166,0.9996,2,0.000000
84,114,105,0,10,52.166,0.446,0.981,570,0.000,0.9999,3,0.000000
85,114,107,0,12,83.629,0.003,1.000,999,0.000,0.9997,2,0.000000
86,114,112,0,11,9.836,0.083,0.977,590,0.436,0.9999,4,0.000000
87,114,107,0,13,29.900,0.048,0.988,879,3.482,0.9999,5,0.000000
88,114,102,0,12,49.249,0.158,0.988,886,0.069,0.9999,2,0.000000
89,114,103,1,11,5.587,0.052,0.984,621,0.888,0.9997,2,0.004500
90,114,100,0,8,77.729,0.504,0.918,1016,0.145,0.9995,1,0.000000
91,114,111,0,13,66.437,0.179,0.947,806,3.996,0.9995,1,0.000000
92,114,111,0,14,25.580,0.542,0.937,1123,0.005,0.9997,2,0.000000
93,114,103,0,10,57.193,0.091,1.000,593,3.923,0.9996,1,0.000000
94,114,78,0,9,62.831,0.164,0.986,1101,1.443,0.9998,2,0.000000
95,114,109,1,12,59.875,0.419,0.906,908,0.000,0.9989,3,0.005900
96,114,109,0,10,25.895,0.434,0.966,257,0.069,0.9998,2,0.000000
97,114,110,0,15,84.098,0.260,0.972,565,0.005,0.9999,3,0.000000
98,114,111,0,16,50.300,0.156,0.971,555,0.218,0.9998,2,0.000000
99,114,112,0,14,78.332,0.352,0.922,913,8.916,0.9998,5,0.000000
