client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,41,34,0,4,93.301,0.756,0.846,716,3.236,0.9995,1,0.000000
1,41,22,0,3,33.798,1.130,0.875,467,2.488,0.9999,2,0.000000
2,41,38,0,5,88.896,0.007,1.000,971,0.643,0.9995,2,0.000000
3,41,37,0,5,47.981,0.408,0.881,582,1.129,0.9999,5,0.000000
4,41,34,0,3,23.973,0.491,0.950,481,1.300,0.9999,4,0.000000
5,41,30,0,3,43.273,0.762,0.891,495,0.717,0.9997,1,0.000000
6,41,33,0,4,35.417,0.515,0.924,335,4.174,0.9999,4,0.000000
7,41,38,0,5,95.126,0.297,0.962,572,0.416,0.9997,1,0.000000
8,41,20,0,2,95.992,0.346,0.871,859,3.137,0.9998,5,0.000000
9,41,40,0,5,88.613,0.233,0.969,353,0.038,0.9994,5,0.000000
10,41,23,0,5,8.252,0.212,0.976,679,0.356,0.9999,4,0.000000
11,41,40,0,4,58.095,0.259,0.952,847,1.578,0.9998,4,0.000000
12,41,28,0,2,18.415,0.799,0.887,502,3.611,0.9999,3,0.000000
13,41,34,0,4,66.791,0.220,0.938,1107,2.341,0.9991,2,0.000000
14,41,37,1,3,12.854,0.094,0.990,899,0.253,1.0000,5,-0.000400
15,41,29,0,4,72.559,0.265,0.909,1158,3.972,0.9996,1,0.000000
16,41,35,0,4,2.061,0.845,0.800,1114,7.992,0.9995,1,0.000000
17,41,31,1,3,3.336,0.655,0.900,256,1.119,0.9998,3,0.003300
18,41,35,1,4,28.973,0.331,0.921,558,1.395,0.9998,3,-0.000800
19,41,40,1,5,63.520,0.278,0.947,330,2.484,0.9995,2,-0.001700
20,41,39,0,7,61.592,0.466,0.930,947,0.000,0.9999,4,0.000000
21,41,28,0,4,52.940,0.941,0.833,497,1.505,0.9998,2,0.000000
22,41,28,0,3,39.118,1.265,0.961,739,18.876,0.9999,3,0.000000
23,41,33,0,4,81.934,0.583,0.909,722,2.473,0.9998,3,0.000000
24,41,32,0,6,60.708,0.146,0.941,278,0.299,0.9994,3,0.000000
25,41,40,0,4,57.168,0.368,0.939,203,4.030,0.9997,3,0.000000
26,41,14,1,3,30.765,0.603,0.806,411,0.652,0.9993,1,0.003300
27,41,32,0,4,35.563,0.870,0.897,333,3.606,0.9999,5,0.000000
28,41,39,0,5,70.627,1.423,0.855,401,3.434,0.9999,5,0.000000
29,41,19,0,3,89.437,0.294,0.963,780,2.891,0.9995,1,0.000000
30,41,35,0,4,63.640,0.862,0.871,429,3.342,0.9998,3,0.000000
31,41,31,0,2,33.454,0.702,0.913,846,16.829,0.9994,1,0.000000
32,41,37,0,10,30.621,0.453,0.884,662,1.440,0.9998,5,0.000000
33,41,37,0,4,45.247,1.310,0.712,883,3.638,0.9996,2,0.000000
34,41,19,0,3,80.515,0.983,0.875,1025,48.786,0.9939,4,0.000000
35,41,40,0,3,8.326,0.385,0.958,908,0.000,0.9999,5,0.000000
36,41,36,0,3,62.872,1.880,0.836,674,2.998,0.9998,2,0.000000
37,41,39,0,5,63.356,0.259,0.977,746,0.223,0.9997,3,0.000000
38,41,21,0,3,67.134,0.514,0.951,584,0.260,0.9998,2,0.000000
39,41,40,1,5,39.662,2.096,0.844,316,3.991,0.9999,4,0.000800
40,41,23,0,4,53.876,0.199,0.941,409,1.176,0.9996,3,0.000000
41,41,26,0,3,79.172,0.905,0.889,1054,1.187,0.9999,4,0.000000
42,41,40,0,6,82.182,0.110,0.983,289,0.466,0.9970,5,0.000000
43,41,16,0,2,83.169,0.367,0.906,1070,0.605,0.9995,3,0.000000
44,41,6,0,1,87.308,1.181,0.918,645,3.660,0.9998,3,0.000000
45,41,38,0,5,39.408,0.488,0.905,538,0.010,0.9997,2,0.000000
46,41,36,0,6,7.723,0.779,0.862,877,3.325,0.9996,2,0.000000
47,41,21,0,4,7.691,0.287,0.923,1171,0.790,0.9997,2,0.000000
48,41,39,0,4,94.632,0.226,0.957,545,0.022,0.9999,4,0.000000
49,41,11,0,2,95.358,0.396,0.932,892,0.712,0.9999,3,0.000000
50,41,38,0,5,93.466,0.743,0.842,719,3.049,0.9998,4,0.000000
51,41,38,0,3,97.001,0.476,0.930,1059,0.000,0.9999,5,0.000000
52,41,10,0,1,37.628,1.015,0.776,498,0.752,0.9995,1,0.000000
53,41,36,0,5,81.046,0.789,0.917,581,1.350,0.9999,4,0.000000
54,41,35,0,6,9.389,0.336,0.956,1177,2.499,0.9999,2,0.000000
55,41,39,0,7,37.962,0.076,0.976,994,0.192,0.9999,5,0.000000
56,41,36,0,5,26.898,0.184,0.960,923,1.369,0.9999,4,0.000000
57,41,33,1,3,18.572,0.293,0.984,891,1.399,0.9999,4,0.016400
58,41,33,0,4,15.248,0.539,0.900,715,4.193,0.9996,1,0.000000
59,41,23,0,2,17.146,0.763,0.909,781,7.424,0.9994,2,0.000000
60,41,39,0,5,95.380,0.109,0.979,746,3.387,0.9999,4,0.000000
61,41,32,0,5,82.097,0.178,1.000,346,1.684,0.9999,4,0.000000
62,41,30,0,3,98.731,0.269,0.984,880,2.609,0.9998,2,0.000000
63,41,37,0,5,70.708,0.544,0.946,783,1.738,0.9999,4,0.000000
64,41,34,0,5,76.479,0.473,0.907,491,0.942,0.9997,2,0.000000
65,41,34,0,4,60.017,1.359,0.767,653,7.531,0.9997,3,0.000000
66,41,9,0,1,89.610,0.393,0.971,576,1.350,0.9999,5,0.000000
67,41,39,0,3,40.950,0.678,0.955,1192,2.105,0.9999,5,0.000000
68,41,39,0,5,0.783,0.371,0.919,688,0.205,0.9998,2,0.000000
69,41,31,0,6,28.969,0.249,0.951,820,2.407,0.9999,4,0.000000
70,41,29,0,4,85.593,1.456,0.900,580,1.096,0.9999,5,0.000000
71,41,22,0,3,56.659,0.627,0.959,698,3.162,0.9999,5,0.000000
72,41,32,0,4,93.597,0.321,0.946,390,2.767,0.9999,5,0.000000
73,41,19,0,3,4.264,0.679,0.882,1041,0.703,0.9998,3,0.000000
74,41,23,0,3,79.915,1.255,0.785,285,5.656,0.9995,2,0.000000
75,41,32,0,4,69.448,0.622,0.905,347,2.839,0.9999,4,0.000000
76,41,24,0,3,88.494,3.138,0.691,981,0.805,0.9998,5,0.000000
77,41,38,1,6,38.236,0.443,0.902,794,3.671,0.9996,2,0.001000
78,41,32,0,5,51.428,0.154,0.976,327,5.779,0.9996,1,0.000000
79,41,33,0,4,33.632,0.578,0.929,533,1.858,0.9996,1,0.000000
80,41,28,0,4,57.460,0.732,0.906,786,6.711,0.9998,3,0.000000
81,41,27,0,4,15.756,0.419,0.917,1176,5.856,0.9995,1,0.000000
82,41,39,1,6,20.429,0.262,0.951,1061,2.928,0.9999,5,-0.000400
83,41,34,0,5,65.593,0.206,0.971,870,3.752,0.9999,4,0.000000
84,41,37,0,4,75.414,0.467,0.963,1022,8.045,0.9998,1,0.000000
85,41,40,0,4,17.309,0.001,1.000,563,0.421,0.9993,1,0.000000
86,41,36,0,4,24.400,0.256,0.955,1064,0.076,0.9999,5,0.000000
87,41,40,0,4,62.557,0.151,0.976,429,0.049,0.9999,5,0.000000
88,41,35,1,3,68.922,0.545,0.939,781,0.017,0.9999,3,0.005100
89,41,27,0,3,29.683,0.084,0.984,471,1.733,0.9995,1,0.000000
90,41,17,0,2,59.916,0.609,0.902,592,0.744,0.9999,4,0.000000
91,41,26,0,2,2.906,0.245,0.895,298,3.081,0.9997,3,0.000000
92,41,40,0,8,13.976,0.274,0.975,224,4.098,0.9994,1,0.000000
93,41,25,0,3,85.838,0.102,0.986,462,0.071,0.9995,1,0.000000
94,41,38,0,4,17.793,0.218,0.972,997,0.974,0.9999,4,0.000000
95,41,14,0,3,39.011,0.478,0.925,901,0.650,0.9998,3,0.000000
96,41,32,0,3,45.595,0.543,0.931,501,3.916,0.9997,2,0.000000
97,41,39,0,6,36.587,0.496,0.944,516,0.746,0.9999,4,0.000000
98,41,26,0,2,75.032,0.710,0.941,974,2.957,0.9999,4,0.000000
99,41,38,0,5,94.256,0.470,0.906,416,14.488,0.9996,1,0.000000
