client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,9,4,0,1,26.124,1.493,0.807,467,2.728,0.9995,1,141432.90,0.000000
1,9,8,0,1,82.847,0.308,0.964,1140,2.071,0.9993,3,7276.00,0.000000
2,9,5,0,1,58.834,0.212,0.981,634,0.423,1.0000,4,209403.60,0.000000
3,9,7,0,1,99.753,0.044,1.000,846,0.630,0.9997,2,49831.60,0.000000
4,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,15392.10,0.000000
5,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,54790.50,0.000000
6,9,-1,1,0,29.590,0.000,0.000,0,0.000,0.9994,2,37796.10,-0.011000
7,9,8,0,1,31.965,0.097,0.974,1087,3.379,0.9998,1,12127.60,0.000000
8,9,4,0,1,44.092,2.355,0.791,520,4.539,0.9994,3,99152.90,0.000000
9,9,2,0,1,94.404,0.702,0.938,1080,3.598,0.9997,3,133986.10,0.000000
10,9,4,0,1,51.354,0.770,0.676,540,2.778,0.9996,2,10212.90,0.000000
11,9,2,0,1,4.940,0.818,0.938,416,1.550,0.9999,5,208448.00,0.000000
12,9,6,0,1,92.238,0.820,0.958,652,0.000,0.9997,2,223540.90,0.000000
13,9,3,0,1,34.843,1.189,0.800,749,4.411,0.9998,2,44328.50,0.000000
14,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,80242.40,0.000000
15,9,-1,1,0,88.635,0.000,0.000,0,0.000,0.9996,3,22748.40,0.036800
16,9,3,0,1,78.563,0.483,0.906,263,0.235,0.9993,3,59819.60,0.000000
17,9,3,0,1,47.067,0.356,0.963,809,2.828,0.9999,5,49398.40,0.000000
18,9,7,0,1,93.652,1.270,0.771,1136,4.646,0.9997,2,23066.00,0.000000
19,9,2,0,1,56.012,0.539,0.917,318,2.736,0.9997,3,42400.40,0.000000
20,9,8,0,1,79.093,0.783,0.852,1029,3.807,0.9997,2,57549.60,0.000000
21,9,8,0,1,29.292,0.935,0.875,646,3.349,0.9998,3,141028.90,0.000000
22,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,57754.40,0.000000
23,9,7,0,1,66.535,0.292,0.964,464,1.374,0.9999,5,48811.60,0.000000
24,9,4,0,1,0.564,0.391,0.941,902,4.402,0.9996,2,102820.40,0.000000
25,9,5,0,1,65.659,0.412,0.924,1023,4.109,0.9998,3,121876.10,0.000000
26,9,4,0,1,47.537,1.494,0.813,965,3.225,0.9996,1,113450.10,0.000000
27,9,2,0,1,17.348,1.242,0.877,1038,13.484,0.9991,1,70989.60,0.000000
28,9,7,0,1,3.791,0.758,0.933,796,5.173,0.9999,4,41112.90,0.000000
29,9,5,0,1,9.465,1.246,0.841,343,2.756,0.9999,4,40866.00,0.000000
30,9,6,0,1,68.262,2.772,0.641,1127,0.852,0.9993,3,11508.10,0.000000
31,9,6,0,1,75.184,0.612,0.829,876,26.146,0.9993,3,25595.60,0.000000
32,9,3,0,1,69.276,0.962,0.877,1007,1.607,0.9999,4,59582.10,0.000000
33,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,9678.40,0.000000
34,9,1,0,1,76.935,1.830,0.593,579,6.116,0.9802,2,7492.50,0.000000
35,9,2,0,1,38.780,0.997,0.828,1095,7.863,0.9995,2,25774.10,0.000000
36,9,1,0,1,17.079,1.674,0.822,967,4.395,0.9994,3,93339.60,0.000000
37,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,16246.00,0.000000
38,9,7,0,1,9.588,0.136,0.985,228,1.882,0.9998,2,541202.00,0.000000
39,9,1,0,1,3.286,1.710,0.677,335,4.376,0.9983,2,32074.10,0.000000
40,9,-1,1,0,65.982,0.000,0.000,0,0.000,0.9944,5,41208.50,-0.017800
41,9,1,0,1,37.427,0.680,0.881,845,9.619,0.9991,4,21036.10,0.000000
42,9,6,0,1,13.426,0.905,0.860,643,1.538,0.9999,4,23965.60,0.000000
43,9,1,0,1,90.399,1.445,0.720,774,5.036,0.9988,4,14304.90,0.000000
44,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,76456.90,0.000000
45,9,5,0,1,20.398,1.221,0.913,953,2.669,0.9999,5,88320.00,0.000000
46,9,7,0,1,75.486,0.082,0.973,278,1.508,0.9997,4,29692.00,0.000000
47,9,4,0,1,51.892,0.517,0.900,314,1.465,0.9997,2,37079.60,0.000000
48,9,1,0,1,14.238,1.101,0.750,277,29.724,0.9968,4,11346.50,0.000000
49,9,5,0,1,37.568,0.055,1.000,919,2.288,0.9996,5,12942.40,0.000000
50,9,7,0,1,10.784,0.006,1.000,728,0.470,0.9996,2,129564.40,0.000000
51,9,-1,1,0,19.181,0.000,0.000,0,0.000,0.9997,4,51940.90,0.003100
52,9,7,0,1,22.747,1.381,0.800,321,8.095,0.9994,1,100201.60,0.000000
53,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,31350.00,0.000000
54,9,2,0,1,51.749,1.298,0.823,658,3.292,0.9998,4,84388.40,0.000000
55,9,7,0,1,72.291,0.357,0.956,613,1.284,0.9999,4,183012.10,0.000000
56,9,6,0,1,44.415,1.703,0.836,907,12.575,0.9999,5,19722.90,0.000000
57,9,1,0,1,75.758,0.632,0.889,328,6.673,0.9987,5,20598.00,0.000000
58,9,4,0,1,40.457,0.150,0.986,517,2.269,0.9999,4,147194.00,0.000000
59,9,5,0,1,54.441,0.242,0.951,746,3.573,0.9997,3,17494.00,0.000000
60,9,2,0,1,1.607,1.959,0.684,501,3.895,0.9997,4,14008.50,0.000000
61,9,3,0,1,32.117,0.258,0.956,573,3.068,0.9999,4,86826.90,0.000000
62,9,5,0,1,48.146,0.270,0.917,510,2.651,0.9986,1,5564.10,0.000000
63,9,8,0,1,49.069,0.325,0.921,964,2.751,0.9998,3,37212.50,0.000000
64,9,4,0,1,98.239,1.094,0.877,241,3.446,0.9994,1,63318.40,0.000000
65,9,7,0,1,60.306,0.397,0.928,1086,1.770,0.9998,2,96534.40,0.000000
66,9,6,0,1,24.371,1.322,0.700,403,14.380,0.9998,5,78542.90,0.000000
67,9,1,0,1,76.978,1.098,0.742,579,7.285,0.9981,4,6426.10,0.000000
68,9,-1,1,0,49.137,0.000,0.000,0,0.000,0.9996,4,5704.10,0.013300
69,9,-1,1,0,93.063,0.000,0.000,0,0.000,0.9995,3,7428.00,0.004700
70,9,6,0,1,31.371,0.868,0.867,1098,1.229,0.9997,2,50551.60,0.000000
71,9,3,0,1,74.244,0.253,0.961,469,3.370,0.9998,4,36013.60,0.000000
72,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,11676.40,0.000000
73,9,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,133690.50,0.000000
74,9,2,0,1,76.944,0.798,0.855,921,4.668,0.9995,2,105848.00,0.000000
75,9,1,0,1,7.177,0.457,0.951,890,7.620,0.9982,2,51562.40,0.000000
76,9,8,0,1,99.465,0.112,0.989,589,1.921,0.9999,5,411810.90,0.000000
77,9,1,0,1,70.394,1.025,0.731,646,2.893,0.9991,5,23404.90,0.000000
78,9,4,0,1,71.824,0.239,0.971,651,3.927,0.9996,2,10772.10,0.000000
79,9,8,0,1,72.636,0.354,0.867,524,2.690,0.9995,1,4858.50,0.000000
80,9,3,0,1,10.748,2.328,0.828,645,88.576,0.9997,3,98554.10,0.000000
81,9,-1,1,0,47.133,0.000,0.000,0,0.000,0.9997,5,71218.40,0.016000
82,9,8,0,1,87.425,0.514,0.971,913,0.426,0.9998,2,56507.60,0.000000
83,9,8,0,1,6.956,0.720,0.900,1040,3.498,0.9998,2,31754.90,0.000000
84,9,4,0,1,43.489,0.923,0.825,989,6.569,0.9996,2,19099.60,0.000000
85,9,2,0,1,66.334,0.635,0.903,869,3.532,0.9998,4,42070.90,0.000000
86,9,5,0,1,22.758,1.335,0.725,393,4.499,0.9997,3,32258.50,0.000000
87,9,5,0,1,31.016,0.151,0.967,373,4.160,0.9997,4,22446.40,0.000000
88,9,3,0,1,48.645,0.002,1.000,832,0.896,0.9997,2,114172.00,0.000000
89,9,8,0,1,64.950,0.429,0.955,834,0.001,0.9999,2,77270.90,0.000000
90,9,-1,1,0,23.565,0.000,0.000,0,0.000,0.9997,3,67758.40,0.000200
91,9,3,0,1,4.872,1.373,0.833,615,4.889,0.9998,4,77541.60,0.000000
92,9,6,0,1,67.006,0.532,0.939,506,3.607,0.9999,3,167480.90,0.000000
93,9,2,0,1,46.956,0.724,0.970,1030,2.334,0.9993,5,10050.10,0.000000
94,9,-1,1,0,24.025,0.000,0.000,0,0.000,0.9997,4,75362.40,0.006500
95,9,-1,1,0,82.311,0.000,0.000,0,0.000,0.9995,4,31153.60,-0.018000
96,9,6,0,1,47.715,1.810,0.787,362,7.844,0.9996,2,39949.60,0.000000
97,9,6,0,1,17.454,0.496,0.917,506,5.021,0.9997,2,60345.60,0.000000
98,9,5,0,1,99.873,0.193,0.982,1137,0.897,0.9999,4,60276.40,0.000000
99,9,3,0,1,29.312,0.779,0.850,792,1.749,0.9999,4,71710.40,0.000000
