client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,54,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,54,49,1,6,78.872,0.052,0.964,778,0.135,0.9998,5,7276.00,0.014300
2,54,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,54,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,54,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,54,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,54,42,0,5,14.713,0.624,0.860,239,20.246,0.9992,1,37796.10,0.000000
7,54,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,54,46,0,6,3.817,1.318,0.881,1117,0.013,0.9998,3,99152.90,0.000000
9,54,50,0,5,6.165,0.132,0.988,846,0.275,1.0000,5,133986.10,0.000000
10,54,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,54,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,54,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,54,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,54,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,54,51,0,7,87.323,0.665,0.894,639,0.116,0.9997,2,22748.40,0.000000
16,54,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,54,52,1,6,45.293,0.453,0.963,730,2.551,0.9999,3,49398.40,-0.000600
18,54,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,54,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,54,53,0,5,78.137,0.705,0.869,409,2.797,0.9999,5,57549.60,0.000000
21,54,51,0,6,37.292,0.840,0.900,547,6.015,0.9997,2,141028.90,0.000000
22,54,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,54,52,0,5,80.343,0.031,1.000,208,0.424,0.9998,3,48811.60,0.000000
24,54,53,0,8,55.903,0.084,0.985,450,5.194,0.9998,3,102820.40,0.000000
25,54,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,54,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,54,48,1,5,61.354,1.065,0.901,422,0.004,0.9994,1,70989.60,-0.004900
28,54,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,54,53,0,7,35.708,0.398,0.963,830,1.207,0.9999,4,40866.00,0.000000
30,54,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,54,45,1,4,11.356,0.367,0.886,1153,3.423,0.9992,1,25595.60,0.001600
32,54,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,54,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,54,53,0,8,66.764,0.590,0.778,792,3.005,0.9996,3,7492.50,0.000000
35,54,35,0,4,74.491,0.316,0.948,873,10.114,0.9997,1,25774.10,0.000000
36,54,51,0,13,78.367,0.657,0.932,664,0.673,0.9999,4,93339.60,0.000000
37,54,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,54,53,0,12,73.541,0.123,0.992,1006,0.414,0.9998,2,541202.00,0.000000
39,54,49,0,8,42.641,0.956,0.846,244,4.082,0.9999,4,32074.10,0.000000
40,54,53,0,8,5.335,1.029,0.767,1043,40.991,0.9995,1,41208.50,0.000000
41,54,38,0,5,89.832,0.403,0.952,321,7.378,0.9997,3,21036.10,0.000000
42,54,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,54,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,54,52,0,5,33.744,0.150,0.983,495,3.335,0.9991,1,76456.90,0.000000
