client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,118,84,0,9,46.510,0.951,0.898,297,3.351,0.9997,1,141432.90,0.000000
1,118,117,0,18,43.221,0.011,1.000,1066,0.002,0.9998,5,7276.00,0.000000
2,118,117,0,9,40.081,0.237,0.981,744,0.086,1.0000,4,209403.60,0.000000
3,118,99,0,9,94.416,0.018,1.000,734,4.591,0.9997,2,49831.60,0.000000
4,118,102,0,8,61.410,0.034,1.000,1108,0.018,0.9998,4,15392.10,0.000000
5,118,113,0,7,85.703,0.238,0.967,458,0.000,0.9998,3,54790.50,0.000000
6,118,106,0,14,66.312,0.543,0.895,314,0.002,0.9999,5,37796.10,0.000000
7,118,115,0,10,4.240,0.011,1.000,842,1.380,0.9999,4,12127.60,0.000000
8,118,99,0,11,60.955,1.708,0.881,1169,0.000,0.9999,5,99152.90,0.000000
9,118,111,1,11,50.634,0.254,0.975,539,1.361,0.9999,4,133986.10,-0.002000
10,118,112,0,10,9.647,0.231,0.882,271,0.708,0.9998,5,10212.90,0.000000
11,118,110,0,12,80.682,0.605,0.954,995,0.013,0.9999,4,208448.00,0.000000
12,118,106,0,4,51.752,0.375,0.986,518,0.000,0.9999,4,223540.90,0.000000
13,118,88,0,8,8.771,0.540,0.925,1001,1.732,0.9997,1,44328.50,0.000000
14,118,109,0,12,57.788,0.269,0.925,275,0.189,0.9998,3,80242.40,0.000000
15,118,100,1,13,46.721,0.702,0.894,973,0.005,0.9998,3,22748.40,0.000400
16,118,108,0,15,16.681,0.333,0.953,1142,32.188,0.9999,5,59819.60,0.000000
17,118,116,0,16,89.041,0.237,0.975,490,2.078,0.9998,2,49398.40,0.000000
18,118,113,0,10,26.156,0.817,0.917,975,2.550,0.9999,5,23066.00,0.000000
19,118,113,0,10,32.383,0.128,0.967,1146,0.707,0.9999,4,42400.40,0.000000
20,118,99,1,11,10.398,0.507,0.836,754,1.919,0.9997,2,57549.60,-0.002300
21,118,112,0,11,2.837,0.745,0.938,744,2.224,0.9997,2,141028.90,0.000000
22,118,111,0,14,76.914,0.579,0.933,919,2.065,0.9998,3,57754.40,0.000000
23,118,115,0,13,66.262,0.035,0.982,415,1.050,0.9999,5,48811.60,0.000000
24,118,100,0,13,67.109,0.098,0.985,215,0.021,0.9999,3,102820.40,0.000000
25,118,117,0,11,90.361,0.252,0.955,797,1.607,0.9997,2,121876.10,0.000000
26,118,116,0,15,95.742,0.770,0.923,352,1.751,0.9998,2,113450.10,0.000000
27,118,107,1,16,69.897,0.736,0.963,781,0.072,0.9999,5,70989.60,0.011800
28,118,114,0,12,30.310,0.499,0.960,1198,0.008,0.9999,5,41112.90,0.000000
29,118,115,0,16,37.034,0.350,0.963,1161,0.396,0.9999,3,40866.00,0.000000
30,118,92,0,4,66.894,1.806,0.846,366,5.003,0.9991,1,11508.10,0.000000
31,118,116,0,11,90.191,0.478,0.829,303,0.000,0.9995,3,25595.60,0.000000
32,118,113,0,14,62.221,0.342,0.938,707,2.050,0.9996,1,59582.10,0.000000
33,118,107,1,3,53.389,0.031,1.000,838,0.082,0.9989,2,9678.40,0.000000
34,118,95,1,14,74.061,0.426,0.815,819,3.661,0.9996,3,7492.50,-0.000500
35,118,106,1,11,90.544,0.214,0.948,908,1.698,0.9995,1,25774.10,0.001900
36,118,112,0,17,35.387,0.461,0.932,414,0.975,0.9999,4,93339.60,0.000000
37,118,100,0,6,46.398,0.167,0.943,594,0.162,0.9998,4,16246.00,0.000000
38,118,117,0,20,37.879,0.049,1.000,481,0.043,1.0000,3,541202.00,0.000000
39,118,110,0,13,34.801,0.656,0.908,486,0.975,0.9999,5,32074.10,0.000000
40,118,117,0,16,36.630,1.717,0.783,874,0.000,0.9999,5,41208.50,0.000000
41,118,116,0,11,19.464,0.390,0.952,617,0.000,0.9997,2,21036.10,0.000000
42,118,94,0,9,15.505,0.375,0.965,584,0.410,0.9999,3,23965.60,0.000000
43,118,103,0,15,2.460,0.562,0.920,972,0.000,0.9999,5,14304.90,0.000000
44,118,117,0,10,99.347,0.036,0.983,1088,0.321,0.9997,3,76456.90,0.000000
45,118,113,0,15,87.176,0.675,0.957,510,0.056,0.9999,3,88320.00,0.000000
46,118,115,0,16,21.306,0.032,1.000,289,1.084,0.9998,4,29692.00,0.000000
47,118,117,0,11,78.348,0.097,0.983,603,2.648,0.9992,1,37079.60,0.000000
48,118,116,0,13,83.906,0.005,1.000,767,0.003,0.9994,2,11346.50,0.000000
49,118,109,1,13,21.643,0.244,0.950,1109,0.018,0.9995,3,12942.40,-0.003100
50,118,117,0,12,20.421,0.000,1.000,738,0.022,0.9999,5,129564.40,0.000000
51,118,106,0,7,65.657,0.415,0.963,1131,2.144,0.9999,3,51940.90,0.000000
52,118,111,0,7,41.009,0.696,0.933,570,6.426,0.9985,1,100201.60,0.000000
53,118,111,0,12,19.371,1.051,0.875,1103,6.283,0.9999,4,31350.00,0.000000
54,118,98,0,8,63.556,1.329,0.924,262,0.755,0.9999,3,84388.40,0.000000
55,118,108,0,14,86.278,0.251,0.978,534,1.068,0.9999,2,183012.10,0.000000
56,118,117,0,15,8.939,0.820,0.881,985,1.169,0.9996,2,19722.90,0.000000
57,118,89,0,8,86.108,0.470,0.889,990,4.497,0.9998,3,20598.00,0.000000
58,118,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,118,113,0,15,31.181,0.043,0.976,889,0.412,0.9999,4,17494.00,0.000000
60,118,114,0,15,39.676,1.331,0.842,861,0.017,0.9998,4,14008.50,0.000000
61,118,104,0,13,47.132,0.092,1.000,980,0.246,0.9998,3,86826.90,0.000000
62,118,93,0,12,8.642,0.130,0.917,736,0.797,0.9997,4,5564.10,0.000000
63,118,80,0,8,38.849,0.311,0.952,1190,1.994,0.9998,3,37212.50,0.000000
