client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,41,40,0,5,22.081,0.791,0.909,355,0.292,0.9999,2,141432.90,0.000000
1,41,38,0,4,93.782,0.246,0.929,1179,0.028,0.9996,3,7276.00,0.000000
2,41,40,0,4,6.045,0.102,0.990,284,0.216,0.9999,2,209403.60,0.000000
3,41,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,41,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,41,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,41,31,0,4,20.541,0.712,0.860,618,0.002,0.9996,2,37796.10,0.000000
7,41,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,41,34,1,4,35.850,1.460,0.821,737,0.030,0.9994,1,99152.90,-0.004100
9,41,36,0,4,73.074,0.189,0.963,1021,1.455,0.9999,3,133986.10,0.000000
10,41,39,0,4,10.746,0.353,0.853,775,4.951,0.9998,5,10212.90,0.000000
11,41,40,1,4,82.075,0.457,0.954,1078,0.368,0.9999,5,208448.00,0.006200
12,41,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,41,40,0,4,74.261,0.829,0.887,981,0.956,0.9999,5,44328.50,0.000000
14,41,35,0,4,73.236,0.438,0.925,814,0.005,0.9996,2,80242.40,0.000000
15,41,29,1,4,77.395,1.119,0.872,970,2.334,0.9998,3,22748.40,0.007500
16,41,33,1,6,99.128,0.971,0.906,486,5.367,0.9991,1,59819.60,-0.000600
17,41,28,0,3,32.304,0.946,0.914,223,3.263,0.9999,4,49398.40,0.000000
18,41,35,0,4,3.537,0.908,0.875,1054,1.126,0.9998,3,23066.00,0.000000
19,41,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,41,32,0,3,54.151,0.622,0.836,259,4.660,0.9998,3,57549.60,0.000000
21,41,38,0,5,11.405,0.466,0.925,1183,1.966,0.9998,3,141028.90,0.000000
22,41,40,0,6,88.051,0.802,0.933,932,4.519,0.9999,5,57754.40,0.000000
23,41,36,0,4,16.398,0.063,1.000,535,1.012,0.9997,2,48811.60,0.000000
24,41,38,0,6,3.068,0.074,1.000,573,11.775,0.9998,2,102820.40,0.000000
25,41,28,0,4,28.491,0.310,0.970,846,0.759,0.9996,1,121876.10,0.000000
26,41,36,0,7,84.896,0.890,0.923,624,1.081,0.9999,4,113450.10,0.000000
27,41,37,0,4,43.475,0.625,0.926,1073,11.211,0.9992,1,70989.60,0.000000
28,41,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,41,39,0,6,35.004,1.269,0.890,1127,1.323,0.9999,5,40866.00,0.000000
30,41,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
