client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,53,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,53,49,0,6,23.049,0.052,0.964,778,0.135,0.9998,3,7276.00,0.000000
2,53,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,53,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,53,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,53,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,53,42,0,5,14.713,0.624,0.860,239,20.246,0.9992,1,37796.10,0.000000
7,53,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,53,46,0,6,3.817,1.318,0.881,1117,0.013,0.9998,3,99152.90,0.000000
9,53,50,0,5,6.165,0.132,0.988,846,0.275,1.0000,5,133986.10,0.000000
10,53,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,53,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,53,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,53,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,53,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,53,51,0,7,87.323,0.665,0.894,639,0.116,0.9997,2,22748.40,0.000000
16,53,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,53,52,0,6,77.501,0.453,0.963,730,2.551,0.9999,4,49398.40,0.000000
18,53,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,53,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,53,45,1,4,78.137,0.557,0.885,767,4.546,0.9999,5,57549.60,0.000300
21,53,51,0,6,37.292,0.840,0.900,547,6.015,0.9997,2,141028.90,0.000000
22,53,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,53,52,0,5,80.343,0.031,1.000,208,0.424,0.9998,3,48811.60,0.000000
24,53,50,1,7,55.903,0.180,0.956,423,0.118,0.9998,3,102820.40,-0.000900
25,53,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,53,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,53,48,0,5,14.229,1.065,0.901,422,0.004,0.9997,5,70989.60,0.000000
28,53,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,53,39,1,6,35.708,1.269,0.890,1127,1.323,0.9999,4,40866.00,0.005100
30,53,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,53,45,0,4,80.855,0.367,0.886,1153,3.423,0.9996,4,25595.60,0.000000
32,53,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,53,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,53,48,1,7,66.764,0.569,0.852,1139,3.663,0.9996,3,7492.50,-0.001200
35,53,35,0,4,74.491,0.316,0.948,873,10.114,0.9997,1,25774.10,0.000000
36,53,51,0,13,78.367,0.657,0.932,664,0.673,0.9999,4,93339.60,0.000000
37,53,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,53,51,1,11,73.541,0.048,1.000,1068,0.653,0.9998,2,541202.00,0.008400
39,53,49,0,8,42.641,0.956,0.846,244,4.082,0.9999,4,32074.10,0.000000
40,53,52,1,7,5.335,0.776,0.867,323,0.315,0.9995,1,41208.50,0.005300
41,53,38,0,5,89.832,0.403,0.952,321,7.378,0.9997,3,21036.10,0.000000
42,53,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,53,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,53,52,0,5,33.744,0.150,0.983,495,3.335,0.9991,1,76456.90,0.000000
45,53,47,0,7,76.693,0.639,0.957,720,3.967,0.9996,1,88320.00,0.000000
46,53,46,0,5,45.529,0.061,1.000,1032,1.615,0.9993,2,29692.00,0.000000
47,53,49,0,7,89.876,0.451,0.950,390,0.022,0.9999,4,37079.60,0.000000
48,53,34,0,4,13.819,0.011,1.000,944,2.374,0.9996,3,11346.50,0.000000
49,53,43,0,6,90.716,0.007,1.000,200,0.410,0.9987,1,12942.40,0.000000
50,53,39,0,5,23.356,0.014,1.000,1032,0.103,0.9992,1,129564.40,0.000000
51,53,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,53,29,0,3,0.236,1.862,0.840,1137,4.027,0.9997,3,100201.60,0.000000
53,53,40,0,6,97.995,1.019,0.844,1032,14.739,0.9998,2,31350.00,0.000000
54,53,37,0,4,55.014,1.190,0.873,707,3.348,0.9995,1,84388.40,0.000000
55,53,48,0,7,58.922,0.320,0.967,968,0.724,0.9999,3,183012.10,0.000000
56,53,52,0,5,89.732,1.172,0.851,897,23.504,0.9998,3,19722.90,0.000000
57,53,29,0,4,81.025,0.458,0.889,1199,6.988,0.9998,4,20598.00,0.000000
58,53,49,1,6,3.342,0.064,0.986,274,0.077,0.9999,3,147194.00,0.002200
