client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,55,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,55,54,1,7,39.926,0.315,0.893,754,0.289,0.9998,5,7276.00,-0.002800
2,55,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,55,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,55,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,55,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,55,42,1,5,68.008,0.624,0.860,239,20.246,0.9995,2,37796.10,0.000600
7,55,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,55,46,1,6,36.812,1.318,0.881,1117,0.013,0.9998,3,99152.90,-0.004300
9,55,50,0,5,6.165,0.132,0.988,846,0.275,1.0000,5,133986.10,0.000000
10,55,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,55,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,55,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,55,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,55,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,55,51,0,7,87.323,0.665,0.894,639,0.116,0.9997,2,22748.40,0.000000
16,55,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,55,54,0,7,45.293,0.232,0.963,418,1.106,0.9999,3,49398.40,0.000000
18,55,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,55,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,55,53,0,5,78.137,0.705,0.869,409,2.797,0.9999,5,57549.60,0.000000
21,55,51,0,6,37.292,0.840,0.900,547,6.015,0.9997,2,141028.90,0.000000
22,55,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,55,52,1,5,72.283,0.031,1.000,208,0.424,0.9999,4,48811.60,0.007000
24,55,53,0,8,55.903,0.084,0.985,450,5.194,0.9998,3,102820.40,0.000000
25,55,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,55,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,55,54,0,6,61.354,0.629,0.951,984,26.116,0.9994,1,70989.60,0.000000
28,55,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,55,53,0,7,35.708,0.398,0.963,830,1.207,0.9999,4,40866.00,0.000000
30,55,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,55,54,0,5,11.356,0.389,0.857,302,3.989,0.9992,1,25595.60,0.000000
32,55,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,55,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,55,53,0,8,66.764,0.590,0.778,792,3.005,0.9996,3,7492.50,0.000000
