client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,30,29,0,3,74.055,0.901,0.898,1007,3.734,0.9996,1,141432.90,0.000000
1,30,23,0,3,31.838,0.343,0.893,738,3.322,0.9997,2,7276.00,0.000000
2,30,15,0,2,48.639,0.174,0.990,980,0.813,1.0000,5,209403.60,0.000000
3,30,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,30,22,0,3,73.908,0.147,0.938,633,6.008,0.9997,4,15392.10,0.000000
5,30,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,30,22,0,3,54.574,0.843,0.789,989,0.001,0.9997,3,37796.10,0.000000
7,30,18,0,2,76.470,0.111,0.974,783,0.709,0.9999,3,12127.60,0.000000
8,30,14,1,2,33.534,1.692,0.806,748,0.055,0.9993,1,99152.90,0.000800
9,30,12,0,2,91.429,0.296,0.975,1180,1.663,0.9998,2,133986.10,0.000000
10,30,25,0,3,36.372,0.453,0.882,1070,4.400,0.9993,1,10212.90,0.000000
11,30,12,0,2,88.217,0.659,0.938,275,0.165,0.9998,4,208448.00,0.000000
12,30,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,30,13,0,2,20.998,1.108,0.850,977,2.985,0.9999,5,44328.50,0.000000
14,30,21,0,3,6.290,0.613,0.925,614,0.803,0.9997,3,80242.40,0.000000
15,30,29,0,4,37.753,1.119,0.872,970,2.334,0.9999,5,22748.40,0.000000
16,30,24,0,4,19.986,0.178,0.969,815,0.045,0.9952,3,59819.60,0.000000
17,30,28,0,3,32.304,0.946,0.914,223,3.263,0.9999,4,49398.40,0.000000
18,30,17,0,2,26.528,1.326,0.833,778,6.683,0.9997,2,23066.00,0.000000
19,30,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,30,18,0,2,17.799,0.615,0.820,286,2.455,0.9999,5,57549.60,0.000000
21,30,18,0,2,41.130,0.946,0.863,733,2.815,0.9995,1,141028.90,0.000000
22,30,26,0,3,33.936,0.598,0.917,745,2.212,0.9998,4,57754.40,0.000000
23,30,22,0,3,28.672,0.265,0.946,622,1.700,0.9999,5,48811.60,0.000000
24,30,28,1,4,69.625,0.110,0.985,647,0.006,1.0000,5,102820.40,0.000700
25,30,28,0,4,28.491,0.310,0.970,846,0.759,0.9996,1,121876.10,0.000000
26,30,28,0,5,65.260,0.529,0.912,720,2.660,0.9998,2,113450.10,0.000000
27,30,12,0,2,2.914,0.942,0.889,1045,0.557,0.9998,4,70989.60,0.000000
28,30,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,30,26,1,4,5.761,0.874,0.878,775,11.504,0.9999,4,40866.00,0.000000
30,30,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,30,22,0,3,68.862,0.464,0.857,225,2.437,0.9993,4,25595.60,0.000000
32,30,27,0,6,91.749,0.536,0.923,352,0.819,0.9996,1,59582.10,0.000000
33,30,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,30,29,0,6,76.176,0.837,0.778,898,2.029,0.9997,4,7492.50,0.000000
35,30,25,0,3,27.559,0.362,0.948,760,2.562,0.9998,2,25774.10,0.000000
36,30,26,1,4,95.189,0.855,0.904,252,2.900,0.9999,5,93339.60,0.006500
37,30,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,30,27,0,6,65.331,0.162,0.985,1132,4.266,0.9992,1,541202.00,0.000000
