client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,11,4,0,1,26.124,1.493,0.807,467,2.728,0.9995,1,141432.90,0.000000
1,11,8,0,1,82.847,0.308,0.964,1140,2.071,0.9993,3,7276.00,0.000000
2,11,5,0,1,58.834,0.212,0.981,634,0.423,1.0000,4,209403.60,0.000000
3,11,7,0,1,99.753,0.044,1.000,846,0.630,0.9997,2,49831.60,0.000000
4,11,10,0,1,71.143,0.161,0.969,925,11.343,0.9973,1,15392.10,0.000000
5,11,10,0,1,89.608,1.313,0.783,643,21.312,0.9985,1,54790.50,0.000000
6,11,9,0,1,29.590,1.100,0.754,775,5.238,0.9994,2,37796.10,0.000000
7,11,8,0,1,31.965,0.097,0.974,1087,3.379,0.9998,1,12127.60,0.000000
8,11,4,0,1,44.092,2.355,0.791,520,4.539,0.9994,3,99152.90,0.000000
9,11,2,0,1,94.404,0.702,0.938,1080,3.598,0.9997,3,133986.10,0.000000
10,11,4,0,1,51.354,0.770,0.676,540,2.778,0.9996,2,10212.90,0.000000
11,11,2,0,1,4.940,0.818,0.938,416,1.550,0.9999,5,208448.00,0.000000
12,11,6,0,1,92.238,0.820,0.958,652,0.000,0.9997,2,223540.90,0.000000
13,11,3,0,1,34.843,1.189,0.800,749,4.411,0.9998,2,44328.50,0.000000
14,11,10,0,1,38.814,1.270,0.811,970,9.443,0.9998,3,80242.40,0.000000
15,11,9,0,1,88.635,1.463,0.766,962,4.065,0.9996,3,22748.40,0.000000
16,11,3,0,1,78.563,0.483,0.906,263,0.235,0.9993,3,59819.60,0.000000
17,11,3,0,1,47.067,0.356,0.963,809,2.828,0.9999,5,49398.40,0.000000
18,11,7,0,1,93.652,1.270,0.771,1136,4.646,0.9997,2,23066.00,0.000000
19,11,2,0,1,56.012,0.539,0.917,318,2.736,0.9997,3,42400.40,0.000000
20,11,8,0,1,79.093,0.783,0.852,1029,3.807,0.9997,2,57549.60,0.000000
21,11,8,0,1,29.292,0.935,0.875,646,3.349,0.9998,3,141028.90,0.000000
22,11,10,0,1,70.968,0.689,0.933,923,2.775,0.9985,1,57754.40,0.000000
23,11,7,0,1,66.535,0.292,0.964,464,1.374,0.9999,5,48811.60,0.000000
24,11,4,0,1,0.564,0.391,0.941,902,4.402,0.9996,2,102820.40,0.000000
