client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
43,121,103,1,15,64.695,0.562,0.920,972,0.000,0.9998,4,14304.90,0.000300
44,121,117,0,10,99.347,0.036,0.983,1088,0.321,0.9997,3,76456.90,0.000000
45,121,113,1,15,90.651,0.675,0.957,510,0.056,0.9994,1,88320.00,-0.001400
46,121,115,0,16,21.306,0.032,1.000,289,1.084,0.9998,4,29692.00,0.000000
47,121,117,0,11,78.348,0.097,0.983,603,2.648,0.9992,1,37079.60,0.000000
48,121,116,1,13,2.715,0.005,1.000,767,0.003,0.9992,1,11346.50,0.001600
49,121,118,0,14,21.643,0.007,1.000,792,0.110,0.9995,3,12942.40,0.000000
50,121,117,0,12,20.421,0.000,1.000,738,0.022,0.9999,5,129564.40,0.000000
51,121,106,0,7,65.657,0.415,0.963,1131,2.144,0.9999,3,51940.90,0.000000
52,121,111,0,7,41.009,0.696,0.933,570,6.426,0.9985,1,100201.60,0.000000
53,121,111,0,12,19.371,1.051,0.875,1103,6.283,0.9999,4,31350.00,0.000000
54,121,98,0,8,63.556,1.329,0.924,262,0.755,0.9999,3,84388.40,0.000000
55,121,108,0,14,86.278,0.251,0.978,534,1.068,0.9999,2,183012.10,0.000000
56,121,117,0,15,8.939,0.820,0.881,985,1.169,0.9996,2,19722.90,0.000000
57,121,89,0,8,86.108,0.470,0.889,990,4.497,0.9998,3,20598.00,0.000000
58,121,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,121,113,0,15,31.181,0.043,0.976,889,0.412,0.9999,4,17494.00,0.000000
60,121,120,0,16,10.085,1.233,0.842,600,3.766,0.9995,1,14008.50,0.000000
61,121,104,0,13,47.132,0.092,1.000,980,0.246,0.9998,3,86826.90,0.000000
62,121,93,1,12,75.232,0.130,0.917,736,0.797,0.9990,1,5564.10,0.001800
63,121,80,0,8,38.849,0.311,0.952,1190,1.994,0.9998,3,37212.50,0.000000
64,121,118,0,15,5.730,0.439,0.932,276,1.205,0.9999,5,63318.40,0.000000
65,121,119,0,11,96.271,0.441,0.942,240,0.861,0.9996,1,96534.40,0.000000
66,121,119,0,14,77.565,0.425,0.933,543,2.884,0.9998,4,78542.90,0.000000
67,121,96,0,11,25.772,0.702,0.871,1016,2.648,0.9998,3,6426.10,0.000000
68,121,102,1,16,54.182,0.436,0.900,213,2.028,0.9997,3,5704.10,0.001700
69,121,113,0,18,68.627,0.092,0.952,939,1.051,0.9998,2,7428.00,0.000000
70,121,116,0,11,87.265,0.336,0.950,993,1.275,0.9998,3,50551.60,0.000000
71,121,119,0,14,77.243,0.132,0.980,639,0.025,0.9999,4,36013.60,0.000000
72,121,108,0,17,19.064,0.737,0.825,578,2.773,0.9997,5,11676.40,0.000000
73,121,92,0,7,82.644,0.039,0.983,465,0.000,0.9991,4,133690.50,0.000000
74,121,113,0,15,81.871,0.261,0.952,482,1.690,0.9999,3,105848.00,0.000000
75,121,120,0,15,19.736,0.034,1.000,530,1.255,0.9993,1,51562.40,0.000000
76,121,58,0,7,83.703,0.049,0.989,554,0.018,0.9999,4,411810.90,0.000000
77,121,101,0,19,84.546,0.676,0.846,1045,1.078,0.9999,3,23404.90,0.000000
78,121,120,0,7,18.485,0.002,1.000,657,0.302,0.9998,4,10772.10,0.000000
79,121,96,0,13,96.108,0.303,0.933,311,2.007,0.9997,1,4858.50,0.000000
80,121,116,0,7,50.577,0.175,0.969,959,0.663,0.9999,5,98554.10,0.000000
81,121,110,0,11,10.451,0.051,0.985,557,0.005,0.9999,4,71218.40,0.000000
82,121,106,0,11,71.326,0.165,0.971,1064,0.004,0.9999,3,56507.60,0.000000
83,121,116,0,8,60.498,0.183,0.971,742,2.657,0.9994,1,31754.90,0.000000
84,121,115,0,8,5.355,0.239,0.965,1175,0.230,0.9998,2,19099.60,0.000000
85,121,111,0,10,45.033,0.204,0.968,391,0.034,0.9996,1,42070.90,0.000000
86,121,114,1,14,65.110,1.160,0.843,530,2.114,0.9998,4,32258.50,-0.000400
87,121,111,0,9,4.764,0.089,0.967,943,0.310,0.9999,5,22446.40,0.000000
88,121,118,0,21,38.775,0.014,1.000,797,0.197,0.9999,3,114172.00,0.000000
89,121,113,0,14,33.686,0.222,0.978,551,0.005,0.9997,1,77270.90,0.000000
90,121,114,0,9,45.871,0.221,0.955,715,4.756,0.9997,2,67758.40,0.000000
91,121,109,0,8,39.400,1.196,0.846,1017,3.122,0.9997,2,77541.60,0.000000
92,121,116,1,13,55.758,0.142,0.990,328,0.792,0.9999,3,167480.90,0.000500
93,121,114,0,12,82.914,0.065,0.970,1196,1.524,0.9993,2,10050.10,0.000000
94,121,119,0,17,7.847,0.490,0.985,354,2.335,0.9997,1,75362.40,0.000000
95,121,90,0,6,70.006,0.184,0.900,272,3.651,0.9993,3,31153.60,0.000000
96,121,92,0,13,67.696,0.943,0.918,768,0.017,0.9999,4,39949.60,0.000000
97,121,120,0,14,17.200,0.333,0.958,820,0.021,0.9999,4,60345.60,0.000000
98,121,119,0,7,15.298,0.080,0.982,485,0.028,0.9999,5,60276.40,0.000000
99,121,120,0,12,69.222,0.851,0.883,223,2.033,0.9992,1,71710.40,0.000000
