client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,141432.90,0.000000
1,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,7276.00,0.000000
2,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,209403.60,0.000000
3,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,49831.60,0.000000
4,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,15392.10,0.000000
5,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,54790.50,0.000000
6,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,37796.10,0.000000
7,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,12127.60,0.000000
8,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,99152.90,0.000000
9,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,133986.10,0.000000
10,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,10212.90,0.000000
11,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,208448.00,0.000000
12,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,223540.90,0.000000
13,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,44328.50,0.000000
14,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,80242.40,0.000000
15,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,22748.40,0.000000
16,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,59819.60,0.000000
17,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,49398.40,0.000000
18,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,23066.00,0.000000
19,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,42400.40,0.000000
20,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,57549.60,0.000000
21,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,141028.90,0.000000
22,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,57754.40,0.000000
23,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,48811.60,0.000000
24,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,102820.40,0.000000
25,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,121876.10,0.000000
26,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,113450.10,0.000000
27,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,70989.60,0.000000
28,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,41112.90,0.000000
29,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,40866.00,0.000000
30,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,11508.10,0.000000
31,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,25595.60,0.000000
32,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,59582.10,0.000000
33,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,9678.40,0.000000
