client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,88,84,0,9,46.510,0.951,0.898,297,3.351,0.9997,1,141432.90,0.000000
1,88,86,1,11,70.499,0.297,0.964,733,0.148,0.9993,1,7276.00,0.003300
2,88,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,88,87,0,7,31.586,0.008,1.000,820,4.474,0.9995,1,49831.60,0.000000
4,88,80,0,5,73.646,0.043,1.000,756,0.235,0.9995,3,15392.10,0.000000
5,88,20,1,2,49.400,0.687,0.867,631,0.111,0.9999,4,54790.50,0.007500
6,88,87,0,9,15.357,0.316,0.947,481,0.441,0.9998,5,37796.10,0.000000
7,88,85,0,8,7.747,0.015,1.000,1165,2.804,0.9996,1,12127.60,0.000000
8,88,84,0,10,8.223,2.136,0.881,260,0.000,0.9991,1,99152.90,0.000000
9,88,77,0,8,2.387,0.325,0.975,1183,1.529,0.9999,4,133986.10,0.000000
10,88,84,0,9,22.934,0.230,0.912,688,3.373,0.9996,1,10212.90,0.000000
11,88,79,0,10,22.450,0.588,0.938,384,0.001,0.9998,3,208448.00,0.000000
12,88,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,88,81,1,7,8.771,0.647,0.900,830,1.080,0.9997,1,44328.50,0.003700
14,88,87,0,10,87.223,0.307,0.925,271,0.364,0.9998,2,80242.40,0.000000
15,88,83,0,11,17.954,0.583,0.936,716,5.170,0.9995,1,22748.40,0.000000
16,88,85,0,13,36.783,0.098,0.984,546,2.068,0.9999,5,59819.60,0.000000
17,88,85,0,11,13.566,0.314,0.963,414,2.065,0.9998,2,49398.40,0.000000
18,88,83,0,8,91.910,0.949,0.917,771,2.642,0.9997,2,23066.00,0.000000
19,88,67,0,8,25.773,0.163,0.967,1152,2.668,0.9997,2,42400.40,0.000000
20,88,82,0,10,33.341,0.678,0.869,391,14.680,0.9996,2,57549.60,0.000000
21,88,78,0,10,86.671,0.571,0.950,289,5.791,0.9999,3,141028.90,0.000000
22,88,76,0,10,31.352,0.606,0.967,1026,1.881,0.9999,4,57754.40,0.000000
23,88,78,0,9,53.377,0.020,1.000,1176,1.714,0.9999,4,48811.60,0.000000
24,88,86,0,12,10.173,0.067,1.000,543,0.015,1.0000,4,102820.40,0.000000
25,88,73,0,6,24.389,0.381,0.939,674,1.016,0.9998,3,121876.10,0.000000
26,88,77,0,11,54.006,0.719,0.934,921,3.288,0.9998,2,113450.10,0.000000
27,88,69,1,10,40.695,0.524,0.938,1050,0.003,0.9995,1,70989.60,-0.001300
28,88,87,0,5,57.090,0.305,0.960,205,1.721,0.9995,1,41112.90,0.000000
29,88,82,0,11,43.686,0.469,0.927,1010,1.215,0.9995,1,40866.00,0.000000
30,88,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,88,80,0,9,41.305,0.405,0.857,631,2.237,0.9990,5,25595.60,0.000000
32,88,76,0,12,31.415,0.685,0.923,1040,5.113,0.9999,4,59582.10,0.000000
33,88,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,88,73,0,13,82.810,0.543,0.852,604,0.424,0.9998,5,7492.50,0.000000
35,88,70,0,8,19.672,0.216,0.948,1104,2.499,0.9999,3,25774.10,0.000000
36,88,83,0,16,27.339,0.310,0.973,620,2.695,0.9996,1,93339.60,0.000000
37,88,87,0,4,73.245,0.287,0.925,830,2.406,0.9994,1,16246.00,0.000000
38,88,74,0,17,72.135,0.126,0.985,855,0.012,1.0000,4,541202.00,0.000000
39,88,74,0,10,42.248,0.738,0.892,262,4.195,0.9995,1,32074.10,0.000000
40,88,72,0,12,90.273,0.645,0.900,895,0.008,0.9996,1,41208.50,0.000000
41,88,62,0,7,80.276,0.309,0.929,262,2.052,0.9998,2,21036.10,0.000000
42,88,85,0,8,92.861,0.352,0.965,792,0.013,0.9999,5,23965.60,0.000000
43,88,70,0,9,78.050,0.398,0.880,285,0.008,0.9990,2,14304.90,0.000000
44,88,64,0,7,22.863,0.054,0.983,1104,0.944,0.9998,3,76456.90,0.000000
45,88,86,0,12,43.329,0.850,0.957,895,2.815,0.9999,4,88320.00,0.000000
46,88,80,0,12,22.497,0.061,0.973,778,0.058,0.9998,5,29692.00,0.000000
47,88,85,0,9,73.854,0.102,0.983,995,2.854,0.9999,5,37079.60,0.000000
48,88,87,0,10,10.536,0.002,1.000,1021,0.004,0.9997,5,11346.50,0.000000
49,88,86,0,11,62.325,0.160,0.950,639,0.234,0.9996,5,12942.40,0.000000
50,88,83,0,9,89.718,0.003,1.000,930,2.193,0.9993,1,129564.40,0.000000
51,88,87,0,5,37.826,0.620,0.951,842,4.103,0.9999,3,51940.90,0.000000
52,88,82,0,6,20.682,0.663,0.920,829,2.871,0.9991,1,100201.60,0.000000
53,88,79,0,9,27.401,0.913,0.828,918,1.051,0.9999,4,31350.00,0.000000
54,88,85,1,6,79.528,1.274,0.873,827,2.586,0.9999,5,84388.40,-0.006300
55,88,87,0,10,27.986,0.265,0.978,331,0.229,0.9999,2,183012.10,0.000000
56,88,86,0,11,34.967,0.794,0.881,1056,9.622,0.9998,2,19722.90,0.000000
57,88,74,0,7,18.220,0.265,0.944,363,7.102,0.9993,1,20598.00,0.000000
58,88,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,88,84,0,9,22.444,0.081,0.976,322,0.448,0.9999,5,17494.00,0.000000
60,88,78,0,10,15.322,1.501,0.807,907,19.263,0.9995,2,14008.50,0.000000
