client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,138,134,0,11,95.458,0.875,0.909,577,1.986,0.9996,1,141432.90,0.000000
1,138,117,0,18,43.221,0.011,1.000,1066,0.002,0.9998,5,7276.00,0.000000
2,138,136,0,11,25.057,0.084,0.990,962,1.408,0.9997,1,209403.60,0.000000
3,138,99,0,9,94.416,0.018,1.000,734,4.591,0.9997,2,49831.60,0.000000
4,138,127,0,12,74.402,0.042,1.000,387,1.168,0.9996,1,15392.10,0.000000
5,138,132,0,11,45.186,0.295,0.967,1173,0.088,0.9995,3,54790.50,0.000000
6,138,131,0,17,26.480,0.388,0.912,804,4.814,0.9997,3,37796.10,0.000000
7,138,135,0,15,7.852,0.005,1.000,543,1.506,0.9998,1,12127.60,0.000000
8,138,129,0,12,82.660,1.675,0.910,1017,0.000,0.9999,4,99152.90,0.000000
9,138,131,1,15,97.557,0.240,0.988,1187,1.023,1.0000,5,133986.10,0.000400
10,138,112,0,10,9.647,0.231,0.882,271,0.708,0.9998,5,10212.90,0.000000
11,138,136,0,14,15.966,0.343,0.938,251,6.294,0.9995,2,208448.00,0.000000
12,138,106,0,4,51.752,0.375,0.986,518,0.000,0.9999,4,223540.90,0.000000
13,138,133,0,10,11.750,0.443,0.900,975,6.741,0.9997,1,44328.50,0.000000
14,138,137,0,18,85.564,0.312,0.943,534,0.357,0.9999,4,80242.40,0.000000
15,138,132,0,15,31.084,0.428,0.915,848,0.342,0.9998,3,22748.40,0.000000
16,138,132,0,16,72.434,0.161,0.969,1187,0.054,0.9999,4,59819.60,0.000000
17,138,134,0,19,56.909,0.314,0.975,1105,0.138,1.0000,5,49398.40,0.000000
18,138,135,0,13,26.807,1.042,0.917,896,2.553,0.9999,4,23066.00,0.000000
19,138,122,0,11,78.298,0.051,1.000,551,0.581,0.9998,3,42400.40,0.000000
20,138,118,0,12,10.398,0.478,0.885,507,2.294,0.9997,2,57549.60,0.000000
21,138,126,0,14,58.976,0.451,0.950,495,0.353,0.9999,4,141028.90,0.000000
22,138,129,0,15,81.050,0.711,0.917,694,0.149,0.9999,5,57754.40,0.000000
23,138,134,0,19,44.509,0.013,1.000,839,2.779,0.9997,1,48811.60,0.000000
24,138,120,0,14,18.626,0.060,1.000,870,0.993,0.9998,2,102820.40,0.000000
25,138,132,0,13,98.253,0.336,0.955,616,1.726,0.9996,2,121876.10,0.000000
26,138,116,0,15,95.742,0.770,0.923,352,1.751,0.9998,2,113450.10,0.000000
27,138,134,0,19,29.486,0.344,0.951,338,0.306,0.9997,2,70989.60,0.000000
28,138,114,0,12,30.310,0.499,0.960,1198,0.008,0.9999,5,41112.90,0.000000
29,138,132,0,19,60.060,0.332,0.951,890,0.014,1.0000,5,40866.00,0.000000
30,138,137,1,5,91.106,1.463,0.872,615,7.858,0.9997,3,11508.10,0.007800
31,138,132,0,12,44.551,0.357,0.886,1172,17.351,0.9997,4,25595.60,0.000000
32,138,128,0,16,55.013,0.466,0.908,526,0.016,0.9999,5,59582.10,0.000000
33,138,137,0,6,63.100,0.064,0.938,450,0.383,0.9998,4,9678.40,0.000000
34,138,135,0,16,71.244,0.489,0.815,601,0.608,0.9997,3,7492.50,0.000000
35,138,133,0,14,83.977,0.265,0.948,725,1.760,0.9999,5,25774.10,0.000000
36,138,128,0,18,37.122,0.331,0.959,676,4.335,0.9996,1,93339.60,0.000000
37,138,100,0,6,46.398,0.167,0.943,594,0.162,0.9998,4,16246.00,0.000000
38,138,129,0,21,36.428,0.069,0.992,847,3.079,0.9999,3,541202.00,0.000000
39,138,127,0,17,79.144,0.342,0.923,865,0.971,0.9998,3,32074.10,0.000000
40,138,134,0,18,86.750,0.658,0.917,705,0.100,0.9998,3,41208.50,0.000000
41,138,130,1,14,71.627,0.359,0.952,814,0.063,0.9999,4,21036.10,0.001300
42,138,137,0,14,74.361,0.363,0.965,629,0.133,0.9999,5,23965.60,0.000000
43,138,136,0,21,75.016,0.487,0.960,254,1.756,0.9999,5,14304.90,0.000000
44,138,136,0,11,32.033,0.147,0.967,250,0.016,0.9997,3,76456.90,0.000000
45,138,136,0,18,35.040,0.819,0.928,535,0.231,0.9999,4,88320.00,0.000000
46,138,131,0,18,25.747,0.023,1.000,523,0.058,0.9998,5,29692.00,0.000000
47,138,122,0,12,75.452,0.174,0.983,700,0.170,0.9998,3,37079.60,0.000000
48,138,128,0,15,60.971,0.002,1.000,466,0.000,0.9998,5,11346.50,0.000000
49,138,134,0,18,30.696,0.002,1.000,943,0.092,0.9995,3,12942.40,0.000000
