client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,56,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,56,55,0,8,39.926,0.028,1.000,275,0.015,0.9998,5,7276.00,0.000000
2,56,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,56,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,56,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,56,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,56,55,0,6,68.008,0.666,0.860,555,4.731,0.9995,2,37796.10,0.000000
7,56,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,56,55,0,7,36.812,1.246,0.925,303,0.001,0.9998,3,99152.90,0.000000
9,56,50,0,5,6.165,0.132,0.988,846,0.275,1.0000,5,133986.10,0.000000
10,56,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,56,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,56,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,56,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,56,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,56,51,0,7,87.323,0.665,0.894,639,0.116,0.9997,2,22748.40,0.000000
16,56,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,56,54,1,7,7.233,0.232,0.963,418,1.106,0.9999,4,49398.40,0.012000
18,56,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,56,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,56,53,1,5,96.501,0.705,0.869,409,2.797,0.9999,5,57549.60,-0.000400
21,56,51,0,6,37.292,0.840,0.900,547,6.015,0.9997,2,141028.90,0.000000
22,56,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,56,55,0,6,72.283,0.084,0.982,1041,1.479,0.9999,4,48811.60,0.000000
24,56,53,0,8,55.903,0.084,0.985,450,5.194,0.9998,3,102820.40,0.000000
25,56,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,56,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,56,54,0,6,61.354,0.629,0.951,984,26.116,0.9994,1,70989.60,0.000000
28,56,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,56,53,0,7,35.708,0.398,0.963,830,1.207,0.9999,4,40866.00,0.000000
30,56,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,56,54,0,5,11.356,0.389,0.857,302,3.989,0.9992,1,25595.60,0.000000
32,56,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,56,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,56,53,1,8,67.235,0.590,0.778,792,3.005,0.9995,1,7492.50,0.005200
35,56,55,0,5,73.036,0.247,0.948,1135,0.246,0.9999,5,25774.10,0.000000
36,56,51,0,13,78.367,0.657,0.932,664,0.673,0.9999,4,93339.60,0.000000
37,56,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,56,53,0,12,73.541,0.123,0.992,1006,0.414,0.9998,2,541202.00,0.000000
39,56,49,0,8,42.641,0.956,0.846,244,4.082,0.9999,4,32074.10,0.000000
40,56,55,0,9,68.492,0.677,0.867,267,0.293,0.9999,4,41208.50,0.000000
41,56,38,1,5,57.618,0.403,0.952,321,7.378,0.9996,1,21036.10,0.002600
42,56,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,56,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,56,52,1,5,46.062,0.150,0.983,495,3.335,0.9998,3,76456.90,-0.004100
45,56,55,0,8,45.277,0.679,0.957,759,3.293,0.9997,2,88320.00,0.000000
46,56,54,0,6,28.102,0.033,1.000,1001,0.472,0.9995,2,29692.00,0.000000
47,56,55,0,8,51.947,0.118,0.983,652,0.191,0.9996,2,37079.60,0.000000
48,56,54,0,5,71.534,0.006,1.000,828,1.325,0.9996,5,11346.50,0.000000
49,56,55,1,7,55.783,0.023,1.000,639,1.638,0.9994,3,12942.40,-0.005100
50,56,39,0,5,23.356,0.014,1.000,1032,0.103,0.9992,1,129564.40,0.000000
51,56,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,56,29,0,3,0.236,1.862,0.840,1137,4.027,0.9997,3,100201.60,0.000000
53,56,40,0,6,97.995,1.019,0.844,1032,14.739,0.9998,2,31350.00,0.000000
54,56,37,0,4,55.014,1.190,0.873,707,3.348,0.9995,1,84388.40,0.000000
55,56,48,0,7,58.922,0.320,0.967,968,0.724,0.9999,3,183012.10,0.000000
56,56,52,1,5,97.240,1.172,0.851,897,23.504,0.9998,3,19722.90,0.000600
57,56,54,0,5,6.022,0.766,0.889,882,2.523,0.9999,4,20598.00,0.000000
58,56,53,1,7,53.447,0.102,0.972,625,0.327,0.9999,4,147194.00,0.005900
59,56,54,0,6,36.940,0.105,0.951,290,0.811,0.9998,4,17494.00,0.000000
60,56,51,0,9,75.764,1.427,0.860,349,0.246,0.9997,3,14008.50,0.000000
61,56,38,0,5,88.435,0.088,0.985,494,7.559,0.9998,2,86826.90,0.000000
62,56,53,0,7,69.883,0.152,0.917,822,1.250,0.9995,3,5564.10,0.000000
63,56,44,0,5,82.782,0.315,0.952,952,1.517,0.9997,3,37212.50,0.000000
64,56,52,0,9,7.450,0.735,0.877,936,1.053,0.9999,4,63318.40,0.000000
65,56,41,0,4,54.686,0.273,0.971,1069,0.410,0.9999,5,96534.40,0.000000
66,56,42,0,5,98.106,0.710,0.867,268,2.251,0.9999,5,78542.90,0.000000
67,56,53,0,8,31.867,0.656,0.839,782,1.875,0.9997,2,6426.10,0.000000
68,56,48,0,6,56.630,0.404,0.900,234,2.646,0.9998,4,5704.10,0.000000
69,56,41,0,7,12.548,0.171,0.952,420,1.516,0.9997,3,7428.00,0.000000
70,56,52,0,8,65.058,0.434,0.933,1162,2.013,0.9999,4,50551.60,0.000000
71,56,52,0,6,72.959,0.206,0.961,219,0.198,0.9998,3,36013.60,0.000000
72,56,51,0,6,83.566,0.623,0.895,350,0.388,0.9994,4,11676.40,0.000000
73,56,50,0,4,84.466,0.001,1.000,862,0.000,0.9998,3,133690.50,0.000000
74,56,44,0,7,69.894,0.229,0.968,1001,0.184,0.9998,2,105848.00,0.000000
75,56,52,0,6,47.171,0.153,0.967,761,0.144,0.9998,3,51562.40,0.000000
76,56,55,0,6,84.650,0.014,1.000,876,0.272,0.9999,4,411810.90,0.000000
77,56,50,0,6,89.304,0.593,0.885,298,1.795,0.9999,5,23404.90,0.000000
78,56,27,0,4,43.936,0.007,1.000,1141,0.059,0.9999,5,10772.10,0.000000
79,56,47,0,4,81.206,0.431,0.933,536,0.677,0.9998,4,4858.50,0.000000
80,56,35,0,3,24.607,0.151,0.953,656,7.959,0.9997,2,98554.10,0.000000
81,56,42,0,4,90.513,0.022,1.000,1024,5.678,0.9997,2,71218.40,0.000000
82,56,43,0,4,94.566,0.496,0.985,1024,6.725,0.9998,2,56507.60,0.000000
83,56,22,0,3,24.304,0.771,0.929,214,2.615,0.9999,4,31754.90,0.000000
