client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,25,14,0,2,4.637,1.292,0.830,581,2.078,0.9998,2,141432.90,0.000000
1,25,23,0,3,31.838,0.343,0.893,738,3.322,0.9997,2,7276.00,0.000000
2,25,15,0,2,48.639,0.174,0.990,980,0.813,1.0000,5,209403.60,0.000000
3,25,17,0,2,61.812,0.083,0.984,698,0.030,0.9999,4,49831.60,0.000000
4,25,22,0,3,73.908,0.147,0.938,633,6.008,0.9997,4,15392.10,0.000000
5,25,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,25,22,0,3,54.574,0.843,0.789,989,0.001,0.9997,3,37796.10,0.000000
7,25,18,0,2,76.470,0.111,0.974,783,0.709,0.9999,3,12127.60,0.000000
8,25,14,0,2,67.856,1.692,0.806,748,0.055,0.9996,2,99152.90,0.000000
9,25,12,0,2,91.429,0.296,0.975,1180,1.663,0.9998,2,133986.10,0.000000
10,25,14,1,2,36.372,0.600,0.735,232,2.624,0.9993,1,10212.90,0.006500
11,25,12,0,2,88.217,0.659,0.938,275,0.165,0.9998,4,208448.00,0.000000
12,25,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,25,13,0,2,20.998,1.108,0.850,977,2.985,0.9999,5,44328.50,0.000000
14,25,21,0,3,6.290,0.613,0.925,614,0.803,0.9997,3,80242.40,0.000000
15,25,19,1,2,54.163,0.951,0.851,443,10.081,0.9999,4,22748.40,-0.003100
16,25,24,0,4,19.986,0.178,0.969,815,0.045,0.9952,3,59819.60,0.000000
17,25,13,0,2,9.257,0.455,0.938,336,1.240,0.9999,3,49398.40,0.000000
18,25,17,0,2,26.528,1.326,0.833,778,6.683,0.9997,2,23066.00,0.000000
19,25,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,25,18,0,2,17.799,0.615,0.820,286,2.455,0.9999,5,57549.60,0.000000
21,25,18,0,2,41.130,0.946,0.863,733,2.815,0.9995,1,141028.90,0.000000
22,25,20,0,2,38.409,0.652,0.917,1139,2.660,0.9999,5,57754.40,0.000000
23,25,22,0,3,28.672,0.265,0.946,622,1.700,0.9999,5,48811.60,0.000000
24,25,21,0,3,94.610,0.138,0.971,328,0.405,0.9999,3,102820.40,0.000000
25,25,15,0,2,15.089,0.389,0.939,1005,0.365,0.9995,1,121876.10,0.000000
26,25,24,0,3,88.941,0.808,0.923,1006,2.970,0.9998,3,113450.10,0.000000
27,25,12,0,2,2.914,0.942,0.889,1045,0.557,0.9998,4,70989.60,0.000000
28,25,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,25,23,0,3,2.394,0.720,0.890,531,8.023,0.9999,3,40866.00,0.000000
30,25,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,25,22,0,3,68.862,0.464,0.857,225,2.437,0.9993,4,25595.60,0.000000
32,25,24,0,5,62.115,0.923,0.862,879,1.543,0.9997,2,59582.10,0.000000
33,25,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,25,24,0,4,44.289,0.929,0.704,898,4.878,0.9995,3,7492.50,0.000000
35,25,12,1,2,27.559,0.507,0.914,446,0.441,0.9998,2,25774.10,0.003300
36,25,11,1,2,2.450,1.008,0.890,743,3.367,0.9999,4,93339.60,0.003300
37,25,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,25,24,0,5,76.921,0.306,0.962,462,1.390,0.9994,1,541202.00,0.000000
