client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,43,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,43,38,0,4,93.782,0.246,0.929,1179,0.028,0.9996,3,7276.00,0.000000
2,43,40,0,4,6.045,0.102,0.990,284,0.216,0.9999,2,209403.60,0.000000
3,43,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,43,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,43,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,43,42,0,5,14.713,0.624,0.860,239,20.246,0.9992,1,37796.10,0.000000
7,43,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,43,41,0,5,35.850,2.499,0.910,1019,2.804,0.9994,1,99152.90,0.000000
9,43,36,0,4,73.074,0.189,0.963,1021,1.455,0.9999,3,133986.10,0.000000
10,43,39,0,4,10.746,0.353,0.853,775,4.951,0.9998,5,10212.90,0.000000
11,43,41,0,5,82.075,0.474,0.954,311,0.010,0.9999,5,208448.00,0.000000
12,43,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,43,40,1,4,15.200,0.829,0.887,981,0.956,0.9999,4,44328.50,0.001000
14,43,35,0,4,73.236,0.438,0.925,814,0.005,0.9996,2,80242.40,0.000000
15,43,41,0,5,77.395,0.952,0.936,603,4.381,0.9998,3,22748.40,0.000000
16,43,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,43,42,0,4,94.432,0.293,0.963,550,0.239,0.9999,3,49398.40,0.000000
18,43,35,0,4,3.537,0.908,0.875,1054,1.126,0.9998,3,23066.00,0.000000
19,43,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,43,32,0,3,54.151,0.622,0.836,259,4.660,0.9998,3,57549.60,0.000000
21,43,38,0,5,11.405,0.466,0.925,1183,1.966,0.9998,3,141028.90,0.000000
22,43,40,1,6,57.455,0.802,0.933,932,4.519,0.9994,1,57754.40,0.001400
23,43,36,0,4,16.398,0.063,1.000,535,1.012,0.9997,2,48811.60,0.000000
24,43,38,0,6,3.068,0.074,1.000,573,11.775,0.9998,2,102820.40,0.000000
25,43,28,0,4,28.491,0.310,0.970,846,0.759,0.9996,1,121876.10,0.000000
26,43,36,0,7,84.896,0.890,0.923,624,1.081,0.9999,4,113450.10,0.000000
27,43,37,0,4,43.475,0.625,0.926,1073,11.211,0.9992,1,70989.60,0.000000
28,43,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,43,39,0,6,35.004,1.269,0.890,1127,1.323,0.9999,5,40866.00,0.000000
30,43,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,43,22,0,3,68.862,0.464,0.857,225,2.437,0.9993,4,25595.60,0.000000
32,43,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,43,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,43,29,0,6,76.176,0.837,0.778,898,2.029,0.9997,4,7492.50,0.000000
35,43,35,0,4,74.491,0.316,0.948,873,10.114,0.9997,1,25774.10,0.000000
36,43,42,0,10,19.931,0.822,0.904,831,1.379,0.9999,5,93339.60,0.000000
37,43,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,43,27,1,6,7.733,0.162,0.985,1132,4.266,0.9999,2,541202.00,0.024000
39,43,39,0,6,94.162,1.642,0.831,296,3.310,0.9999,5,32074.10,0.000000
40,43,19,1,2,8.048,0.726,0.850,1189,0.001,0.9996,1,41208.50,0.005300
41,43,38,0,5,89.832,0.403,0.952,321,7.378,0.9997,3,21036.10,0.000000
42,43,30,0,3,42.067,0.398,0.947,1044,4.982,0.9999,5,23965.60,0.000000
43,43,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,43,20,0,2,68.020,0.051,1.000,1163,3.331,0.9993,1,76456.90,0.000000
45,43,31,0,3,70.814,0.954,0.942,727,5.051,0.9998,3,88320.00,0.000000
46,43,37,0,4,68.433,0.159,1.000,1143,2.245,0.9998,5,29692.00,0.000000
47,43,35,0,6,45.835,0.384,0.933,730,2.039,0.9997,2,37079.60,0.000000
48,43,34,0,4,13.819,0.011,1.000,944,2.374,0.9996,3,11346.50,0.000000
49,43,36,1,5,90.716,0.043,1.000,619,0.365,0.9987,1,12942.40,0.000400
50,43,39,0,5,23.356,0.014,1.000,1032,0.103,0.9992,1,129564.40,0.000000
51,43,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,43,29,0,3,0.236,1.862,0.840,1137,4.027,0.9997,3,100201.60,0.000000
53,43,40,0,6,97.995,1.019,0.844,1032,14.739,0.9998,2,31350.00,0.000000
54,43,37,0,4,55.014,1.190,0.873,707,3.348,0.9995,1,84388.40,0.000000
55,43,41,0,5,63.255,0.241,0.978,1113,0.431,1.0000,4,183012.10,0.000000
56,43,21,0,3,76.895,0.749,0.896,764,12.473,0.9996,1,19722.90,0.000000
57,43,29,0,4,81.025,0.458,0.889,1199,6.988,0.9998,4,20598.00,0.000000
58,43,38,0,5,6.184,0.157,0.972,481,0.074,0.9998,3,147194.00,0.000000
59,43,41,0,4,76.206,0.163,0.951,265,1.006,0.9998,3,17494.00,0.000000
60,43,42,0,7,24.945,1.130,0.860,593,9.737,0.9994,1,14008.50,0.000000
61,43,38,0,5,88.435,0.088,0.985,494,7.559,0.9998,2,86826.90,0.000000
62,43,34,0,6,1.255,0.208,0.917,632,0.529,0.9998,5,5564.10,0.000000
63,43,42,0,4,64.026,0.435,0.952,618,1.650,0.9999,5,37212.50,0.000000
64,43,42,1,6,16.216,0.774,0.877,946,1.063,0.9999,5,63318.40,0.010300
65,43,41,0,4,54.686,0.273,0.971,1069,0.410,0.9999,5,96534.40,0.000000
66,43,42,0,5,98.106,0.710,0.867,268,2.251,0.9999,5,78542.90,0.000000
67,43,36,1,4,28.848,0.620,0.839,805,1.659,0.9998,2,6426.10,0.002700
68,43,36,0,5,48.821,0.499,0.900,202,1.881,0.9998,5,5704.10,0.000000
69,43,41,0,7,12.548,0.171,0.952,420,1.516,0.9997,3,7428.00,0.000000
70,43,40,0,5,40.508,0.483,0.967,468,2.102,0.9998,3,50551.60,0.000000
71,43,31,0,4,53.903,0.310,0.941,1008,2.167,0.9997,3,36013.60,0.000000
72,43,38,0,4,54.025,0.712,0.930,1104,9.947,0.9997,2,11676.40,0.000000
73,43,20,0,2,21.882,0.016,1.000,995,0.002,0.9995,5,133690.50,0.000000
74,43,33,0,6,42.135,0.301,0.952,669,2.750,0.9999,5,105848.00,0.000000
