client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,27,14,0,2,4.637,1.292,0.830,581,2.078,0.9998,2,141432.90,0.000000
1,27,23,0,3,31.838,0.343,0.893,738,3.322,0.9997,2,7276.00,0.000000
2,27,15,0,2,48.639,0.174,0.990,980,0.813,1.0000,5,209403.60,0.000000
3,27,17,1,2,50.292,0.083,0.984,698,0.030,0.9998,2,49831.60,0.008900
4,27,22,0,3,73.908,0.147,0.938,633,6.008,0.9997,4,15392.10,0.000000
5,27,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,27,22,0,3,54.574,0.843,0.789,989,0.001,0.9997,3,37796.10,0.000000
7,27,18,0,2,76.470,0.111,0.974,783,0.709,0.9999,3,12127.60,0.000000
8,27,14,0,2,67.856,1.692,0.806,748,0.055,0.9996,2,99152.90,0.000000
9,27,12,0,2,91.429,0.296,0.975,1180,1.663,0.9998,2,133986.10,0.000000
10,27,25,0,3,36.372,0.453,0.882,1070,4.400,0.9993,1,10212.90,0.000000
11,27,12,0,2,88.217,0.659,0.938,275,0.165,0.9998,4,208448.00,0.000000
12,27,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,27,13,0,2,20.998,1.108,0.850,977,2.985,0.9999,5,44328.50,0.000000
14,27,21,0,3,6.290,0.613,0.925,614,0.803,0.9997,3,80242.40,0.000000
15,27,25,0,3,54.163,1.253,0.894,878,1.830,0.9999,4,22748.40,0.000000
16,27,24,0,4,19.986,0.178,0.969,815,0.045,0.9952,3,59819.60,0.000000
17,27,13,0,2,9.257,0.455,0.938,336,1.240,0.9999,3,49398.40,0.000000
18,27,17,0,2,26.528,1.326,0.833,778,6.683,0.9997,2,23066.00,0.000000
19,27,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,27,18,0,2,17.799,0.615,0.820,286,2.455,0.9999,5,57549.60,0.000000
21,27,18,0,2,41.130,0.946,0.863,733,2.815,0.9995,1,141028.90,0.000000
22,27,26,0,3,33.936,0.598,0.917,745,2.212,0.9998,4,57754.40,0.000000
23,27,22,0,3,28.672,0.265,0.946,622,1.700,0.9999,5,48811.60,0.000000
24,27,21,0,3,94.610,0.138,0.971,328,0.405,0.9999,3,102820.40,0.000000
25,27,15,1,2,85.511,0.389,0.939,1005,0.365,0.9999,5,121876.10,-0.004200
26,27,26,0,4,67.949,0.723,0.912,556,2.987,0.9998,2,113450.10,0.000000
27,27,12,0,2,2.914,0.942,0.889,1045,0.557,0.9998,4,70989.60,0.000000
28,27,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,27,26,0,4,24.150,0.874,0.878,775,11.504,0.9999,5,40866.00,0.000000
30,27,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,27,22,0,3,68.862,0.464,0.857,225,2.437,0.9993,4,25595.60,0.000000
32,27,24,1,5,91.749,0.923,0.862,879,1.543,0.9996,1,59582.10,0.001800
33,27,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,27,24,0,4,44.289,0.929,0.704,898,4.878,0.9995,3,7492.50,0.000000
35,27,25,0,3,27.559,0.362,0.948,760,2.562,0.9998,2,25774.10,0.000000
36,27,26,0,4,31.020,0.855,0.904,252,2.900,0.9999,3,93339.60,0.000000
37,27,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,27,24,1,5,65.331,0.306,0.962,462,1.390,0.9992,1,541202.00,-0.008700
39,27,26,0,4,58.503,0.876,0.877,291,4.408,0.9998,2,32074.10,0.000000
40,27,19,0,2,42.741,0.726,0.850,1189,0.001,0.9997,2,41208.50,0.000000
41,27,25,0,3,89.783,0.329,0.929,748,1.013,0.9997,2,21036.10,0.000000
42,27,16,0,2,17.028,0.515,0.912,638,5.652,0.9999,3,23965.60,0.000000
43,27,23,0,3,88.375,0.664,0.860,429,0.321,0.9997,3,14304.90,0.000000
44,27,20,0,2,68.020,0.051,1.000,1163,3.331,0.9993,1,76456.90,0.000000
45,27,15,0,2,62.872,1.013,0.899,594,0.167,0.9999,4,88320.00,0.000000
46,27,17,0,2,43.480,0.099,0.973,377,1.334,0.9994,2,29692.00,0.000000
47,27,14,0,2,14.976,0.340,0.950,1052,1.334,0.9999,5,37079.60,0.000000
48,27,23,0,3,1.239,0.021,1.000,239,3.811,0.9995,3,11346.50,0.000000
49,27,15,0,2,88.760,0.019,1.000,1091,1.385,0.9997,5,12942.40,0.000000
50,27,17,0,2,30.548,0.002,1.000,1198,0.136,0.9999,4,129564.40,0.000000
51,27,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,27,17,0,2,49.777,1.464,0.840,732,3.019,0.9996,1,100201.60,0.000000
53,27,26,0,4,28.019,1.312,0.828,636,2.679,0.9999,5,31350.00,0.000000
54,27,24,0,3,30.134,1.371,0.886,1119,8.949,0.9998,3,84388.40,0.000000
55,27,23,0,3,41.103,0.312,0.967,850,1.904,0.9999,3,183012.10,0.000000
56,27,21,0,3,76.895,0.749,0.896,764,12.473,0.9996,1,19722.90,0.000000
57,27,26,0,3,11.375,0.305,0.907,1170,6.392,0.9994,1,20598.00,0.000000
58,27,23,0,3,93.142,0.150,0.986,429,0.685,0.9994,1,147194.00,0.000000
59,27,15,0,2,79.116,0.245,0.927,594,3.757,0.9997,1,17494.00,0.000000
60,27,26,0,3,81.163,1.469,0.789,1045,6.422,0.9992,2,14008.50,0.000000
61,27,13,0,2,49.581,0.117,0.985,646,0.481,0.9999,4,86826.90,0.000000
62,27,15,0,2,38.448,0.121,0.917,324,2.187,0.9997,4,5564.10,0.000000
63,27,18,0,2,69.611,0.165,0.968,828,2.406,0.9999,5,37212.50,0.000000
64,27,22,0,3,15.262,0.786,0.904,745,4.028,0.9998,3,63318.40,0.000000
65,27,17,0,2,8.038,0.207,0.971,454,4.150,0.9997,1,96534.40,0.000000
66,27,21,0,3,99.375,0.618,0.850,432,3.094,0.9993,1,78542.90,0.000000
67,27,22,0,3,70.541,0.597,0.806,303,1.683,0.9997,2,6426.10,0.000000
68,27,19,1,2,82.551,0.361,0.900,1086,2.662,0.9998,4,5704.10,0.011600
69,27,21,1,3,34.296,0.218,0.905,1154,1.952,0.9998,5,7428.00,0.009300
70,27,24,0,3,83.037,0.537,0.900,1139,10.507,0.9997,3,50551.60,0.000000
71,27,24,0,3,43.523,0.280,0.961,1155,4.312,0.9998,4,36013.60,0.000000
72,27,20,0,2,50.782,0.819,0.860,282,14.590,0.9995,5,11676.40,0.000000
73,27,20,0,2,21.882,0.016,1.000,995,0.002,0.9995,5,133690.50,0.000000
74,27,26,0,3,62.361,0.459,0.952,1163,3.199,0.9996,1,105848.00,0.000000
75,27,11,0,2,21.625,0.035,1.000,1040,0.746,0.9999,5,51562.40,0.000000
76,27,24,1,3,14.688,0.093,0.989,783,0.002,0.9992,1,411810.90,0.012200
77,27,26,0,3,88.988,0.554,0.865,314,4.805,0.9999,4,23404.90,0.000000
78,27,25,1,3,43.936,0.038,0.971,327,3.113,0.9999,5,10772.10,0.008100
79,27,25,0,3,69.936,0.416,0.933,692,2.420,0.9998,4,4858.50,0.000000
80,27,13,0,2,2.332,0.212,0.953,876,0.021,0.9999,5,98554.10,0.000000
81,27,25,0,3,13.339,0.226,0.971,814,3.796,0.9997,2,71218.40,0.000000
82,27,18,0,2,18.986,0.655,0.956,1199,2.769,0.9996,1,56507.60,0.000000
83,27,22,0,3,24.304,0.771,0.929,214,2.615,0.9999,4,31754.90,0.000000
84,27,14,0,2,95.740,0.460,0.895,338,9.127,0.9999,4,19099.60,0.000000
85,27,12,0,2,89.233,0.413,0.887,529,1.320,0.9999,3,42070.90,0.000000
86,27,15,0,2,8.545,1.707,0.725,1194,6.155,0.9996,2,32258.50,0.000000
87,27,15,1,2,42.753,0.068,1.000,880,2.712,0.9998,3,22446.40,0.000400
