client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,82,79,0,8,93.816,1.140,0.932,809,0.118,1.0000,5,141432.90,0.000000
1,82,81,0,10,56.022,0.003,1.000,1097,0.002,0.9997,4,7276.00,0.000000
2,82,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,82,77,1,5,64.961,0.017,1.000,470,1.304,0.9992,1,49831.60,-0.008000
4,82,80,0,5,73.646,0.043,1.000,756,0.235,0.9995,3,15392.10,0.000000
5,82,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,82,72,0,7,28.992,0.485,0.895,647,30.707,0.9997,2,37796.10,0.000000
7,82,73,0,7,14.263,0.015,1.000,310,1.390,0.9999,3,12127.60,0.000000
8,82,71,0,9,29.154,2.954,0.866,545,0.000,0.9993,1,99152.90,0.000000
9,82,77,0,8,2.387,0.325,0.975,1183,1.529,0.9999,4,133986.10,0.000000
10,82,76,0,8,17.304,0.217,0.941,721,1.790,0.9998,4,10212.90,0.000000
11,82,79,0,10,22.450,0.588,0.938,384,0.001,0.9998,3,208448.00,0.000000
12,82,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,82,81,0,7,21.350,0.647,0.900,830,1.080,0.9999,4,44328.50,0.000000
14,82,60,1,6,7.082,0.425,0.925,344,2.187,0.9997,2,80242.40,0.002500
15,82,70,0,10,6.083,0.827,0.915,802,0.250,0.9999,4,22748.40,0.000000
16,82,76,0,10,44.755,0.203,0.969,1050,3.095,0.9997,3,59819.60,0.000000
17,82,65,0,10,15.076,0.249,0.975,1172,0.774,0.9999,4,49398.40,0.000000
18,82,81,0,7,12.015,0.782,0.917,816,3.503,0.9996,1,23066.00,0.000000
19,82,67,0,8,25.773,0.163,0.967,1152,2.668,0.9997,2,42400.40,0.000000
20,82,81,1,9,33.341,0.395,0.918,1102,0.327,0.9996,2,57549.60,0.002000
21,82,78,0,10,86.671,0.571,0.950,289,5.791,0.9999,3,141028.90,0.000000
22,82,76,0,10,31.352,0.606,0.967,1026,1.881,0.9999,4,57754.40,0.000000
23,82,78,0,9,53.377,0.020,1.000,1176,1.714,0.9999,4,48811.60,0.000000
24,82,75,0,11,61.195,0.074,0.985,775,0.131,0.9999,5,102820.40,0.000000
25,82,73,0,6,24.389,0.381,0.939,674,1.016,0.9998,3,121876.10,0.000000
26,82,77,0,11,54.006,0.719,0.934,921,3.288,0.9998,2,113450.10,0.000000
27,82,69,0,10,85.173,0.524,0.938,1050,0.003,0.9997,2,70989.60,0.000000
28,82,73,0,4,31.698,0.350,0.987,1091,2.157,0.9998,2,41112.90,0.000000
29,82,76,1,10,43.686,0.582,0.927,419,0.020,0.9995,1,40866.00,0.001300
30,82,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,82,80,0,9,41.305,0.405,0.857,631,2.237,0.9990,5,25595.60,0.000000
32,82,76,0,12,31.415,0.685,0.923,1040,5.113,0.9999,4,59582.10,0.000000
33,82,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,82,73,0,13,82.810,0.543,0.852,604,0.424,0.9998,5,7492.50,0.000000
35,82,70,0,8,19.672,0.216,0.948,1104,2.499,0.9999,3,25774.10,0.000000
36,82,75,0,15,75.571,0.480,0.945,758,2.956,0.9999,3,93339.60,0.000000
37,82,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,82,74,0,17,72.135,0.126,0.985,855,0.012,1.0000,4,541202.00,0.000000
39,82,74,0,10,42.248,0.738,0.892,262,4.195,0.9995,1,32074.10,0.000000
40,82,72,0,12,90.273,0.645,0.900,895,0.008,0.9996,1,41208.50,0.000000
41,82,62,0,7,80.276,0.309,0.929,262,2.052,0.9998,2,21036.10,0.000000
42,82,73,0,7,98.065,0.425,0.930,640,1.287,0.9999,4,23965.60,0.000000
43,82,70,0,9,78.050,0.398,0.880,285,0.008,0.9990,2,14304.90,0.000000
44,82,64,0,7,22.863,0.054,0.983,1104,0.944,0.9998,3,76456.90,0.000000
45,82,70,1,10,47.780,0.687,0.957,500,2.575,0.9993,1,88320.00,-0.001900
46,82,80,0,12,22.497,0.061,0.973,778,0.058,0.9998,5,29692.00,0.000000
47,82,55,0,8,51.947,0.118,0.983,652,0.191,0.9996,2,37079.60,0.000000
48,82,65,0,8,42.582,0.011,1.000,553,0.024,0.9991,2,11346.50,0.000000
49,82,64,0,9,21.853,0.077,0.950,761,0.192,0.9994,3,12942.40,0.000000
50,82,75,0,8,3.044,0.004,1.000,323,2.114,0.9990,1,129564.40,0.000000
51,82,81,0,4,55.563,0.594,0.951,904,3.476,0.9999,4,51940.90,0.000000
52,82,79,1,5,20.682,0.707,0.880,657,6.879,0.9991,1,100201.60,0.006600
53,82,79,0,9,27.401,0.913,0.828,918,1.051,0.9999,4,31350.00,0.000000
54,82,81,0,5,59.973,0.885,0.873,808,7.064,0.9995,1,84388.40,0.000000
55,82,80,0,9,1.676,0.324,0.967,1096,0.642,1.0000,5,183012.10,0.000000
56,82,67,1,8,68.351,0.883,0.881,1046,14.520,0.9996,1,19722.90,-0.000500
57,82,74,0,7,18.220,0.265,0.944,363,7.102,0.9993,1,20598.00,0.000000
58,82,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,82,77,0,8,42.203,0.232,0.951,1184,0.218,0.9996,1,17494.00,0.000000
60,82,78,0,10,15.322,1.501,0.807,907,19.263,0.9995,2,14008.50,0.000000
61,82,72,0,6,82.220,0.095,0.985,924,5.017,0.9997,2,86826.90,0.000000
62,82,78,0,11,57.267,0.176,0.917,235,1.816,0.9998,5,5564.10,0.000000
63,82,80,0,8,38.849,0.311,0.952,1190,1.994,0.9998,3,37212.50,0.000000
64,82,80,0,12,83.297,0.532,0.904,791,2.224,0.9998,3,63318.40,0.000000
65,82,80,0,7,10.639,0.440,0.928,623,0.721,0.9995,1,96534.40,0.000000
66,82,78,0,9,13.740,0.408,0.950,646,7.421,0.9996,2,78542.90,0.000000
67,82,74,0,10,97.042,0.533,0.839,1098,1.327,0.9996,1,6426.10,0.000000
68,82,78,0,13,40.455,0.361,0.867,253,1.665,0.9997,3,5704.10,0.000000
69,82,78,0,14,99.276,0.175,0.905,838,2.098,0.9997,4,7428.00,0.000000
70,82,81,0,9,20.021,0.463,0.933,323,6.239,0.9997,3,50551.60,0.000000
71,82,80,0,11,84.923,0.202,0.980,299,2.243,0.9999,4,36013.60,0.000000
72,82,71,0,13,31.170,0.706,0.877,1082,1.933,0.9997,2,11676.40,0.000000
73,82,70,1,5,31.771,0.000,1.000,914,0.002,0.9998,5,133690.50,-0.002900
74,82,71,0,8,52.386,0.312,0.952,225,4.067,0.9996,1,105848.00,0.000000
75,82,81,0,9,50.199,0.079,0.984,1019,1.566,0.9999,4,51562.40,0.000000
76,82,58,0,7,83.703,0.049,0.989,554,0.018,0.9999,4,411810.90,0.000000
77,82,81,1,12,52.061,0.697,0.827,472,0.655,0.9998,4,23404.90,0.003700
78,82,27,0,4,43.936,0.007,1.000,1141,0.059,0.9999,5,10772.10,0.000000
79,82,80,0,11,22.895,0.235,0.900,1041,0.221,0.9997,1,4858.50,0.000000
80,82,64,0,4,3.699,0.158,0.969,1024,0.360,0.9999,4,98554.10,0.000000
81,82,77,0,7,74.974,0.175,0.985,529,13.294,0.9994,1,71218.40,0.000000
82,82,78,0,7,97.224,0.105,0.985,484,0.522,0.9996,1,56507.60,0.000000
83,82,22,0,3,24.304,0.771,0.929,214,2.615,0.9999,4,31754.90,0.000000
84,82,37,0,4,97.962,0.527,0.877,414,6.656,0.9994,1,19099.60,0.000000
85,82,62,0,6,52.368,0.287,0.935,233,0.072,0.9999,3,42070.90,0.000000
86,82,79,0,7,95.689,1.031,0.863,790,4.179,0.9998,4,32258.50,0.000000
87,82,44,0,5,10.479,0.146,0.933,211,1.460,0.9994,1,22446.40,0.000000
88,82,81,0,11,8.158,0.004,1.000,652,0.340,0.9998,2,114172.00,0.000000
89,82,76,0,10,71.088,0.212,0.978,1017,1.241,1.0000,5,77270.90,0.000000
90,82,58,0,5,38.011,0.211,0.970,296,1.029,0.9997,2,67758.40,0.000000
91,82,21,0,3,44.444,1.214,0.808,304,2.509,0.9999,5,77541.60,0.000000
92,82,79,1,9,7.652,0.207,0.969,641,4.627,0.9996,1,167480.90,0.005800
93,82,77,0,7,9.083,0.013,1.000,516,8.769,0.9996,4,10050.10,0.000000
94,82,73,0,10,57.581,1.944,0.926,1092,8.517,0.9999,4,75362.40,0.000000
95,82,75,0,5,25.360,0.339,0.833,741,6.565,0.9982,1,31153.60,0.000000
96,82,79,0,10,91.365,1.088,0.885,480,2.802,0.9999,4,39949.60,0.000000
97,82,77,0,9,86.874,0.200,0.958,638,0.425,0.9997,3,60345.60,0.000000
98,82,53,0,3,94.822,0.177,0.964,490,0.578,0.9998,2,60276.40,0.000000
99,82,79,0,6,73.308,0.749,0.900,1049,0.906,0.9998,3,71710.40,0.000000
