client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,42,40,1,5,4.201,0.791,0.909,355,0.292,0.9999,4,141432.90,-0.001800
1,42,38,0,4,93.782,0.246,0.929,1179,0.028,0.9996,3,7276.00,0.000000
2,42,40,0,4,6.045,0.102,0.990,284,0.216,0.9999,2,209403.60,0.000000
3,42,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,42,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,42,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,42,31,1,4,14.713,0.712,0.860,618,0.002,0.9992,1,37796.10,0.001100
7,42,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,42,41,0,5,35.850,2.499,0.910,1019,2.804,0.9994,1,99152.90,0.000000
9,42,36,0,4,73.074,0.189,0.963,1021,1.455,0.9999,3,133986.10,0.000000
10,42,39,0,4,10.746,0.353,0.853,775,4.951,0.9998,5,10212.90,0.000000
11,42,41,0,5,82.075,0.474,0.954,311,0.010,0.9999,5,208448.00,0.000000
12,42,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,42,40,0,4,74.261,0.829,0.887,981,0.956,0.9999,5,44328.50,0.000000
14,42,35,0,4,73.236,0.438,0.925,814,0.005,0.9996,2,80242.40,0.000000
15,42,41,0,5,77.395,0.952,0.936,603,4.381,0.9998,3,22748.40,0.000000
16,42,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,42,28,1,3,94.432,0.946,0.914,223,3.263,0.9999,3,49398.40,-0.003000
18,42,35,0,4,3.537,0.908,0.875,1054,1.126,0.9998,3,23066.00,0.000000
19,42,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,42,32,0,3,54.151,0.622,0.836,259,4.660,0.9998,3,57549.60,0.000000
21,42,38,0,5,11.405,0.466,0.925,1183,1.966,0.9998,3,141028.90,0.000000
22,42,40,0,6,88.051,0.802,0.933,932,4.519,0.9999,5,57754.40,0.000000
