client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,5,4,0,1,26.124,1.493,0.807,467,2.728,0.9995,1,141432.90,0.000000
1,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,7276.00,0.000000
2,5,-1,1,0,58.834,0.000,0.000,0,0.000,1.0000,4,209403.60,-0.008500
3,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,49831.60,0.000000
4,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,15392.10,0.000000
5,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,54790.50,0.000000
6,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,37796.10,0.000000
7,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,12127.60,0.000000
8,5,4,0,1,44.092,2.355,0.791,520,4.539,0.9994,3,99152.90,0.000000
9,5,2,0,1,94.404,0.702,0.938,1080,3.598,0.9997,3,133986.10,0.000000
10,5,4,0,1,51.354,0.770,0.676,540,2.778,0.9996,2,10212.90,0.000000
11,5,2,0,1,4.940,0.818,0.938,416,1.550,0.9999,5,208448.00,0.000000
12,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,223540.90,0.000000
13,5,3,0,1,34.843,1.189,0.800,749,4.411,0.9998,2,44328.50,0.000000
14,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,80242.40,0.000000
15,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,22748.40,0.000000
16,5,3,0,1,78.563,0.483,0.906,263,0.235,0.9993,3,59819.60,0.000000
17,5,3,0,1,47.067,0.356,0.963,809,2.828,0.9999,5,49398.40,0.000000
18,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,23066.00,0.000000
19,5,2,0,1,56.012,0.539,0.917,318,2.736,0.9997,3,42400.40,0.000000
20,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,57549.60,0.000000
21,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,141028.90,0.000000
22,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,57754.40,0.000000
23,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,48811.60,0.000000
24,5,4,0,1,0.564,0.391,0.941,902,4.402,0.9996,2,102820.40,0.000000
25,5,-1,1,0,65.659,0.000,0.000,0,0.000,0.9998,3,121876.10,0.032900
26,5,4,0,1,47.537,1.494,0.813,965,3.225,0.9996,1,113450.10,0.000000
27,5,2,0,1,17.348,1.242,0.877,1038,13.484,0.9991,1,70989.60,0.000000
28,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,41112.90,0.000000
29,5,-1,1,0,9.465,0.000,0.000,0,0.000,0.9999,4,40866.00,0.000100
30,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,11508.10,0.000000
31,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,25595.60,0.000000
32,5,3,0,1,69.276,0.962,0.877,1007,1.607,0.9999,4,59582.10,0.000000
33,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,9678.40,0.000000
34,5,1,0,1,76.935,1.830,0.593,579,6.116,0.9802,2,7492.50,0.000000
35,5,2,0,1,38.780,0.997,0.828,1095,7.863,0.9995,2,25774.10,0.000000
36,5,1,0,1,17.079,1.674,0.822,967,4.395,0.9994,3,93339.60,0.000000
37,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,16246.00,0.000000
38,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,541202.00,0.000000
39,5,1,0,1,3.286,1.710,0.677,335,4.376,0.9983,2,32074.10,0.000000
40,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,41208.50,0.000000
41,5,1,0,1,37.427,0.680,0.881,845,9.619,0.9991,4,21036.10,0.000000
42,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,23965.60,0.000000
43,5,1,0,1,90.399,1.445,0.720,774,5.036,0.9988,4,14304.90,0.000000
44,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,76456.90,0.000000
45,5,-1,1,0,20.398,0.000,0.000,0,0.000,0.9999,5,88320.00,0.015800
46,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,29692.00,0.000000
47,5,4,0,1,51.892,0.517,0.900,314,1.465,0.9997,2,37079.60,0.000000
48,5,1,0,1,14.238,1.101,0.750,277,29.724,0.9968,4,11346.50,0.000000
49,5,-1,1,0,37.568,0.000,0.000,0,0.000,0.9996,5,12942.40,-0.009300
50,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,129564.40,0.000000
51,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,51940.90,0.000000
52,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,100201.60,0.000000
53,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,31350.00,0.000000
54,5,2,0,1,51.749,1.298,0.823,658,3.292,0.9998,4,84388.40,0.000000
55,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,183012.10,0.000000
56,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,19722.90,0.000000
57,5,1,0,1,75.758,0.632,0.889,328,6.673,0.9987,5,20598.00,0.000000
58,5,4,0,1,40.457,0.150,0.986,517,2.269,0.9999,4,147194.00,0.000000
59,5,-1,1,0,54.441,0.000,0.000,0,0.000,0.9997,3,17494.00,0.006300
60,5,2,0,1,1.607,1.959,0.684,501,3.895,0.9997,4,14008.50,0.000000
61,5,3,0,1,32.117,0.258,0.956,573,3.068,0.9999,4,86826.90,0.000000
62,5,-1,1,0,48.146,0.000,0.000,0,0.000,0.9986,1,5564.10,-0.003300
63,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,37212.50,0.000000
64,5,4,0,1,98.239,1.094,0.877,241,3.446,0.9994,1,63318.40,0.000000
65,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,96534.40,0.000000
66,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,78542.90,0.000000
67,5,1,0,1,76.978,1.098,0.742,579,7.285,0.9981,4,6426.10,0.000000
68,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,5704.10,0.000000
69,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,7428.00,0.000000
70,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,50551.60,0.000000
71,5,3,0,1,74.244,0.253,0.961,469,3.370,0.9998,4,36013.60,0.000000
72,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,11676.40,0.000000
73,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,133690.50,0.000000
74,5,2,0,1,76.944,0.798,0.855,921,4.668,0.9995,2,105848.00,0.000000
75,5,1,0,1,7.177,0.457,0.951,890,7.620,0.9982,2,51562.40,0.000000
76,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,411810.90,0.000000
77,5,1,0,1,70.394,1.025,0.731,646,2.893,0.9991,5,23404.90,0.000000
78,5,4,0,1,71.824,0.239,0.971,651,3.927,0.9996,2,10772.10,0.000000
79,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,4858.50,0.000000
80,5,3,0,1,10.748,2.328,0.828,645,88.576,0.9997,3,98554.10,0.000000
81,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,71218.40,0.000000
82,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,56507.60,0.000000
83,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,31754.90,0.000000
84,5,4,0,1,43.489,0.923,0.825,989,6.569,0.9996,2,19099.60,0.000000
85,5,2,0,1,66.334,0.635,0.903,869,3.532,0.9998,4,42070.90,0.000000
86,5,-1,1,0,22.758,0.000,0.000,0,0.000,0.9997,3,32258.50,0.003200
87,5,-1,1,0,31.016,0.000,0.000,0,0.000,0.9997,4,22446.40,0.004200
88,5,3,0,1,48.645,0.002,1.000,832,0.896,0.9997,2,114172.00,0.000000
89,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,77270.90,0.000000
90,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,67758.40,0.000000
91,5,3,0,1,4.872,1.373,0.833,615,4.889,0.9998,4,77541.60,0.000000
92,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,167480.90,0.000000
93,5,2,0,1,46.956,0.724,0.970,1030,2.334,0.9993,5,10050.10,0.000000
94,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,75362.40,0.000000
95,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,31153.60,0.000000
96,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,39949.60,0.000000
97,5,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,60345.60,0.000000
98,5,-1,1,0,99.873,0.000,0.000,0,0.000,0.9999,4,60276.40,-0.017700
99,5,3,0,1,29.312,0.779,0.850,792,1.749,0.9999,4,71710.40,0.000000
