client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,103,84,0,9,46.510,0.951,0.898,297,3.351,0.9997,1,141432.90,0.000000
1,103,99,0,14,61.424,0.041,0.964,513,0.242,0.9996,2,7276.00,0.000000
2,103,102,1,7,38.464,0.170,0.981,943,0.209,0.9999,2,209403.60,-0.000700
3,103,99,0,9,94.416,0.018,1.000,734,4.591,0.9997,2,49831.60,0.000000
4,103,102,0,8,61.410,0.034,1.000,1108,0.018,0.9998,4,15392.10,0.000000
5,103,101,0,6,19.896,0.281,0.950,258,23.578,0.9999,4,54790.50,0.000000
6,103,100,0,13,49.588,0.384,0.930,574,0.019,0.9999,5,37796.10,0.000000
7,103,102,0,9,79.510,0.008,1.000,885,1.050,0.9998,2,12127.60,0.000000
8,103,99,0,11,60.955,1.708,0.881,1169,0.000,0.9999,5,99152.90,0.000000
9,103,99,0,10,65.081,0.133,0.975,644,3.514,0.9997,1,133986.10,0.000000
10,103,84,0,9,22.934,0.230,0.912,688,3.373,0.9996,1,10212.90,0.000000
11,103,95,0,11,51.854,0.399,0.954,782,0.478,0.9999,5,208448.00,0.000000
12,103,90,0,3,80.757,0.232,0.986,578,0.037,0.9997,2,223540.90,0.000000
13,103,88,0,8,8.771,0.540,0.925,1001,1.732,0.9997,1,44328.50,0.000000
14,103,87,0,10,87.223,0.307,0.925,271,0.364,0.9998,2,80242.40,0.000000
15,103,100,0,13,47.096,0.702,0.894,973,0.005,0.9997,3,22748.40,0.000000
16,103,93,0,14,19.926,0.108,0.984,582,0.016,0.9997,2,59819.60,0.000000
17,103,98,0,13,8.450,0.274,0.975,619,2.320,0.9998,2,49398.40,0.000000
18,103,83,0,8,91.910,0.949,0.917,771,2.642,0.9997,2,23066.00,0.000000
19,103,67,0,8,25.773,0.163,0.967,1152,2.668,0.9997,2,42400.40,0.000000
20,103,99,0,11,16.078,0.507,0.836,754,1.919,0.9994,1,57549.60,0.000000
21,103,78,0,10,86.671,0.571,0.950,289,5.791,0.9999,3,141028.90,0.000000
22,103,91,0,11,54.636,0.727,0.933,739,2.223,0.9998,3,57754.40,0.000000
23,103,102,1,10,96.212,0.066,0.982,777,0.347,0.9999,4,48811.60,-0.001100
24,103,100,0,13,67.109,0.098,0.985,215,0.021,0.9999,3,102820.40,0.000000
25,103,95,0,8,72.176,0.106,0.970,717,1.763,0.9998,2,121876.10,0.000000
26,103,90,0,12,37.370,0.834,0.923,374,2.002,0.9999,3,113450.10,0.000000
27,103,95,0,14,50.703,0.385,0.963,810,0.002,0.9990,1,70989.60,0.000000
28,103,96,1,7,65.058,0.295,0.960,394,0.418,0.9999,5,41112.90,-0.001000
29,103,100,0,13,27.501,0.471,0.939,891,1.941,0.9998,5,40866.00,0.000000
30,103,92,0,4,66.894,1.806,0.846,366,5.003,0.9991,1,11508.10,0.000000
31,103,80,0,9,41.305,0.405,0.857,631,2.237,0.9990,5,25595.60,0.000000
32,103,76,1,12,60.756,0.685,0.923,1040,5.113,0.9995,1,59582.10,0.000200
33,103,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,103,95,0,14,3.795,0.426,0.815,819,3.661,0.9996,2,7492.50,0.000000
35,103,101,0,10,17.431,0.255,0.966,645,2.156,0.9999,5,25774.10,0.000000
36,103,83,0,16,27.339,0.310,0.973,620,2.695,0.9996,1,93339.60,0.000000
37,103,100,0,6,46.398,0.167,0.943,594,0.162,0.9998,4,16246.00,0.000000
38,103,97,0,18,98.743,0.083,0.992,635,3.126,0.9999,2,541202.00,0.000000
39,103,102,0,11,46.213,2.326,0.892,773,4.394,0.9993,1,32074.10,0.000000
40,103,101,1,13,66.703,1.093,0.900,280,54.542,0.9998,4,41208.50,-0.000400
