client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,150,134,0,11,95.458,0.875,0.909,577,1.986,0.9996,1,141432.90,0.000000
1,150,117,0,18,43.221,0.011,1.000,1066,0.002,0.9998,5,7276.00,0.000000
2,150,140,0,13,58.885,0.113,0.981,993,0.009,1.0000,4,209403.60,0.000000
3,150,148,0,12,66.220,0.007,1.000,855,0.159,0.9997,2,49831.60,0.000000
4,150,146,0,13,49.113,0.019,1.000,609,7.499,0.9995,1,15392.10,0.000000
5,150,139,0,12,46.445,0.141,0.967,894,0.000,0.9999,4,54790.50,0.000000
6,150,148,1,20,20.807,0.138,0.965,207,0.002,0.9990,4,37796.10,-0.002500
7,150,146,0,17,79.711,0.007,1.000,366,1.714,0.9998,2,12127.60,0.000000
8,150,147,0,13,16.538,2.762,0.896,896,0.000,0.9999,5,99152.90,0.000000
9,150,145,0,17,60.517,0.198,0.988,628,0.092,1.0000,4,133986.10,0.000000
10,150,143,1,11,55.418,0.151,0.971,565,0.590,0.9998,5,10212.90,0.003000
11,150,143,0,15,94.755,0.675,0.969,538,0.001,0.9985,1,208448.00,0.000000
12,150,146,0,5,87.833,0.361,0.986,420,0.000,0.9999,5,223540.90,0.000000
13,150,146,1,11,96.296,0.818,0.925,566,0.213,0.9997,1,44328.50,0.003100
14,150,142,0,19,16.306,0.430,0.925,204,1.580,0.9999,3,80242.40,0.000000
15,150,132,0,15,31.084,0.428,0.915,848,0.342,0.9998,3,22748.40,0.000000
16,150,143,0,18,86.317,0.178,0.984,1179,15.629,0.9996,2,59819.60,0.000000
17,150,149,1,21,62.272,0.261,0.963,1045,1.233,0.9999,4,49398.40,0.004300
18,150,140,0,14,85.753,0.726,0.896,1074,3.754,0.9993,1,23066.00,0.000000
19,150,144,0,12,30.490,0.059,0.983,1019,1.046,0.9996,1,42400.40,0.000000
20,150,118,0,12,10.398,0.478,0.885,507,2.294,0.9997,2,57549.60,0.000000
21,150,126,0,14,58.976,0.451,0.950,495,0.353,0.9999,4,141028.90,0.000000
22,150,148,0,16,3.002,0.608,0.950,270,3.478,0.9998,3,57754.40,0.000000
23,150,147,0,20,57.302,0.010,1.000,1170,0.307,0.9998,2,48811.60,0.000000
24,150,142,0,15,93.514,0.239,0.941,1120,0.018,0.9998,5,102820.40,0.000000
25,150,132,0,13,98.253,0.336,0.955,616,1.726,0.9996,2,121876.10,0.000000
26,150,149,0,16,93.424,0.799,0.923,214,4.907,0.9999,4,113450.10,0.000000
27,150,139,0,20,27.993,0.393,0.988,586,0.007,0.9999,5,70989.60,0.000000
28,150,142,0,14,39.465,0.442,0.960,1116,0.070,0.9996,1,41112.90,0.000000
29,150,132,0,19,60.060,0.332,0.951,890,0.014,1.0000,5,40866.00,0.000000
30,150,143,1,7,75.866,1.396,0.846,839,9.126,0.9996,3,11508.10,-0.008400
31,150,143,0,13,17.872,0.262,0.886,1044,4.234,0.9993,1,25595.60,0.000000
32,150,128,0,16,55.013,0.466,0.908,526,0.016,0.9999,5,59582.10,0.000000
33,150,146,0,7,91.842,0.024,1.000,756,0.203,0.9997,3,9678.40,0.000000
34,150,149,1,17,74.067,0.462,0.852,1052,0.976,0.9997,2,7492.50,0.007700
35,150,133,0,14,83.977,0.265,0.948,725,1.760,0.9999,5,25774.10,0.000000
36,150,128,0,18,37.122,0.331,0.959,676,4.335,0.9996,1,93339.60,0.000000
37,150,139,0,7,38.719,0.230,0.943,634,2.799,0.9996,2,16246.00,0.000000
38,150,145,0,22,75.949,0.119,0.985,1151,1.783,0.9999,2,541202.00,0.000000
39,150,142,0,18,62.981,0.712,0.892,688,0.301,0.9999,5,32074.10,0.000000
40,150,134,0,18,86.750,0.658,0.917,705,0.100,0.9998,3,41208.50,0.000000
41,150,149,0,17,61.013,0.305,0.952,824,0.053,0.9997,3,21036.10,0.000000
