client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,127,84,0,9,46.510,0.951,0.898,297,3.351,0.9997,1,141432.90,0.000000
1,127,117,0,18,43.221,0.011,1.000,1066,0.002,0.9998,5,7276.00,0.000000
2,127,117,0,9,40.081,0.237,0.981,744,0.086,1.0000,4,209403.60,0.000000
3,127,99,0,9,94.416,0.018,1.000,734,4.591,0.9997,2,49831.60,0.000000
4,127,126,1,11,74.402,0.026,1.000,746,0.543,0.9996,1,15392.10,-0.000200
5,127,123,0,9,2.531,0.193,0.950,857,0.000,0.9999,5,54790.50,0.000000
6,127,121,0,16,62.541,0.284,0.912,854,0.616,0.9998,4,37796.10,0.000000
7,127,123,0,11,96.446,0.010,1.000,462,0.945,0.9997,1,12127.60,0.000000
8,127,99,0,11,60.955,1.708,0.881,1169,0.000,0.9999,5,99152.90,0.000000
9,127,126,0,14,85.460,0.134,0.975,523,1.796,0.9999,4,133986.10,0.000000
10,127,112,0,10,9.647,0.231,0.882,271,0.708,0.9998,5,10212.90,0.000000
11,127,110,0,12,80.682,0.605,0.954,995,0.013,0.9999,4,208448.00,0.000000
12,127,106,0,4,51.752,0.375,0.986,518,0.000,0.9999,4,223540.90,0.000000
13,127,125,0,9,55.787,0.535,0.912,1055,1.217,0.9999,3,44328.50,0.000000
14,127,126,0,15,16.780,0.255,0.943,508,0.895,0.9999,4,80242.40,0.000000
15,127,118,0,14,46.721,0.639,0.936,314,0.349,0.9998,3,22748.40,0.000000
16,127,108,0,15,16.681,0.333,0.953,1142,32.188,0.9999,5,59819.60,0.000000
17,127,116,1,16,0.605,0.237,0.975,490,2.078,0.9999,4,49398.40,0.000400
18,127,124,0,11,95.911,1.036,0.917,909,0.267,0.9998,4,23066.00,0.000000
19,127,122,0,11,78.298,0.051,1.000,551,0.581,0.9998,3,42400.40,0.000000
20,127,118,0,12,10.398,0.478,0.885,507,2.294,0.9997,2,57549.60,0.000000
21,127,126,0,14,58.976,0.451,0.950,495,0.353,0.9999,4,141028.90,0.000000
22,127,111,0,14,76.914,0.579,0.933,919,2.065,0.9998,3,57754.40,0.000000
23,127,121,0,15,85.069,0.077,0.982,460,0.327,0.9999,5,48811.60,0.000000
24,127,120,0,14,18.626,0.060,1.000,870,0.993,0.9998,2,102820.40,0.000000
25,127,121,0,12,17.447,0.243,0.955,493,1.423,0.9995,1,121876.10,0.000000
26,127,116,0,15,95.742,0.770,0.923,352,1.751,0.9998,2,113450.10,0.000000
27,127,124,0,18,39.359,0.947,0.914,1156,50.070,0.9998,2,70989.60,0.000000
28,127,114,0,12,30.310,0.499,0.960,1198,0.008,0.9999,5,41112.90,0.000000
29,127,125,1,17,90.391,0.355,0.939,838,0.068,0.9998,1,40866.00,-0.002600
30,127,92,0,4,66.894,1.806,0.846,366,5.003,0.9991,1,11508.10,0.000000
31,127,116,0,11,90.191,0.478,0.829,303,0.000,0.9995,3,25595.60,0.000000
32,127,124,0,15,92.561,0.494,0.954,283,0.188,0.9999,5,59582.10,0.000000
33,127,118,0,4,53.389,0.017,1.000,510,0.351,0.9989,2,9678.40,0.000000
34,127,118,0,15,74.061,0.514,0.815,1055,2.298,0.9996,3,7492.50,0.000000
35,127,118,0,12,90.544,0.203,0.966,1070,0.805,0.9995,1,25774.10,0.000000
36,127,112,0,17,35.387,0.461,0.932,414,0.975,0.9999,4,93339.60,0.000000
37,127,100,0,6,46.398,0.167,0.943,594,0.162,0.9998,4,16246.00,0.000000
38,127,117,0,20,37.879,0.049,1.000,481,0.043,1.0000,3,541202.00,0.000000
39,127,124,1,16,79.144,0.539,0.908,820,1.577,0.9998,3,32074.10,0.000700
40,127,123,0,17,44.948,0.916,0.867,525,8.402,0.9999,4,41208.50,0.000000
41,127,125,0,13,64.019,0.345,0.952,592,0.186,0.9997,5,21036.10,0.000000
42,127,124,1,10,5.414,0.410,0.947,220,0.047,0.9999,3,23965.60,0.000100
43,127,126,1,18,79.654,0.348,0.980,783,0.001,0.9999,5,14304.90,0.002300
44,127,117,0,10,99.347,0.036,0.983,1088,0.321,0.9997,3,76456.90,0.000000
45,127,121,0,16,90.651,0.597,0.942,876,0.772,0.9994,1,88320.00,0.000000
46,127,124,0,17,32.085,0.016,1.000,929,0.376,0.9996,2,29692.00,0.000000
47,127,122,0,12,75.452,0.174,0.983,700,0.170,0.9998,3,37079.60,0.000000
48,127,121,0,14,2.715,0.037,1.000,616,0.247,0.9992,1,11346.50,0.000000
49,127,125,0,17,20.393,0.004,1.000,914,1.601,0.9985,2,12942.40,0.000000
50,127,124,0,13,1.431,0.000,1.000,885,0.941,0.9999,5,129564.40,0.000000
51,127,125,0,8,8.144,0.856,0.951,294,1.864,0.9999,5,51940.90,0.000000
52,127,126,0,8,23.774,0.422,0.960,504,15.285,0.9990,1,100201.60,0.000000
53,127,111,0,12,19.371,1.051,0.875,1103,6.283,0.9999,4,31350.00,0.000000
54,127,125,0,9,49.329,0.823,0.899,469,1.215,0.9996,1,84388.40,0.000000
55,127,108,0,14,86.278,0.251,0.978,534,1.068,0.9999,2,183012.10,0.000000
56,127,124,0,16,15.053,0.722,0.881,429,0.657,0.9999,4,19722.90,0.000000
57,127,89,0,8,86.108,0.470,0.889,990,4.497,0.9998,3,20598.00,0.000000
58,127,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,127,113,0,15,31.181,0.043,0.976,889,0.412,0.9999,4,17494.00,0.000000
60,127,120,0,16,10.085,1.233,0.842,600,3.766,0.9995,1,14008.50,0.000000
61,127,104,0,13,47.132,0.092,1.000,980,0.246,0.9998,3,86826.90,0.000000
62,127,121,0,13,75.232,0.152,0.917,830,1.513,0.9990,1,5564.10,0.000000
63,127,80,0,8,38.849,0.311,0.952,1190,1.994,0.9998,3,37212.50,0.000000
64,127,122,0,16,21.957,0.428,0.904,1160,1.364,0.9993,1,63318.40,0.000000
65,127,119,0,11,96.271,0.441,0.942,240,0.861,0.9996,1,96534.40,0.000000
66,127,125,0,16,37.058,0.443,0.917,695,12.443,0.9992,1,78542.90,0.000000
67,127,122,0,12,61.931,0.501,0.903,587,1.636,0.9997,1,6426.10,0.000000
68,127,121,0,17,54.182,0.280,0.933,899,1.960,0.9997,3,5704.10,0.000000
69,127,113,1,18,6.009,0.092,0.952,939,1.051,0.9995,1,7428.00,0.001800
70,127,116,0,11,87.265,0.336,0.950,993,1.275,0.9998,3,50551.60,0.000000
