client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,65,58,0,7,47.828,1.207,0.875,992,1.189,0.9999,3,141432.90,0.000000
1,65,62,0,9,76.655,0.041,1.000,448,0.364,0.9997,3,7276.00,0.000000
2,65,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,65,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,65,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,65,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,65,55,0,6,68.008,0.666,0.860,555,4.731,0.9995,2,37796.10,0.000000
7,65,60,0,5,84.711,0.020,1.000,407,1.577,0.9999,4,12127.60,0.000000
8,65,64,0,8,39.872,1.038,0.881,604,0.001,0.9998,3,99152.90,0.000000
9,65,62,0,7,2.379,0.138,0.963,402,0.636,0.9998,2,133986.10,0.000000
10,65,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,65,62,0,8,28.502,0.560,0.969,931,0.011,0.9999,5,208448.00,0.000000
12,65,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,65,64,0,6,91.247,0.638,0.925,872,4.642,0.9998,2,44328.50,0.000000
14,65,60,0,6,11.763,0.425,0.925,344,2.187,0.9998,2,80242.40,0.000000
15,65,57,0,8,51.772,0.970,0.915,251,0.005,0.9999,5,22748.40,0.000000
16,65,58,0,8,32.669,0.169,0.953,271,0.002,0.9999,5,59819.60,0.000000
17,65,59,1,9,15.076,0.321,0.975,321,0.560,0.9999,4,49398.40,-0.006400
18,65,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,65,61,0,6,0.158,0.215,0.983,969,3.711,0.9994,1,42400.40,0.000000
