client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,20,14,0,2,4.637,1.292,0.830,581,2.078,0.9998,2,141432.90,0.000000
1,20,18,0,2,3.040,0.339,0.929,391,0.821,0.9998,5,7276.00,0.000000
2,20,15,0,2,48.639,0.174,0.990,980,0.813,1.0000,5,209403.60,0.000000
3,20,17,0,2,61.812,0.083,0.984,698,0.030,0.9999,4,49831.60,0.000000
4,20,10,1,1,92.372,0.161,0.969,925,11.343,0.9997,4,15392.10,0.007400
5,20,10,1,1,82.795,1.313,0.783,643,21.312,0.9981,2,54790.50,0.006100
6,20,19,0,2,90.424,0.867,0.860,473,0.336,0.9998,4,37796.10,0.000000
7,20,18,0,2,76.470,0.111,0.974,783,0.709,0.9999,3,12127.60,0.000000
8,20,14,0,2,67.856,1.692,0.806,748,0.055,0.9996,2,99152.90,0.000000
9,20,12,0,2,91.429,0.296,0.975,1180,1.663,0.9998,2,133986.10,0.000000
10,20,14,0,2,85.766,0.600,0.735,232,2.624,0.9998,5,10212.90,0.000000
11,20,12,0,2,88.217,0.659,0.938,275,0.165,0.9998,4,208448.00,0.000000
12,20,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,20,13,0,2,20.998,1.108,0.850,977,2.985,0.9999,5,44328.50,0.000000
14,20,10,1,1,42.868,1.270,0.811,970,9.443,0.9998,4,80242.40,0.009300
15,20,19,0,2,86.278,0.951,0.851,443,10.081,0.9997,3,22748.40,0.000000
16,20,13,0,2,5.962,0.204,0.969,414,0.054,0.9997,2,59819.60,0.000000
17,20,13,0,2,9.257,0.455,0.938,336,1.240,0.9999,3,49398.40,0.000000
18,20,17,0,2,26.528,1.326,0.833,778,6.683,0.9997,2,23066.00,0.000000
19,20,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,20,18,0,2,17.799,0.615,0.820,286,2.455,0.9999,5,57549.60,0.000000
21,20,18,0,2,41.130,0.946,0.863,733,2.815,0.9995,1,141028.90,0.000000
22,20,10,1,1,38.409,0.689,0.933,923,2.775,0.9999,5,57754.40,-0.006800
23,20,17,0,2,26.759,0.156,0.964,214,3.018,0.9998,3,48811.60,0.000000
24,20,14,0,2,23.721,0.107,0.985,496,0.964,0.9999,3,102820.40,0.000000
25,20,15,0,2,15.089,0.389,0.939,1005,0.365,0.9995,1,121876.10,0.000000
26,20,14,0,2,32.739,0.940,0.879,997,2.468,0.9996,1,113450.10,0.000000
