client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,90,84,0,9,46.510,0.951,0.898,297,3.351,0.9997,1,141432.90,0.000000
1,90,88,0,12,70.499,0.017,1.000,621,0.055,0.9993,1,7276.00,0.000000
2,90,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,90,87,0,7,31.586,0.008,1.000,820,4.474,0.9995,1,49831.60,0.000000
4,90,80,0,5,73.646,0.043,1.000,756,0.235,0.9995,3,15392.10,0.000000
5,90,88,0,3,49.400,0.293,0.917,1097,0.000,0.9999,4,54790.50,0.000000
6,90,87,0,9,15.357,0.316,0.947,481,0.441,0.9998,5,37796.10,0.000000
7,90,85,0,8,7.747,0.015,1.000,1165,2.804,0.9996,1,12127.60,0.000000
8,90,84,0,10,8.223,2.136,0.881,260,0.000,0.9991,1,99152.90,0.000000
9,90,77,0,8,2.387,0.325,0.975,1183,1.529,0.9999,4,133986.10,0.000000
10,90,84,0,9,22.934,0.230,0.912,688,3.373,0.9996,1,10212.90,0.000000
11,90,79,0,10,22.450,0.588,0.938,384,0.001,0.9998,3,208448.00,0.000000
12,90,16,1,2,80.757,0.364,0.972,214,0.000,0.9997,2,223540.90,0.002700
13,90,88,0,8,8.771,0.540,0.925,1001,1.732,0.9997,1,44328.50,0.000000
14,90,87,0,10,87.223,0.307,0.925,271,0.364,0.9998,2,80242.40,0.000000
15,90,83,0,11,17.954,0.583,0.936,716,5.170,0.9995,1,22748.40,0.000000
16,90,85,0,13,36.783,0.098,0.984,546,2.068,0.9999,5,59819.60,0.000000
17,90,85,0,11,13.566,0.314,0.963,414,2.065,0.9998,2,49398.40,0.000000
18,90,83,0,8,91.910,0.949,0.917,771,2.642,0.9997,2,23066.00,0.000000
19,90,67,0,8,25.773,0.163,0.967,1152,2.668,0.9997,2,42400.40,0.000000
20,90,82,0,10,33.341,0.678,0.869,391,14.680,0.9996,2,57549.60,0.000000
21,90,78,0,10,86.671,0.571,0.950,289,5.791,0.9999,3,141028.90,0.000000
22,90,76,0,10,31.352,0.606,0.967,1026,1.881,0.9999,4,57754.40,0.000000
23,90,78,0,9,53.377,0.020,1.000,1176,1.714,0.9999,4,48811.60,0.000000
24,90,86,0,12,10.173,0.067,1.000,543,0.015,1.0000,4,102820.40,0.000000
25,90,73,0,6,24.389,0.381,0.939,674,1.016,0.9998,3,121876.10,0.000000
26,90,77,1,11,37.370,0.719,0.934,921,3.288,0.9999,3,113450.10,0.002000
27,90,88,0,11,40.695,0.531,0.938,552,0.057,0.9995,1,70989.60,0.000000
28,90,87,0,5,57.090,0.305,0.960,205,1.721,0.9995,1,41112.90,0.000000
29,90,82,0,11,43.686,0.469,0.927,1010,1.215,0.9995,1,40866.00,0.000000
30,90,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,90,80,0,9,41.305,0.405,0.857,631,2.237,0.9990,5,25595.60,0.000000
32,90,76,0,12,31.415,0.685,0.923,1040,5.113,0.9999,4,59582.10,0.000000
33,90,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,90,73,0,13,82.810,0.543,0.852,604,0.424,0.9998,5,7492.50,0.000000
35,90,70,0,8,19.672,0.216,0.948,1104,2.499,0.9999,3,25774.10,0.000000
36,90,83,0,16,27.339,0.310,0.973,620,2.695,0.9996,1,93339.60,0.000000
37,90,87,0,4,73.245,0.287,0.925,830,2.406,0.9994,1,16246.00,0.000000
38,90,74,0,17,72.135,0.126,0.985,855,0.012,1.0000,4,541202.00,0.000000
