client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,12,4,0,1,26.124,1.493,0.807,467,2.728,0.9995,1,141432.90,0.000000
1,12,8,0,1,82.847,0.308,0.964,1140,2.071,0.9993,3,7276.00,0.000000
2,12,5,0,1,58.834,0.212,0.981,634,0.423,1.0000,4,209403.60,0.000000
3,12,7,0,1,99.753,0.044,1.000,846,0.630,0.9997,2,49831.60,0.000000
4,12,10,0,1,71.143,0.161,0.969,925,11.343,0.9973,1,15392.10,0.000000
5,12,10,0,1,89.608,1.313,0.783,643,21.312,0.9985,1,54790.50,0.000000
6,12,9,0,1,29.590,1.100,0.754,775,5.238,0.9994,2,37796.10,0.000000
7,12,8,0,1,31.965,0.097,0.974,1087,3.379,0.9998,1,12127.60,0.000000
8,12,4,0,1,44.092,2.355,0.791,520,4.539,0.9994,3,99152.90,0.000000
9,12,2,1,1,91.429,0.702,0.938,1080,3.598,0.9998,2,133986.10,0.006000
10,12,4,0,1,51.354,0.770,0.676,540,2.778,0.9996,2,10212.90,0.000000
11,12,2,1,1,88.217,0.818,0.938,416,1.550,0.9998,4,208448.00,0.002600
12,12,6,0,1,92.238,0.820,0.958,652,0.000,0.9997,2,223540.90,0.000000
13,12,3,0,1,34.843,1.189,0.800,749,4.411,0.9998,2,44328.50,0.000000
14,12,10,0,1,38.814,1.270,0.811,970,9.443,0.9998,3,80242.40,0.000000
15,12,9,0,1,88.635,1.463,0.766,962,4.065,0.9996,3,22748.40,0.000000
16,12,3,0,1,78.563,0.483,0.906,263,0.235,0.9993,3,59819.60,0.000000
17,12,3,0,1,47.067,0.356,0.963,809,2.828,0.9999,5,49398.40,0.000000
18,12,7,0,1,93.652,1.270,0.771,1136,4.646,0.9997,2,23066.00,0.000000
19,12,2,1,1,47.475,0.539,0.917,318,2.736,0.9999,5,42400.40,0.005500
20,12,8,0,1,79.093,0.783,0.852,1029,3.807,0.9997,2,57549.60,0.000000
21,12,8,0,1,29.292,0.935,0.875,646,3.349,0.9998,3,141028.90,0.000000
22,12,10,0,1,70.968,0.689,0.933,923,2.775,0.9985,1,57754.40,0.000000
23,12,7,0,1,66.535,0.292,0.964,464,1.374,0.9999,5,48811.60,0.000000
24,12,4,0,1,0.564,0.391,0.941,902,4.402,0.9996,2,102820.40,0.000000
25,12,5,0,1,65.659,0.412,0.924,1023,4.109,0.9998,3,121876.10,0.000000
26,12,4,0,1,47.537,1.494,0.813,965,3.225,0.9996,1,113450.10,0.000000
27,12,2,1,1,2.914,1.242,0.877,1038,13.484,0.9998,4,70989.60,0.015500
28,12,7,0,1,3.791,0.758,0.933,796,5.173,0.9999,4,41112.90,0.000000
29,12,5,0,1,9.465,1.246,0.841,343,2.756,0.9999,4,40866.00,0.000000
30,12,6,0,1,68.262,2.772,0.641,1127,0.852,0.9993,3,11508.10,0.000000
31,12,6,0,1,75.184,0.612,0.829,876,26.146,0.9993,3,25595.60,0.000000
32,12,3,0,1,69.276,0.962,0.877,1007,1.607,0.9999,4,59582.10,0.000000
33,12,10,0,1,75.241,0.145,0.938,1045,4.960,0.9973,1,9678.40,0.000000
34,12,11,0,2,52.701,0.978,0.630,695,4.777,0.9997,3,7492.50,0.000000
35,12,2,1,1,56.138,0.997,0.828,1095,7.863,0.9999,5,25774.10,0.001600
36,12,11,0,2,19.115,1.008,0.890,743,3.367,0.9999,3,93339.60,0.000000
37,12,10,0,1,76.010,0.941,0.868,830,3.076,0.9997,4,16246.00,0.000000
38,12,7,0,1,9.588,0.136,0.985,228,1.882,0.9998,2,541202.00,0.000000
39,12,11,0,2,34.855,1.189,0.846,228,5.554,0.9998,3,32074.10,0.000000
40,12,9,0,1,65.982,1.172,0.750,1124,45.885,0.9944,5,41208.50,0.000000
41,12,11,0,2,30.223,0.215,0.976,402,10.517,0.9999,5,21036.10,0.000000
42,12,6,0,1,13.426,0.905,0.860,643,1.538,0.9999,4,23965.60,0.000000
43,12,11,0,2,42.955,1.142,0.840,742,0.051,0.9999,4,14304.90,0.000000
44,12,10,0,1,37.581,0.071,1.000,991,2.243,0.9996,5,76456.90,0.000000
45,12,5,0,1,20.398,1.221,0.913,953,2.669,0.9999,5,88320.00,0.000000
46,12,7,0,1,75.486,0.082,0.973,278,1.508,0.9997,4,29692.00,0.000000
47,12,4,0,1,51.892,0.517,0.900,314,1.465,0.9997,2,37079.60,0.000000
48,12,11,0,2,12.727,0.034,1.000,770,1.621,0.9993,2,11346.50,0.000000
49,12,5,0,1,37.568,0.055,1.000,919,2.288,0.9996,5,12942.40,0.000000
50,12,7,0,1,10.784,0.006,1.000,728,0.470,0.9996,2,129564.40,0.000000
51,12,9,0,1,19.181,0.919,0.877,598,2.460,0.9997,4,51940.90,0.000000
52,12,7,0,1,22.747,1.381,0.800,321,8.095,0.9994,1,100201.60,0.000000
