client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,57,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,57,55,0,8,39.926,0.028,1.000,275,0.015,0.9998,5,7276.00,0.000000
2,57,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,57,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,57,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,57,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,57,55,0,6,68.008,0.666,0.860,555,4.731,0.9995,2,37796.10,0.000000
7,57,36,1,3,58.266,0.096,0.974,926,3.617,0.9997,1,12127.60,0.006200
8,57,55,0,7,36.812,1.246,0.925,303,0.001,0.9998,3,99152.90,0.000000
9,57,50,0,5,6.165,0.132,0.988,846,0.275,1.0000,5,133986.10,0.000000
10,57,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,57,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,57,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,57,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,57,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,57,51,1,7,51.772,0.665,0.894,639,0.116,0.9999,5,22748.40,0.008600
16,57,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,57,56,0,8,7.233,0.336,0.951,661,0.139,0.9999,4,49398.40,0.000000
18,57,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,57,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,57,56,0,6,96.501,0.615,0.885,821,1.606,0.9999,5,57549.60,0.000000
21,57,51,0,6,37.292,0.840,0.900,547,6.015,0.9997,2,141028.90,0.000000
22,57,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,57,55,0,6,72.283,0.084,0.982,1041,1.479,0.9999,4,48811.60,0.000000
24,57,53,0,8,55.903,0.084,0.985,450,5.194,0.9998,3,102820.40,0.000000
25,57,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,57,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,57,54,0,6,61.354,0.629,0.951,984,26.116,0.9994,1,70989.60,0.000000
28,57,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,57,53,0,7,35.708,0.398,0.963,830,1.207,0.9999,4,40866.00,0.000000
30,57,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,57,54,0,5,11.356,0.389,0.857,302,3.989,0.9992,1,25595.60,0.000000
32,57,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,57,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,57,56,0,9,67.235,0.347,0.852,1169,3.062,0.9995,1,7492.50,0.000000
35,57,55,0,5,73.036,0.247,0.948,1135,0.246,0.9999,5,25774.10,0.000000
36,57,51,0,13,78.367,0.657,0.932,664,0.673,0.9999,4,93339.60,0.000000
37,57,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,57,53,0,12,73.541,0.123,0.992,1006,0.414,0.9998,2,541202.00,0.000000
39,57,49,1,8,15.780,0.956,0.846,244,4.082,0.9998,3,32074.10,0.003200
40,57,55,0,9,68.492,0.677,0.867,267,0.293,0.9999,4,41208.50,0.000000
41,57,56,0,6,57.618,0.216,0.952,752,0.649,0.9996,1,21036.10,0.000000
42,57,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,57,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,57,56,0,6,46.062,0.104,0.983,901,5.688,0.9998,3,76456.90,0.000000
45,57,55,0,8,45.277,0.679,0.957,759,3.293,0.9997,2,88320.00,0.000000
