client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,59,58,0,7,47.828,1.207,0.875,992,1.189,0.9999,3,141432.90,0.000000
1,59,55,0,8,39.926,0.028,1.000,275,0.015,0.9998,5,7276.00,0.000000
2,59,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,59,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,59,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,59,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,59,55,0,6,68.008,0.666,0.860,555,4.731,0.9995,2,37796.10,0.000000
7,59,57,0,4,58.266,0.017,1.000,672,2.574,0.9997,1,12127.60,0.000000
8,59,55,0,7,36.812,1.246,0.925,303,0.001,0.9998,3,99152.90,0.000000
9,59,50,1,5,93.154,0.132,0.988,846,0.275,0.9999,3,133986.10,0.001800
10,59,51,0,5,62.467,0.264,0.941,478,1.454,0.9998,4,10212.90,0.000000
11,59,49,0,7,53.464,0.587,0.923,607,0.003,0.9999,4,208448.00,0.000000
12,59,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,59,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,59,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,59,57,0,8,51.772,0.970,0.915,251,0.005,0.9999,5,22748.40,0.000000
16,59,58,0,8,32.669,0.169,0.953,271,0.002,0.9999,5,59819.60,0.000000
17,59,56,1,8,2.131,0.336,0.951,661,0.139,0.9999,3,49398.40,-0.001600
18,59,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,59,48,1,4,93.932,0.086,0.983,981,1.010,0.9995,1,42400.40,0.001100
20,59,56,0,6,96.501,0.615,0.885,821,1.606,0.9999,5,57549.60,0.000000
21,59,51,1,6,9.996,0.840,0.900,547,6.015,0.9999,3,141028.90,-0.003100
22,59,50,0,8,76.057,0.627,0.917,992,3.477,0.9999,4,57754.40,0.000000
23,59,55,0,6,72.283,0.084,0.982,1041,1.479,0.9999,4,48811.60,0.000000
24,59,53,0,8,55.903,0.084,0.985,450,5.194,0.9998,3,102820.40,0.000000
25,59,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,59,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,59,54,0,6,61.354,0.629,0.951,984,26.116,0.9994,1,70989.60,0.000000
28,59,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,59,58,0,8,36.052,0.421,0.951,526,0.019,0.9999,3,40866.00,0.000000
30,59,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,59,54,0,5,11.356,0.389,0.857,302,3.989,0.9992,1,25595.60,0.000000
32,59,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,59,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,59,56,0,9,67.235,0.347,0.852,1169,3.062,0.9995,1,7492.50,0.000000
35,59,55,1,5,57.929,0.247,0.948,1135,0.246,0.9999,4,25774.10,0.002500
36,59,51,0,13,78.367,0.657,0.932,664,0.673,0.9999,4,93339.60,0.000000
37,59,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,59,53,0,12,73.541,0.123,0.992,1006,0.414,0.9998,2,541202.00,0.000000
39,59,57,0,9,15.780,0.646,0.908,389,2.575,0.9998,3,32074.10,0.000000
40,59,55,0,9,68.492,0.677,0.867,267,0.293,0.9999,4,41208.50,0.000000
41,59,56,0,6,57.618,0.216,0.952,752,0.649,0.9996,1,21036.10,0.000000
42,59,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,59,58,1,5,5.612,0.461,0.940,899,0.000,0.9999,4,14304.90,0.000900
44,59,56,0,6,46.062,0.104,0.983,901,5.688,0.9998,3,76456.90,0.000000
45,59,55,0,8,45.277,0.679,0.957,759,3.293,0.9997,2,88320.00,0.000000
46,59,54,1,6,18.405,0.033,1.000,1001,0.472,0.9991,1,29692.00,-0.000500
47,59,55,0,8,51.947,0.118,0.983,652,0.191,0.9996,2,37079.60,0.000000
48,59,54,0,5,71.534,0.006,1.000,828,1.325,0.9996,5,11346.50,0.000000
49,59,56,0,8,55.783,0.025,1.000,980,1.527,0.9994,3,12942.40,0.000000
50,59,58,0,6,94.141,0.000,1.000,491,0.051,0.9997,2,129564.40,0.000000
51,59,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,59,57,0,4,91.513,0.777,0.867,585,1.989,0.9998,3,100201.60,0.000000
53,59,40,0,6,97.995,1.019,0.844,1032,14.739,0.9998,2,31350.00,0.000000
54,59,37,0,4,55.014,1.190,0.873,707,3.348,0.9995,1,84388.40,0.000000
55,59,48,0,7,58.922,0.320,0.967,968,0.724,0.9999,3,183012.10,0.000000
56,59,56,0,6,97.240,0.552,0.910,256,4.842,0.9998,3,19722.90,0.000000
57,59,54,1,5,38.447,0.766,0.889,882,2.523,0.9998,3,20598.00,0.001700
58,59,56,0,8,53.447,0.065,0.986,1015,0.134,0.9999,4,147194.00,0.000000
59,59,54,0,6,36.940,0.105,0.951,290,0.811,0.9998,4,17494.00,0.000000
60,59,51,0,9,75.764,1.427,0.860,349,0.246,0.9997,3,14008.50,0.000000
61,59,38,0,5,88.435,0.088,0.985,494,7.559,0.9998,2,86826.90,0.000000
62,59,53,0,7,69.883,0.152,0.917,822,1.250,0.9995,3,5564.10,0.000000
63,59,44,0,5,82.782,0.315,0.952,952,1.517,0.9997,3,37212.50,0.000000
64,59,52,0,9,7.450,0.735,0.877,936,1.053,0.9999,4,63318.40,0.000000
65,59,41,0,4,54.686,0.273,0.971,1069,0.410,0.9999,5,96534.40,0.000000
66,59,42,0,5,98.106,0.710,0.867,268,2.251,0.9999,5,78542.90,0.000000
67,59,57,0,9,19.235,0.605,0.871,433,1.312,0.9997,2,6426.10,0.000000
68,59,57,0,7,67.446,0.397,0.900,607,2.740,0.9997,4,5704.10,0.000000
69,59,41,1,7,61.937,0.171,0.952,420,1.516,0.9996,2,7428.00,-0.000200
70,59,52,0,8,65.058,0.434,0.933,1162,2.013,0.9999,4,50551.60,0.000000
71,59,58,0,7,55.663,0.237,0.961,616,0.658,0.9998,3,36013.60,0.000000
72,59,51,0,6,83.566,0.623,0.895,350,0.388,0.9994,4,11676.40,0.000000
73,59,50,0,4,84.466,0.001,1.000,862,0.000,0.9998,3,133690.50,0.000000
74,59,44,0,7,69.894,0.229,0.968,1001,0.184,0.9998,2,105848.00,0.000000
75,59,52,0,6,47.171,0.153,0.967,761,0.144,0.9998,3,51562.40,0.000000
76,59,58,0,7,83.703,0.049,0.989,554,0.018,0.9999,4,411810.90,0.000000
77,59,50,0,6,89.304,0.593,0.885,298,1.795,0.9999,5,23404.90,0.000000
78,59,27,0,4,43.936,0.007,1.000,1141,0.059,0.9999,5,10772.10,0.000000
79,59,57,0,5,80.805,0.345,0.933,1169,0.294,0.9997,2,4858.50,0.000000
80,59,35,0,3,24.607,0.151,0.953,656,7.959,0.9997,2,98554.10,0.000000
81,59,42,0,4,90.513,0.022,1.000,1024,5.678,0.9997,2,71218.40,0.000000
82,59,43,0,4,94.566,0.496,0.985,1024,6.725,0.9998,2,56507.60,0.000000
83,59,22,0,3,24.304,0.771,0.929,214,2.615,0.9999,4,31754.90,0.000000
84,59,37,0,4,97.962,0.527,0.877,414,6.656,0.9994,1,19099.60,0.000000
85,59,49,0,5,90.774,0.336,0.935,469,0.332,0.9999,5,42070.90,0.000000
86,59,54,0,4,85.035,0.957,0.863,564,3.819,0.9994,1,32258.50,0.000000
87,59,44,0,5,10.479,0.146,0.933,211,1.460,0.9994,1,22446.40,0.000000
88,59,56,1,5,12.123,0.012,1.000,1187,3.928,0.9993,1,114172.00,0.000200
89,59,57,0,8,40.109,0.297,0.966,701,4.120,0.9998,2,77270.90,0.000000
90,59,58,0,5,38.011,0.211,0.970,296,1.029,0.9997,2,67758.40,0.000000
91,59,21,0,3,44.444,1.214,0.808,304,2.509,0.9999,5,77541.60,0.000000
92,59,51,0,7,14.910,0.109,0.980,1074,1.215,0.9996,1,167480.90,0.000000
93,59,57,0,3,74.916,0.288,0.909,1099,5.919,0.9993,2,10050.10,0.000000
94,59,58,0,8,10.326,0.636,0.985,463,5.662,0.9998,2,75362.40,0.000000
95,59,57,0,3,95.833,0.146,0.967,1052,1.479,0.9996,4,31153.60,0.000000
96,59,58,0,9,35.448,1.088,0.820,790,0.230,0.9999,4,39949.60,0.000000
