client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,53,35,0,3,0.0033,1.0000,880,1.1398,0.9989,3.0,807.60,0.000000
1,53,47,0,7,0.2734,0.9762,431,0.0271,0.9999,4.0,362762.10,0.000000
2,53,42,0,4,0.1557,0.9932,493,0.1804,1.0000,4.0,1009004.40,0.000000
3,53,52,0,7,0.9691,0.9135,1131,3.5221,0.9999,3.0,72691.60,0.000000
4,53,51,0,4,0.3180,0.9885,798,0.0036,0.9997,1.0,250508.10,0.000000
5,53,43,0,9,1.1562,0.9749,609,7.5243,1.0000,2.0,2206612.10,0.000000
6,53,49,0,4,0.0076,1.0000,228,0.4057,0.9997,5.0,8927.60,0.000000
7,53,31,0,3,0.0282,1.0000,581,0.0291,0.9996,5.0,21896.40,0.000000
8,53,48,0,4,0.0480,0.9412,946,0.0003,0.9984,5.0,12644.10,0.000000
9,53,47,0,6,0.5974,0.9551,530,9.7357,1.0000,4.0,230758.10,0.000000
10,53,43,0,4,0.1056,0.9846,543,0.1792,0.9994,1.0,193958.10,0.000000
11,53,42,0,3,0.0001,1.0000,250,0.0336,0.9997,4.0,92140.10,0.000000
12,53,45,0,4,0.2111,0.9828,845,0.0079,0.9998,2.0,131754.40,0.000000
13,53,49,0,10,0.9086,0.9268,586,1.6549,0.9998,2.0,130966.90,0.000000
14,53,47,0,5,0.0218,1.0000,1053,0.0000,0.9999,5.0,185576.40,0.000000
15,53,38,0,3,0.0190,1.0000,1124,0.2319,0.9994,2.0,47490.10,0.000000
16,53,47,0,7,0.6227,0.9574,743,0.6401,0.9999,3.0,110630.50,0.000000
17,53,41,0,9,0.7892,0.9421,526,2.5067,1.0000,5.0,497918.50,0.000000
18,53,44,0,4,0.0012,1.0000,1062,0.2491,0.9985,3.0,7102.00,0.000000
19,53,51,0,4,0.0203,1.0000,965,0.0512,0.9992,2.0,3606.10,0.000000
20,53,53,1,7,0.2084,1.0000,1146,1.4385,0.9978,4.0,420.90,0.333333
21,53,37,0,6,0.0000,1.0000,687,0.0000,0.9999,3.0,544576.10,0.000000
22,53,53,1,4,0.3175,0.9804,481,0.5641,1.0000,3.0,1404680.40,-0.004902
23,53,45,0,5,0.1048,1.0000,1095,1.7438,0.9994,3.0,156.90,0.000000
24,53,48,0,5,0.0452,1.0000,515,1.2441,0.9994,2.0,88.90,0.000000
25,53,42,0,4,0.0058,1.0000,589,0.0045,0.9997,5.0,6032.10,0.000000
26,53,39,0,4,0.1383,1.0000,782,2.0361,0.9932,1.0,5874.10,0.000000
27,53,47,0,7,0.3848,0.9865,1042,0.8213,0.9996,1.0,1296356.50,0.000000
28,53,37,0,5,0.4341,0.9801,539,0.9906,1.0000,3.0,871394.90,0.000000
29,53,47,0,10,0.6215,0.9634,559,9.4968,0.9997,1.0,418876.00,0.000000
30,53,43,0,4,0.1486,0.9683,1189,3.5458,0.9997,3.0,62202.90,0.000000
31,53,50,0,5,0.0021,1.0000,372,0.0137,0.9998,4.0,104081.60,0.000000
32,53,41,0,6,0.8322,0.9704,269,0.1011,1.0000,4.0,1283527.60,0.000000
33,53,53,1,6,0.3112,0.9231,686,2.9538,0.9990,3.0,4360.90,0.153846
34,53,48,0,4,0.0158,1.0000,1037,0.2144,0.9991,3.0,3220.40,0.000000
35,53,35,0,3,0.0000,1.0000,873,1.4798,0.9994,2.0,54667.60,0.000000
36,53,38,0,3,0.1569,0.9783,820,0.0563,0.9997,3.0,120350.40,0.000000
37,53,50,0,5,0.1380,0.9884,888,0.0033,0.9995,1.0,313216.00,0.000000
38,53,50,0,4,0.0070,1.0000,1143,11.0040,0.9987,3.0,6574.10,0.000000
39,53,52,0,5,0.0748,0.9583,627,1.0306,0.9994,2.0,12356.90,0.000000
40,53,49,0,4,0.0856,0.9750,374,0.0669,0.9999,5.0,35345.60,0.000000
41,53,37,0,5,0.3514,0.9718,437,0.6432,0.9999,4.0,308862.40,0.000000
42,53,50,0,5,0.0012,1.0000,607,0.1012,0.9989,1.0,586072.40,0.000000
43,53,42,0,4,0.2998,0.9444,1133,0.0000,0.9995,5.0,7547.60,0.000000
44,53,37,0,3,0.0872,1.0000,568,1.5277,0.9988,1.0,3727.60,0.000000
45,53,50,0,4,0.0812,0.9600,870,0.0089,0.9994,4.0,14844.10,0.000000
46,53,53,1,6,0.0005,1.0000,464,0.0355,1.0000,4.0,455431.60,0.000000
47,53,49,0,5,1.2275,0.9248,935,3.0604,0.9999,2.0,192364.40,0.000000
48,53,42,0,6,0.1244,1.0000,636,2.0752,0.9977,2.0,1198.10,0.000000
49,53,35,0,4,0.0015,1.0000,516,0.2765,0.9998,3.0,10162.50,0.000000
50,53,44,0,4,0.1180,0.9778,742,2.8777,0.9998,5.0,45966.40,0.000000
51,53,49,0,5,0.0000,1.0000,1017,0.2578,0.9999,3.0,166534.90,0.000000
52,53,49,0,5,0.1424,0.9800,668,0.0006,0.9994,1.0,160380.40,0.000000
53,53,38,0,4,0.0004,1.0000,908,0.2455,0.9996,4.0,6382.10,0.000000
54,53,51,0,5,0.3287,0.9685,1117,0.0343,0.9999,2.0,873793.60,0.000000
55,53,53,1,5,0.0768,0.9667,973,0.2437,0.9987,1.0,34780.50,-0.033333
56,53,48,0,5,0.0763,0.9756,760,0.9959,0.9998,4.0,31673.60,0.000000
57,53,43,0,4,0.3793,0.9535,395,0.0310,0.9999,3.0,86814.90,0.000000
58,53,50,0,5,0.1316,0.9841,1042,0.0179,0.9999,3.0,139300.90,0.000000
59,53,51,0,16,2.2292,0.8631,1090,3.8433,0.9999,1.0,1323814.00,0.000000
60,53,45,0,4,1.0343,0.9091,269,0.0001,0.9995,5.0,3491.60,0.000000
61,53,48,0,4,0.0684,1.0000,982,2.3433,0.9995,1.0,26538.10,0.000000
62,53,48,0,4,0.0639,0.9722,830,0.0114,0.9995,2.0,64246.40,0.000000
63,53,53,1,6,0.4367,0.8704,1137,7.9126,0.9997,3.0,49202.10,-0.018519
64,53,45,0,5,0.0617,0.9792,747,1.3782,0.9998,2.0,18666.10,0.000000
65,53,53,1,5,0.1747,0.9793,1150,0.0071,1.0000,3.0,696318.40,-0.006897
66,53,53,1,15,0.6664,0.6667,579,1.4089,0.9990,5.0,134.90,0.000000
67,53,38,0,4,0.0000,1.0000,1063,0.0136,0.9998,5.0,26797.60,0.000000
68,53,36,0,3,0.0286,1.0000,878,0.5307,0.9997,3.0,32502.10,0.000000
69,53,51,0,5,3.1151,0.9118,980,3.5311,0.9995,2.0,39250.90,0.000000
70,53,36,0,5,0.0049,1.0000,555,0.6110,0.9998,4.0,101088.40,0.000000
71,53,34,0,3,0.0004,1.0000,646,0.9740,0.9999,3.0,596094.90,0.000000
72,53,52,0,4,0.0002,1.0000,577,0.7469,0.9978,1.0,13186.90,0.000000
73,53,42,0,4,0.3574,0.9273,960,1.4808,0.9998,3.0,78404.40,0.000000
74,53,31,0,3,0.0327,1.0000,987,0.0284,0.9989,4.0,14066.50,0.000000
75,53,51,0,5,0.0036,1.0000,424,9.6943,0.9991,2.0,2744.90,0.000000
76,53,50,0,7,0.0715,0.9836,859,1.1894,0.9998,3.0,127630.10,0.000000
77,53,53,1,4,0.0052,1.0000,677,1.4885,0.9999,4.0,131036.90,0.000000
78,53,46,0,5,0.2138,0.9912,1042,2.3093,0.9999,3.0,339192.50,0.000000
79,53,45,0,4,0.1809,0.9375,947,2.1811,0.9989,1.0,7698.00,0.000000
80,53,52,0,4,0.0003,1.0000,935,0.0053,0.9996,5.0,10846.10,0.000000
81,53,51,0,4,0.0604,1.0000,234,35.9591,0.9960,1.0,2678.10,0.000000
82,53,53,1,8,0.6441,0.9570,1069,0.0002,0.9999,3.0,152986.10,-0.021505
83,53,37,0,3,0.0248,1.0000,366,0.0015,0.9999,3.0,432134.50,0.000000
84,53,35,0,3,0.0063,1.0000,604,0.0719,0.9991,5.0,3448.90,0.000000
85,53,52,0,9,1.3657,0.8750,560,1.9302,1.0000,4.0,466958.10,0.000000
86,53,46,0,4,0.0029,1.0000,769,0.1558,0.9998,3.0,86920.40,0.000000
87,53,35,0,3,0.0258,1.0000,858,0.9363,0.9998,4.0,20018.90,0.000000
88,53,49,0,4,0.2567,0.9831,933,0.0000,0.9998,5.0,253659.60,0.000000
89,53,39,0,4,0.0122,1.0000,645,1.1615,0.9992,4.0,4416.90,0.000000
90,53,51,0,14,0.9178,0.9104,738,2.9168,0.9997,2.0,157640.50,0.000000
91,53,31,0,3,0.0177,1.0000,366,0.4625,1.0000,5.0,539638.40,0.000000
92,53,42,0,4,0.0956,0.9667,237,0.0000,0.9991,2.0,225736.50,0.000000
93,53,50,0,8,0.8257,0.9275,709,7.6732,0.9986,1.0,193691.60,0.000000
94,53,45,0,4,0.0319,1.0000,528,1.0467,0.9982,4.0,26.00,0.000000
95,53,44,0,4,0.0155,1.0000,905,1.5387,0.9968,1.0,12586.10,0.000000
96,53,45,0,4,0.0058,1.0000,629,0.2403,0.9991,4.0,1482.50,0.000000
97,53,45,0,12,0.1276,1.0000,232,4.2490,0.9980,2.0,1292.90,0.000000
98,53,52,0,16,1.0701,0.7143,739,2.5765,0.9990,1.0,1006.10,0.000000
99,53,52,0,6,0.4310,0.9375,1049,4.6243,0.9994,1.0,261790.10,0.000000
