client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,12,8,0,1,0.0155,1.0000,838,2.7601,0.9986,3.0,807.60,0.000000
1,12,6,0,1,0.1778,0.9762,458,0.5203,0.9999,5.0,362762.10,0.000000
2,12,8,0,1,0.4956,0.9524,1187,3.1020,0.9997,1.0,1009004.40,0.000000
3,12,7,0,1,3.3115,0.7500,1061,5.0238,0.9996,1.0,72691.60,0.000000
4,12,8,0,1,0.3872,0.9655,565,0.0267,0.9999,2.0,250508.10,0.000000
5,12,4,0,1,1.9399,0.9523,926,26.1071,1.0000,4.0,2206612.10,0.000000
6,12,4,0,1,0.2835,0.9615,229,4.9697,0.9984,1.0,8927.60,0.000000
7,12,5,0,1,0.0070,1.0000,1151,5.0023,0.9998,5.0,21896.40,0.000000
8,12,11,0,2,0.2972,0.9412,660,0.7435,0.9990,4.0,12644.10,0.000000
9,12,3,0,1,2.9935,0.8652,1100,0.7581,0.9994,1.0,230758.10,0.000000
10,12,5,0,1,0.2433,0.9846,484,3.6275,0.9999,4.0,193958.10,0.000000
11,12,9,0,1,0.0088,1.0000,504,0.2040,0.9999,5.0,92140.10,0.000000
12,12,7,0,1,0.0727,0.9828,1052,0.2782,0.9998,3.0,131754.40,0.000000
13,12,11,0,2,1.9364,0.7439,1153,3.3976,0.9998,3.0,130966.90,0.000000
14,12,5,0,1,0.2338,0.9804,633,0.0046,0.9993,1.0,185576.40,0.000000
15,12,8,0,1,0.0967,0.9744,398,2.9148,0.9999,5.0,47490.10,0.000000
16,12,11,0,2,1.2398,0.8936,833,4.6831,0.9999,5.0,110630.50,0.000000
17,12,4,0,1,0.9237,0.9091,507,1.4740,0.9998,2.0,497918.50,0.000000
18,12,6,0,1,0.0026,1.0000,984,0.9725,0.9996,4.0,7102.00,0.000000
19,12,8,0,1,0.0596,1.0000,343,5.7792,0.9995,4.0,3606.10,0.000000
20,12,9,0,1,0.7740,0.6667,958,4.3891,0.9970,2.0,420.90,0.000000
21,12,4,0,1,0.0001,1.0000,325,0.0002,1.0000,5.0,544576.10,0.000000
22,12,6,0,1,0.4694,0.9804,739,0.1837,1.0000,2.0,1404680.40,0.000000
23,12,3,0,1,0.5926,0.8000,615,9.0513,0.9985,5.0,156.90,0.000000
24,12,4,0,1,0.0008,1.0000,1179,7.6377,0.9905,4.0,88.90,0.000000
25,12,3,0,1,0.0278,1.0000,266,5.5998,0.9988,3.0,6032.10,0.000000
26,12,12,1,2,0.1983,0.8889,473,2.6965,0.9960,1.0,5874.10,0.000000
27,12,3,0,1,0.4231,0.9730,1018,0.8440,0.9999,5.0,1296356.50,0.000000
28,12,5,0,1,0.6253,0.9652,1008,1.7303,1.0000,4.0,871394.90,0.000000
29,12,9,0,1,0.4143,0.9756,368,0.0556,0.9999,3.0,418876.00,0.000000
30,12,11,0,2,0.4121,0.9683,1063,3.5366,0.9998,3.0,62202.90,0.000000
31,12,3,0,1,0.0459,0.9821,735,1.6651,0.9997,3.0,104081.60,0.000000
32,12,12,1,2,1.0502,0.9606,770,1.1415,1.0000,5.0,1283527.60,-0.014778
33,12,3,0,1,0.6515,0.7692,224,5.4314,0.9992,4.0,4360.90,0.000000
34,12,9,0,1,0.0060,1.0000,739,0.9466,0.9994,3.0,3220.40,0.000000
35,12,7,0,1,0.0001,1.0000,1055,0.0631,0.9996,3.0,54667.60,0.000000
36,12,10,0,1,0.4385,0.9348,996,4.8792,0.9988,2.0,120350.40,0.000000
37,12,6,0,1,0.1367,0.9884,800,0.6058,0.9999,4.0,313216.00,0.000000
38,12,5,0,1,0.2778,0.8571,963,10.8497,0.9989,4.0,6574.10,0.000000
39,12,10,0,1,0.0414,1.0000,488,2.1341,0.9994,1.0,12356.90,0.000000
40,12,9,0,1,0.7921,0.9000,909,0.3424,0.9995,2.0,35345.60,0.000000
41,12,6,0,1,0.5569,0.9155,812,14.5648,0.9998,3.0,308862.40,0.000000
42,12,6,0,1,0.0175,1.0000,241,0.5939,0.9998,1.0,586072.40,0.000000
43,12,6,0,1,0.2774,0.9444,616,0.0217,0.9997,5.0,7547.60,0.000000
44,12,10,0,1,0.0224,1.0000,401,3.8192,0.9983,1.0,3727.60,0.000000
45,12,6,0,1,0.0492,0.9600,1000,16.4370,0.9996,5.0,14844.10,0.000000
46,12,8,0,1,0.0689,0.9888,1186,0.0097,0.9997,2.0,455431.60,0.000000
47,12,4,0,1,1.1214,0.9398,689,2.7971,0.9998,2.0,192364.40,0.000000
48,12,9,0,1,2.0762,0.7500,803,3.1804,0.9984,4.0,1198.10,0.000000
49,12,11,0,2,0.0277,1.0000,1189,7.3683,0.9991,1.0,10162.50,0.000000
50,12,12,1,2,0.3899,0.9333,474,1.1272,0.9998,4.0,45966.40,0.155556
51,12,12,1,2,0.0031,1.0000,649,0.0375,0.9996,1.0,166534.90,0.000000
52,12,4,0,1,0.1672,0.9600,799,4.9578,0.9988,1.0,160380.40,0.000000
53,12,4,0,1,0.0016,1.0000,892,0.0204,0.9983,3.0,6382.10,0.000000
54,12,10,0,1,0.4954,0.9606,882,1.1052,1.0000,5.0,873793.60,0.000000
55,12,7,0,1,0.0436,1.0000,465,0.0010,0.9998,4.0,34780.50,0.000000
56,12,7,0,1,0.2759,0.9756,304,2.6037,0.9984,1.0,31673.60,0.000000
57,12,7,0,1,1.0444,0.8605,432,6.3816,0.9990,1.0,86814.90,0.000000
58,12,5,0,1,0.0128,1.0000,327,0.0017,0.9999,5.0,139300.90,0.000000
59,12,4,0,1,3.0752,0.8340,1011,2.2461,0.9999,2.0,1323814.00,0.000000
60,12,6,0,1,1.7377,0.9091,668,0.0000,0.9991,4.0,3491.60,0.000000
61,12,11,0,2,0.0647,1.0000,952,1.1397,0.9998,2.0,26538.10,0.000000
62,12,12,1,2,0.0516,1.0000,219,1.8080,0.9996,2.0,64246.40,0.027778
63,12,5,0,1,1.4802,0.7593,260,7.3989,0.9990,1.0,49202.10,0.000000
64,12,12,1,2,0.1960,0.9792,950,0.8502,0.9996,2.0,18666.10,0.062500
65,12,10,0,1,0.3917,0.9655,649,3.9782,0.9999,1.0,696318.40,0.000000
66,12,12,1,2,0.9651,0.6667,432,4.1924,0.9974,2.0,134.90,0.333333
67,12,5,0,1,0.3203,0.9667,501,1.0446,0.9987,3.0,26797.60,0.000000
68,12,5,0,1,0.0695,0.9722,552,6.8679,0.9994,2.0,32502.10,0.000000
69,12,12,1,2,2.0102,0.9118,859,3.5556,0.9993,3.0,39250.90,0.088235
70,12,10,0,1,0.0136,1.0000,425,0.0075,0.9999,5.0,101088.40,0.000000
71,12,9,0,1,0.0032,1.0000,261,0.0079,1.0000,5.0,596094.90,0.000000
72,12,3,0,1,0.0001,1.0000,1076,0.3525,0.9965,2.0,13186.90,0.000000
73,12,8,0,1,0.3968,0.9455,540,2.0773,0.9999,5.0,78404.40,0.000000
74,12,7,0,1,1.8978,0.8235,858,0.2745,0.9989,4.0,14066.50,0.000000
75,12,3,0,1,0.3058,0.8571,849,15.4042,0.9980,2.0,2744.90,0.000000
76,12,12,1,2,0.0884,0.9836,768,4.0196,0.9997,2.0,127630.10,0.049180
77,12,9,0,1,0.0265,1.0000,808,0.4210,0.9999,4.0,131036.90,0.000000
78,12,8,0,1,0.3986,0.9737,572,0.2550,0.9999,2.0,339192.50,0.000000
79,12,10,0,1,0.2896,0.9375,480,5.9417,0.9984,1.0,7698.00,0.000000
80,12,7,0,1,0.0010,1.0000,875,1.2138,0.9992,3.0,10846.10,0.000000
81,12,9,0,1,0.3202,0.9000,286,0.3575,0.9992,4.0,2678.10,0.000000
82,12,10,0,1,0.4862,0.9570,379,0.0961,0.9999,3.0,152986.10,0.000000
83,12,11,0,2,0.0042,1.0000,353,0.0135,0.9999,5.0,432134.50,0.000000
84,12,7,0,1,0.0162,1.0000,789,0.4560,0.9991,3.0,3448.90,0.000000
85,12,6,0,1,2.5313,0.7794,1154,8.3148,0.9999,3.0,466958.10,0.000000
86,12,3,0,1,0.0342,1.0000,415,2.9452,0.9997,4.0,86920.40,0.000000
87,12,9,0,1,0.0068,1.0000,575,3.0574,0.9998,5.0,20018.90,0.000000
88,12,8,0,1,0.7828,0.9831,351,0.0000,0.9998,4.0,253659.60,0.000000
89,12,10,0,1,0.1636,0.9167,634,4.7453,0.9978,2.0,4416.90,0.000000
90,12,5,0,1,3.2111,0.5970,1152,5.2848,0.9994,1.0,157640.50,0.000000
91,12,3,0,1,0.0497,1.0000,280,3.8734,0.9999,2.0,539638.40,0.000000
92,12,4,0,1,0.1651,0.9667,937,0.0000,0.9997,4.0,225736.50,0.000000
93,12,12,1,2,0.6222,0.9275,627,3.9089,0.9998,4.0,193691.60,0.159420
94,12,11,0,2,0.0076,1.0000,851,0.8617,0.9984,4.0,26.00,0.000000
95,12,11,0,2,0.0023,1.0000,410,2.4315,0.9984,2.0,12586.10,0.000000
96,12,11,0,2,0.4594,0.8750,1093,5.3383,0.9988,5.0,1482.50,0.000000
97,12,7,0,1,1.6984,0.7500,995,2.5959,0.9907,2.0,1292.90,0.000000
98,12,10,0,1,0.7429,0.7143,349,1.4470,0.9995,4.0,1006.10,0.000000
99,12,8,0,1,0.6078,0.9479,617,4.4221,0.9999,5.0,261790.10,0.000000
