client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,60,55,0,4,0.0033,1.0000,753,1.6311,0.9995,4.0,807.60,0.000000
1,60,47,0,7,0.2734,0.9762,431,0.0271,0.9999,4.0,362762.10,0.000000
2,60,42,0,4,0.1557,0.9932,493,0.1804,1.0000,4.0,1009004.40,0.000000
3,60,52,0,7,0.9691,0.9135,1131,3.5221,0.9999,3.0,72691.60,0.000000
4,60,60,1,6,0.2303,0.9885,866,0.0081,0.9998,2.0,250508.10,0.000000
5,60,43,0,9,1.1562,0.9749,609,7.5243,1.0000,2.0,2206612.10,0.000000
6,60,55,0,5,0.0276,1.0000,762,3.0493,0.9992,1.0,8927.60,0.000000
7,60,55,0,5,0.0399,1.0000,969,0.0407,0.9989,1.0,21896.40,0.000000
8,60,48,0,4,0.0480,0.9412,946,0.0003,0.9984,5.0,12644.10,0.000000
9,60,47,0,6,0.5974,0.9551,530,9.7357,1.0000,4.0,230758.10,0.000000
10,60,57,0,6,0.1101,0.9846,736,2.5801,0.9999,4.0,193958.10,0.000000
11,60,58,0,4,0.0006,1.0000,234,3.2669,0.9996,5.0,92140.10,0.000000
12,60,60,1,6,0.3806,0.9310,312,0.6253,0.9996,2.0,131754.40,-0.034483
13,60,49,0,10,0.9086,0.9268,586,1.6549,0.9998,2.0,130966.90,0.000000
14,60,47,0,5,0.0218,1.0000,1053,0.0000,0.9999,5.0,185576.40,0.000000
15,60,38,0,3,0.0190,1.0000,1124,0.2319,0.9994,2.0,47490.10,0.000000
16,60,47,0,7,0.6227,0.9574,743,0.6401,0.9999,3.0,110630.50,0.000000
17,60,41,0,9,0.7892,0.9421,526,2.5067,1.0000,5.0,497918.50,0.000000
18,60,44,0,4,0.0012,1.0000,1062,0.2491,0.9985,3.0,7102.00,0.000000
19,60,51,0,4,0.0203,1.0000,965,0.0512,0.9992,2.0,3606.10,0.000000
20,60,53,0,7,0.2084,1.0000,1146,1.4385,0.9978,4.0,420.90,0.000000
21,60,37,0,6,0.0000,1.0000,687,0.0000,0.9999,3.0,544576.10,0.000000
22,60,53,0,4,0.3175,0.9804,481,0.5641,1.0000,3.0,1404680.40,0.000000
23,60,45,0,5,0.1048,1.0000,1095,1.7438,0.9994,3.0,156.90,0.000000
24,60,48,0,5,0.0452,1.0000,515,1.2441,0.9994,2.0,88.90,0.000000
25,60,42,0,4,0.0058,1.0000,589,0.0045,0.9997,5.0,6032.10,0.000000
26,60,58,0,6,0.0984,1.0000,333,1.1591,0.9970,2.0,5874.10,0.000000
27,60,57,0,8,0.3664,0.9865,525,0.0139,0.9997,1.0,1296356.50,0.000000
28,60,37,0,5,0.4341,0.9801,539,0.9906,1.0000,3.0,871394.90,0.000000
29,60,47,0,10,0.6215,0.9634,559,9.4968,0.9997,1.0,418876.00,0.000000
30,60,43,0,4,0.1486,0.9683,1189,3.5458,0.9997,3.0,62202.90,0.000000
31,60,55,0,6,0.0030,1.0000,1014,0.2090,0.9998,3.0,104081.60,0.000000
32,60,58,0,8,0.4778,0.9852,834,0.0332,1.0000,4.0,1283527.60,0.000000
33,60,53,0,6,0.3112,0.9231,686,2.9538,0.9990,3.0,4360.90,0.000000
34,60,48,0,4,0.0158,1.0000,1037,0.2144,0.9991,3.0,3220.40,0.000000
35,60,58,0,5,0.0012,1.0000,975,0.9810,0.9993,1.0,54667.60,0.000000
36,60,54,0,4,0.1071,0.9783,482,1.3494,0.9998,4.0,120350.40,0.000000
37,60,60,1,7,0.0090,1.0000,1157,0.0079,0.9999,3.0,313216.00,0.000000
38,60,50,0,4,0.0070,1.0000,1143,11.0040,0.9987,3.0,6574.10,0.000000
39,60,52,0,5,0.0748,0.9583,627,1.0306,0.9994,2.0,12356.90,0.000000
40,60,56,0,7,0.1382,0.9750,224,3.0372,0.9997,3.0,35345.60,0.000000
41,60,60,1,7,0.9932,0.9437,980,0.1357,0.9993,1.0,308862.40,0.126761
42,60,50,0,5,0.0012,1.0000,607,0.1012,0.9989,1.0,586072.40,0.000000
43,60,42,0,4,0.2998,0.9444,1133,0.0000,0.9995,5.0,7547.60,0.000000
44,60,56,0,6,0.0237,1.0000,363,1.6983,0.9984,1.0,3727.60,0.000000
45,60,50,0,4,0.0812,0.9600,870,0.0089,0.9994,4.0,14844.10,0.000000
46,60,53,0,6,0.0005,1.0000,464,0.0355,1.0000,4.0,455431.60,0.000000
47,60,56,0,6,0.3653,0.9624,1167,3.3388,0.9997,1.0,192364.40,0.000000
48,60,42,0,6,0.1244,1.0000,636,2.0752,0.9977,2.0,1198.10,0.000000
49,60,55,0,5,0.0741,0.9444,1042,0.0068,0.9992,3.0,10162.50,0.000000
50,60,44,0,4,0.1180,0.9778,742,2.8777,0.9998,5.0,45966.40,0.000000
51,60,49,0,5,0.0000,1.0000,1017,0.2578,0.9999,3.0,166534.90,0.000000
52,60,59,0,6,0.0167,1.0000,577,12.2296,0.9996,1.0,160380.40,0.000000
53,60,38,0,4,0.0004,1.0000,908,0.2455,0.9996,4.0,6382.10,0.000000
54,60,59,0,6,0.3964,0.9685,392,1.6369,0.9999,2.0,873793.60,0.000000
55,60,53,0,5,0.0768,0.9667,973,0.2437,0.9987,1.0,34780.50,0.000000
56,60,48,0,5,0.0763,0.9756,760,0.9959,0.9998,4.0,31673.60,0.000000
57,60,59,0,5,0.2955,0.9535,996,0.7531,0.9998,3.0,86814.90,0.000000
58,60,59,0,6,0.1479,0.9841,1119,1.4776,0.9997,1.0,139300.90,0.000000
59,60,56,0,17,3.0048,0.8465,234,2.5628,1.0000,3.0,1323814.00,0.000000
60,60,54,0,5,0.4835,0.9091,1013,0.8237,0.9991,2.0,3491.60,0.000000
61,60,48,0,4,0.0684,1.0000,982,2.3433,0.9995,1.0,26538.10,0.000000
62,60,48,0,4,0.0639,0.9722,830,0.0114,0.9995,2.0,64246.40,0.000000
63,60,57,0,7,0.7221,0.8519,1170,1.3184,0.9998,3.0,49202.10,0.000000
64,60,45,0,5,0.0617,0.9792,747,1.3782,0.9998,2.0,18666.10,0.000000
65,60,60,1,8,0.1516,0.9931,1189,0.0000,0.9999,4.0,696318.40,0.013793
66,60,58,0,20,0.4251,0.6667,494,1.3311,0.9990,5.0,134.90,0.000000
67,60,38,0,4,0.0000,1.0000,1063,0.0136,0.9998,5.0,26797.60,0.000000
68,60,60,1,4,0.0147,1.0000,539,0.1401,0.9995,4.0,32502.10,0.000000
69,60,51,0,5,3.1151,0.9118,980,3.5311,0.9995,2.0,39250.90,0.000000
70,60,36,0,5,0.0049,1.0000,555,0.6110,0.9998,4.0,101088.40,0.000000
71,60,60,1,5,0.0000,1.0000,221,0.0054,1.0000,5.0,596094.90,0.000000
