client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,49,35,0,3,0.0033,1.0000,880,1.1398,0.9989,3.0,807.60,0.000000
1,49,47,0,7,0.2734,0.9762,431,0.0271,0.9999,4.0,362762.10,0.000000
2,49,42,0,4,0.1557,0.9932,493,0.1804,1.0000,4.0,1009004.40,0.000000
3,49,46,0,6,1.4468,0.8942,536,0.8066,0.9999,3.0,72691.60,0.000000
4,49,31,0,3,0.1871,0.9885,201,0.0002,1.0000,4.0,250508.10,0.000000
5,49,43,0,9,1.1562,0.9749,609,7.5243,1.0000,2.0,2206612.10,0.000000
6,49,49,1,4,0.0076,1.0000,228,0.4057,0.9997,5.0,8927.60,0.000000
7,49,31,0,3,0.0282,1.0000,581,0.0291,0.9996,5.0,21896.40,0.000000
8,49,48,0,4,0.0480,0.9412,946,0.0003,0.9984,5.0,12644.10,0.000000
9,49,47,0,6,0.5974,0.9551,530,9.7357,1.0000,4.0,230758.10,0.000000
10,49,43,0,4,0.1056,0.9846,543,0.1792,0.9994,1.0,193958.10,0.000000
11,49,42,0,3,0.0001,1.0000,250,0.0336,0.9997,4.0,92140.10,0.000000
12,49,45,0,4,0.2111,0.9828,845,0.0079,0.9998,2.0,131754.40,0.000000
13,49,49,1,10,0.9086,0.9268,586,1.6549,0.9998,2.0,130966.90,0.024390
14,49,47,0,5,0.0218,1.0000,1053,0.0000,0.9999,5.0,185576.40,0.000000
15,49,38,0,3,0.0190,1.0000,1124,0.2319,0.9994,2.0,47490.10,0.000000
16,49,47,0,7,0.6227,0.9574,743,0.6401,0.9999,3.0,110630.50,0.000000
17,49,41,0,9,0.7892,0.9421,526,2.5067,1.0000,5.0,497918.50,0.000000
18,49,44,0,4,0.0012,1.0000,1062,0.2491,0.9985,3.0,7102.00,0.000000
19,49,32,0,3,0.0013,1.0000,745,0.0796,0.9994,3.0,3606.10,0.000000
20,49,36,0,5,0.3231,1.0000,510,3.8233,0.9978,2.0,420.90,0.000000
21,49,37,0,6,0.0000,1.0000,687,0.0000,0.9999,3.0,544576.10,0.000000
22,49,39,0,3,0.2412,0.9853,545,3.8765,0.9999,1.0,1404680.40,0.000000
23,49,45,0,5,0.1048,1.0000,1095,1.7438,0.9994,3.0,156.90,0.000000
24,49,48,0,5,0.0452,1.0000,515,1.2441,0.9994,2.0,88.90,0.000000
