client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,807.60,0.000000
1,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,362762.10,0.000000
2,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1009004.40,0.000000
3,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,72691.60,0.000000
4,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,250508.10,0.000000
5,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2206612.10,0.000000
6,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,8927.60,0.000000
7,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,21896.40,0.000000
8,2,1,0,1,0.6741,0.7647,870,6.8813,0.9913,4.0,12644.10,0.000000
9,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,230758.10,0.000000
10,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,193958.10,0.000000
11,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,92140.10,0.000000
12,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,131754.40,0.000000
13,2,1,0,1,1.6308,0.8049,748,1.6777,0.9957,5.0,130966.90,0.000000
14,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,185576.40,0.000000
15,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,47490.10,0.000000
16,2,1,0,1,1.2532,0.9043,390,5.1039,0.9988,2.0,110630.50,0.000000
17,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,497918.50,0.000000
18,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7102.00,0.000000
19,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3606.10,0.000000
20,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,420.90,0.000000
21,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,544576.10,0.000000
22,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1404680.40,0.000000
23,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,156.90,0.000000
24,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,88.90,0.000000
25,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,6032.10,0.000000
26,2,2,1,1,0.5234,0.8889,531,0.0087,0.9937,4.0,5874.10,0.888889
27,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1296356.50,0.000000
28,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,871394.90,0.000000
29,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,418876.00,0.000000
30,2,1,0,1,0.4830,0.9048,320,2.2404,0.9990,3.0,62202.90,0.000000
31,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,104081.60,0.000000
32,2,2,1,1,1.3300,0.9754,428,1.4149,0.9997,5.0,1283527.60,0.975369
33,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,4360.90,0.000000
34,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3220.40,0.000000
35,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,54667.60,0.000000
36,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,120350.40,0.000000
37,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,313216.00,0.000000
38,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,6574.10,0.000000
39,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,12356.90,0.000000
40,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,35345.60,0.000000
41,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,308862.40,0.000000
42,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,586072.40,0.000000
43,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7547.60,0.000000
44,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3727.60,0.000000
45,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,14844.10,0.000000
46,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,455431.60,0.000000
47,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,192364.40,0.000000
48,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1198.10,0.000000
49,2,1,0,1,1.7559,0.9444,638,21.2471,0.9471,1.0,10162.50,0.000000
50,2,2,1,1,1.0696,0.7778,1107,5.5096,0.9982,2.0,45966.40,0.777778
51,2,2,1,1,0.0164,1.0000,406,1.0892,0.9998,4.0,166534.90,1.000000
52,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,160380.40,0.000000
53,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,6382.10,0.000000
54,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,873793.60,0.000000
55,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,34780.50,0.000000
56,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,31673.60,0.000000
57,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86814.90,0.000000
58,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,139300.90,0.000000
59,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1323814.00,0.000000
60,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3491.60,0.000000
61,2,1,0,1,1.0565,0.7097,568,8.4994,0.9633,1.0,26538.10,0.000000
62,2,2,1,1,0.2987,0.9722,733,22.0772,0.9926,1.0,64246.40,0.972222
63,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,49202.10,0.000000
64,2,2,1,1,0.7193,0.9167,790,2.5936,0.9993,3.0,18666.10,0.916667
65,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,696318.40,0.000000
66,2,2,1,1,1.8117,0.3333,701,4.1682,0.9805,4.0,134.90,0.333333
67,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,26797.60,0.000000
68,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,32502.10,0.000000
69,2,2,1,1,1.3253,0.8235,235,4.7861,0.9968,2.0,39250.90,0.823529
70,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,101088.40,0.000000
71,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,596094.90,0.000000
72,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,13186.90,0.000000
73,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,78404.40,0.000000
74,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,14066.50,0.000000
75,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2744.90,0.000000
76,2,2,1,1,0.6839,0.9344,372,8.7763,0.9964,1.0,127630.10,0.934426
77,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,131036.90,0.000000
78,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,339192.50,0.000000
79,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7698.00,0.000000
80,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,10846.10,0.000000
81,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2678.10,0.000000
82,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,152986.10,0.000000
83,2,1,0,1,0.3171,0.9810,218,2.9726,0.9975,1.0,432134.50,0.000000
84,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3448.90,0.000000
85,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,466958.10,0.000000
86,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86920.40,0.000000
87,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,20018.90,0.000000
88,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,253659.60,0.000000
89,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,4416.90,0.000000
90,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,157640.50,0.000000
91,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,539638.40,0.000000
92,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,225736.50,0.000000
93,2,2,1,1,1.2744,0.7681,570,4.9527,0.9998,4.0,193691.60,0.768116
94,2,1,0,1,2.2366,0.0000,1021,11.8640,0.9172,2.0,26.00,0.000000
95,2,1,0,1,1.2771,0.8824,870,3.7678,0.9680,2.0,12586.10,0.000000
96,2,1,0,1,0.9068,0.7500,298,10.2935,0.9833,5.0,1482.50,0.000000
97,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1292.90,0.000000
98,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,1006.10,0.000000
99,2,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,261790.10,0.000000
