client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,27,18,0,2,0.0653,1.0000,1043,1.9781,0.9982,4.0,807.60,0.000000
1,27,22,0,3,0.2139,0.9643,837,0.4376,0.9999,4.0,362762.10,0.000000
2,27,22,0,3,0.3890,0.9728,233,1.7511,1.0000,5.0,1009004.40,0.000000
3,27,25,0,3,1.7139,0.8558,326,4.1065,0.9999,4.0,72691.60,0.000000
4,27,18,0,2,0.2530,0.9885,992,1.1643,1.0000,3.0,250508.10,0.000000
5,27,23,0,3,1.4881,0.9623,266,0.0189,1.0000,4.0,2206612.10,0.000000
6,27,14,0,2,0.0192,1.0000,235,5.0053,0.9998,4.0,8927.60,0.000000
7,27,15,0,2,0.0639,0.9600,936,0.0220,0.9995,3.0,21896.40,0.000000
8,27,11,0,2,0.2972,0.9412,660,0.7435,0.9990,4.0,12644.10,0.000000
9,27,23,0,3,0.4783,0.9551,631,0.5499,0.9997,1.0,230758.10,0.000000
10,27,24,0,3,0.1150,0.9846,330,0.6284,0.9999,4.0,193958.10,0.000000
11,27,19,0,2,0.0006,1.0000,342,4.4076,0.9999,5.0,92140.10,0.000000
12,27,17,0,2,0.0941,0.9828,282,0.0584,0.9999,5.0,131754.40,0.000000
13,27,24,0,4,1.0286,0.8902,299,8.8121,0.9996,2.0,130966.90,0.000000
14,27,25,0,3,0.0000,1.0000,288,0.0012,0.9999,3.0,185576.40,0.000000
15,27,18,0,2,0.0707,0.9744,954,0.0347,0.9999,5.0,47490.10,0.000000
16,27,22,0,3,0.6924,0.9362,1038,1.4884,0.9999,5.0,110630.50,0.000000
17,27,25,0,5,1.0554,0.9174,903,4.0902,1.0000,5.0,497918.50,0.000000
18,27,27,1,3,0.0004,1.0000,281,0.5160,0.9995,4.0,7102.00,0.000000
19,27,18,0,2,0.0105,1.0000,1000,8.5703,0.9995,4.0,3606.10,0.000000
20,27,27,1,3,0.9658,0.6667,1053,1.4334,0.9987,4.0,420.90,0.000000
21,27,24,0,3,0.0000,1.0000,591,0.0008,0.9997,1.0,544576.10,0.000000
22,27,16,0,2,0.3681,0.9853,260,0.0053,1.0000,4.0,1404680.40,0.000000
23,27,26,0,3,0.4287,0.8000,694,3.2008,0.9990,2.0,156.90,0.000000
24,27,21,0,3,0.0312,1.0000,1133,1.6829,0.9942,3.0,88.90,0.000000
25,27,13,0,2,0.2130,0.9333,792,1.1665,0.9994,3.0,6032.10,0.000000
26,27,26,0,3,0.0582,1.0000,814,2.4487,0.9960,1.0,5874.10,0.000000
27,27,21,0,3,0.7396,0.9797,890,0.8467,1.0000,5.0,1296356.50,0.000000
28,27,21,0,3,0.3968,0.9900,355,0.9957,1.0000,4.0,871394.90,0.000000
29,27,24,0,4,0.2384,0.9756,876,0.0737,0.9997,3.0,418876.00,0.000000
30,27,26,0,3,0.2745,0.9524,615,1.4441,0.9997,2.0,62202.90,0.000000
31,27,13,0,2,0.0011,1.0000,844,0.6880,0.9999,4.0,104081.60,0.000000
32,27,25,0,3,0.7743,0.9655,686,2.7293,1.0000,4.0,1283527.60,0.000000
33,27,27,1,3,0.3601,0.9231,336,1.8739,0.9994,4.0,4360.90,0.000000
34,27,19,0,2,0.0021,1.0000,850,0.3423,0.9994,3.0,3220.40,0.000000
35,27,17,0,2,0.0000,1.0000,229,4.0140,0.9993,2.0,54667.60,0.000000
36,27,20,0,2,0.1778,0.9783,741,2.1609,0.9999,5.0,120350.40,0.000000
37,27,16,0,2,0.1111,0.9884,276,0.0008,0.9993,1.0,313216.00,0.000000
38,27,15,0,2,0.0581,0.9286,691,1.0156,0.9994,5.0,6574.10,0.000000
39,27,20,0,2,0.0584,0.9583,824,0.8013,0.9998,3.0,12356.90,0.000000
40,27,19,0,2,0.2162,0.9250,658,1.3577,0.9996,2.0,35345.60,0.000000
41,27,23,0,3,0.8456,0.8592,911,6.9900,0.9998,4.0,308862.40,0.000000
42,27,16,0,2,0.0008,1.0000,537,0.0283,0.9999,3.0,586072.40,0.000000
43,27,16,0,2,0.2783,0.9444,1106,2.3115,0.9994,3.0,7547.60,0.000000
44,27,20,0,2,0.0038,1.0000,996,0.1231,0.9994,4.0,3727.60,0.000000
45,27,16,0,2,0.0561,0.9600,318,0.0681,0.9997,4.0,14844.10,0.000000
46,27,21,0,3,0.0131,1.0000,962,0.1164,0.9999,4.0,455431.60,0.000000
47,27,22,0,3,0.7763,0.9549,496,1.6464,0.9999,3.0,192364.40,0.000000
48,27,26,0,3,0.3528,0.7500,835,1.3519,0.9983,3.0,1198.10,0.000000
49,27,21,0,3,0.0145,1.0000,457,2.5073,0.9988,1.0,10162.50,0.000000
50,27,12,0,2,0.3899,0.9333,474,1.1272,0.9998,4.0,45966.40,0.000000
51,27,25,0,3,0.0028,1.0000,579,0.0082,0.9998,4.0,166534.90,0.000000
52,27,22,0,3,0.1248,0.9800,534,0.1145,0.9999,5.0,160380.40,0.000000
53,27,21,0,3,0.0001,1.0000,514,0.0332,0.9985,3.0,6382.10,0.000000
54,27,21,0,3,0.5289,0.9685,542,0.1786,1.0000,4.0,873793.60,0.000000
55,27,17,0,2,0.0434,0.9667,397,0.0362,0.9999,5.0,34780.50,0.000000
56,27,21,0,3,0.1861,0.9756,964,0.5083,0.9998,4.0,31673.60,0.000000
57,27,24,0,3,0.2927,0.9535,400,0.0591,0.9999,5.0,86814.90,0.000000
58,27,25,0,3,0.1638,0.9683,468,0.0196,0.9999,5.0,139300.90,0.000000
59,27,27,1,8,2.6035,0.8755,493,2.4750,1.0000,2.0,1323814.00,0.037344
60,27,16,0,2,1.6873,0.9091,333,0.0256,0.9995,5.0,3491.60,0.000000
61,27,27,1,3,0.0375,1.0000,985,0.3651,0.9998,3.0,26538.10,0.000000
62,27,12,0,2,0.0516,1.0000,219,1.8080,0.9996,2.0,64246.40,0.000000
63,27,26,0,3,0.4722,0.8704,411,3.1085,0.9999,4.0,49202.10,0.000000
64,27,26,0,3,0.2674,0.9583,578,5.1287,0.9998,4.0,18666.10,0.000000
65,27,20,0,2,0.1991,0.9793,479,0.0000,1.0000,5.0,696318.40,0.000000
66,27,26,0,3,0.2373,1.0000,1137,2.1397,0.9990,5.0,134.90,0.000000
67,27,21,0,3,0.0014,1.0000,936,0.0761,0.9989,2.0,26797.60,0.000000
68,27,15,0,2,0.0163,1.0000,226,4.8698,0.9999,5.0,32502.10,0.000000
69,27,25,0,3,2.3003,0.9118,210,4.2445,0.9998,4.0,39250.90,0.000000
70,27,24,0,3,0.0003,1.0000,962,0.0001,0.9993,2.0,101088.40,0.000000
71,27,19,0,2,0.0021,1.0000,704,0.0041,0.9999,4.0,596094.90,0.000000
72,27,13,0,2,0.0000,1.0000,803,2.5080,0.9993,4.0,13186.90,0.000000
73,27,18,0,2,0.3846,0.9455,767,2.7185,0.9997,2.0,78404.40,0.000000
74,27,17,0,2,0.3289,0.9412,763,3.2005,0.9987,3.0,14066.50,0.000000
75,27,27,1,3,0.0090,1.0000,925,16.6125,0.9992,4.0,2744.90,0.000000
76,27,23,0,4,0.1020,0.9836,1118,2.6881,0.9996,3.0,127630.10,0.000000
77,27,19,0,2,0.0173,1.0000,970,4.0778,0.9998,2.0,131036.90,0.000000
78,27,24,0,3,0.2952,0.9912,234,0.1059,0.9997,1.0,339192.50,0.000000
79,27,20,0,2,0.1795,0.8750,246,1.9666,0.9995,5.0,7698.00,0.000000
80,27,17,0,2,0.0033,1.0000,935,1.5077,0.9997,4.0,10846.10,0.000000
81,27,19,0,2,0.3140,0.9000,629,0.0007,0.9994,5.0,2678.10,0.000000
82,27,20,0,2,0.6246,0.9355,1072,0.0235,0.9999,4.0,152986.10,0.000000
83,27,11,0,2,0.0042,1.0000,353,0.0135,0.9999,5.0,432134.50,0.000000
84,27,17,0,2,0.0125,1.0000,329,1.3208,0.9990,3.0,3448.90,0.000000
85,27,24,0,4,1.6663,0.8309,624,4.5227,0.9999,5.0,466958.10,0.000000
86,27,23,0,3,0.0036,1.0000,250,0.1145,0.9997,3.0,86920.40,0.000000
87,27,19,0,2,0.0010,1.0000,378,0.8032,0.9995,2.0,20018.90,0.000000
88,27,18,0,2,0.4456,0.9831,576,0.0000,0.9995,2.0,253659.60,0.000000
89,27,26,0,3,0.2371,1.0000,765,1.3009,0.9986,1.0,4416.90,0.000000
90,27,25,0,5,1.1223,0.8209,524,4.0026,0.9999,5.0,157640.50,0.000000
91,27,13,0,2,0.0329,0.9904,444,2.8480,0.9999,2.0,539638.40,0.000000
92,27,14,0,2,0.1630,0.9500,619,0.0000,0.9999,5.0,225736.50,0.000000
93,27,22,0,3,0.8067,0.9130,267,3.3732,0.9990,2.0,193691.60,0.000000
94,27,11,0,2,0.0076,1.0000,851,0.8617,0.9984,4.0,26.00,0.000000
95,27,27,1,3,0.0101,1.0000,854,3.4157,0.9992,3.0,12586.10,0.000000
96,27,27,1,3,0.0803,1.0000,572,0.0833,0.9994,5.0,1482.50,0.125000
97,27,27,1,5,4.3195,0.7500,906,0.0591,0.9982,4.0,1292.90,0.000000
98,27,27,1,3,0.9413,0.7143,480,2.0269,0.9992,3.0,1006.10,0.000000
99,27,23,0,3,0.7822,0.9167,252,1.1768,0.9996,2.0,261790.10,0.000000
