client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,36,35,0,3,0.0033,1.0000,880,1.1398,0.9989,3.0,807.60,0.000000
1,36,33,0,5,0.1373,0.9762,910,2.4947,0.9998,3.0,362762.10,0.000000
2,36,22,0,3,0.3890,0.9728,233,1.7511,1.0000,5.0,1009004.40,0.000000
3,36,25,0,3,1.7139,0.8558,326,4.1065,0.9999,4.0,72691.60,0.000000
4,36,31,0,3,0.1871,0.9885,201,0.0002,1.0000,4.0,250508.10,0.000000
5,36,34,0,5,1.6545,0.9724,313,0.0000,1.0000,5.0,2206612.10,0.000000
6,36,32,0,3,0.0182,1.0000,472,1.0478,0.9995,1.0,8927.60,0.000000
7,36,31,0,3,0.0282,1.0000,581,0.0291,0.9996,5.0,21896.40,0.000000
8,36,29,0,3,0.0317,1.0000,715,0.0188,0.9988,2.0,12644.10,0.000000
9,36,33,0,4,0.5717,0.9438,253,0.0002,1.0000,5.0,230758.10,0.000000
10,36,24,0,3,0.1150,0.9846,330,0.6284,0.9999,4.0,193958.10,0.000000
11,36,19,0,2,0.0006,1.0000,342,4.4076,0.9999,5.0,92140.10,0.000000
12,36,29,0,3,0.1217,0.9655,513,0.1935,0.9999,4.0,131754.40,0.000000
13,36,24,0,4,1.0286,0.8902,299,8.8121,0.9996,2.0,130966.90,0.000000
14,36,25,0,3,0.0000,1.0000,288,0.0012,0.9999,3.0,185576.40,0.000000
15,36,18,0,2,0.0707,0.9744,954,0.0347,0.9999,5.0,47490.10,0.000000
16,36,34,0,5,0.8999,0.9574,539,0.1761,0.9999,4.0,110630.50,0.000000
17,36,32,0,6,0.8922,0.9421,800,1.2973,1.0000,4.0,497918.50,0.000000
18,36,27,0,3,0.0004,1.0000,281,0.5160,0.9995,4.0,7102.00,0.000000
19,36,32,0,3,0.0013,1.0000,745,0.0796,0.9994,3.0,3606.10,0.000000
20,36,36,1,5,0.3231,1.0000,510,3.8233,0.9978,2.0,420.90,0.333333
21,36,34,0,5,0.0000,1.0000,1195,0.0002,1.0000,5.0,544576.10,0.000000
22,36,16,0,2,0.3681,0.9853,260,0.0053,1.0000,4.0,1404680.40,0.000000
23,36,32,0,4,0.2202,1.0000,1043,3.3138,0.9989,1.0,156.90,0.000000
24,36,28,0,4,0.0276,1.0000,1134,1.5818,0.9988,4.0,88.90,0.000000
25,36,28,0,3,0.0716,1.0000,1009,1.0336,0.9996,1.0,6032.10,0.000000
26,36,26,0,3,0.0582,1.0000,814,2.4487,0.9960,1.0,5874.10,0.000000
27,36,34,0,5,0.4073,0.9865,1147,0.7804,1.0000,3.0,1296356.50,0.000000
28,36,30,0,4,0.8665,0.9552,611,1.5355,1.0000,3.0,871394.90,0.000000
29,36,33,0,6,0.6119,0.9634,746,0.0051,0.9999,4.0,418876.00,0.000000
30,36,26,0,3,0.2745,0.9524,615,1.4441,0.9997,2.0,62202.90,0.000000
31,36,36,1,4,0.0176,1.0000,688,0.0389,0.9992,1.0,104081.60,0.000000
32,36,32,0,4,1.0031,0.9704,545,3.1987,0.9998,1.0,1283527.60,0.000000
33,36,27,0,3,0.3601,0.9231,336,1.8739,0.9994,4.0,4360.90,0.000000
34,36,28,0,3,0.0018,1.0000,848,0.3227,0.9995,5.0,3220.40,0.000000
35,36,35,0,3,0.0000,1.0000,873,1.4798,0.9994,2.0,54667.60,0.000000
36,36,20,0,2,0.1778,0.9783,741,2.1609,0.9999,5.0,120350.40,0.000000
37,36,34,0,4,0.1228,0.9884,682,3.7660,0.9999,2.0,313216.00,0.000000
38,36,33,0,3,0.0434,1.0000,582,1.3387,0.9982,1.0,6574.10,0.000000
39,36,35,0,3,0.0861,0.9583,804,2.5302,0.9996,1.0,12356.90,0.000000
40,36,32,0,3,0.1199,0.9750,1066,4.6225,0.9995,2.0,35345.60,0.000000
41,36,36,1,4,1.3172,0.9437,1109,0.5429,0.9998,3.0,308862.40,0.084507
42,36,33,0,4,0.0024,1.0000,918,0.5865,0.9999,3.0,586072.40,0.000000
43,36,29,0,3,0.2556,0.9444,1038,0.0026,0.9998,4.0,7547.60,0.000000
44,36,20,0,2,0.0038,1.0000,996,0.1231,0.9994,4.0,3727.60,0.000000
45,36,35,0,3,0.1368,0.9600,1002,0.1411,0.9994,2.0,14844.10,0.000000
46,36,36,1,5,0.0016,1.0000,1094,0.0004,0.9999,4.0,455431.60,0.000000
47,36,30,0,4,0.3878,0.9774,354,2.3586,1.0000,5.0,192364.40,0.000000
48,36,33,0,4,0.8805,0.7500,1075,0.0290,0.9992,5.0,1198.10,0.000000
