client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,35,35,1,3,0.0033,1.0000,880,1.1398,0.9989,3.0,807.60,0.000000
1,35,33,0,5,0.1373,0.9762,910,2.4947,0.9998,3.0,362762.10,0.000000
2,35,22,0,3,0.3890,0.9728,233,1.7511,1.0000,5.0,1009004.40,0.000000
3,35,25,0,3,1.7139,0.8558,326,4.1065,0.9999,4.0,72691.60,0.000000
4,35,31,0,3,0.1871,0.9885,201,0.0002,1.0000,4.0,250508.10,0.000000
5,35,34,0,5,1.6545,0.9724,313,0.0000,1.0000,5.0,2206612.10,0.000000
6,35,32,0,3,0.0182,1.0000,472,1.0478,0.9995,1.0,8927.60,0.000000
7,35,31,0,3,0.0282,1.0000,581,0.0291,0.9996,5.0,21896.40,0.000000
8,35,29,0,3,0.0317,1.0000,715,0.0188,0.9988,2.0,12644.10,0.000000
9,35,33,0,4,0.5717,0.9438,253,0.0002,1.0000,5.0,230758.10,0.000000
10,35,24,0,3,0.1150,0.9846,330,0.6284,0.9999,4.0,193958.10,0.000000
11,35,19,0,2,0.0006,1.0000,342,4.4076,0.9999,5.0,92140.10,0.000000
12,35,29,0,3,0.1217,0.9655,513,0.1935,0.9999,4.0,131754.40,0.000000
13,35,24,0,4,1.0286,0.8902,299,8.8121,0.9996,2.0,130966.90,0.000000
14,35,25,0,3,0.0000,1.0000,288,0.0012,0.9999,3.0,185576.40,0.000000
15,35,18,0,2,0.0707,0.9744,954,0.0347,0.9999,5.0,47490.10,0.000000
16,35,34,0,5,0.8999,0.9574,539,0.1761,0.9999,4.0,110630.50,0.000000
17,35,32,0,6,0.8922,0.9421,800,1.2973,1.0000,4.0,497918.50,0.000000
18,35,27,0,3,0.0004,1.0000,281,0.5160,0.9995,4.0,7102.00,0.000000
19,35,32,0,3,0.0013,1.0000,745,0.0796,0.9994,3.0,3606.10,0.000000
20,35,31,0,4,0.6511,0.6667,795,2.4587,0.9982,4.0,420.90,0.000000
21,35,34,0,5,0.0000,1.0000,1195,0.0002,1.0000,5.0,544576.10,0.000000
22,35,16,0,2,0.3681,0.9853,260,0.0053,1.0000,4.0,1404680.40,0.000000
23,35,32,0,4,0.2202,1.0000,1043,3.3138,0.9989,1.0,156.90,0.000000
24,35,28,0,4,0.0276,1.0000,1134,1.5818,0.9988,4.0,88.90,0.000000
25,35,28,0,3,0.0716,1.0000,1009,1.0336,0.9996,1.0,6032.10,0.000000
26,35,26,0,3,0.0582,1.0000,814,2.4487,0.9960,1.0,5874.10,0.000000
27,35,34,0,5,0.4073,0.9865,1147,0.7804,1.0000,3.0,1296356.50,0.000000
28,35,30,0,4,0.8665,0.9552,611,1.5355,1.0000,3.0,871394.90,0.000000
29,35,33,0,6,0.6119,0.9634,746,0.0051,0.9999,4.0,418876.00,0.000000
30,35,26,0,3,0.2745,0.9524,615,1.4441,0.9997,2.0,62202.90,0.000000
31,35,34,0,3,0.0042,1.0000,954,0.4504,0.9996,2.0,104081.60,0.000000
32,35,32,0,4,1.0031,0.9704,545,3.1987,0.9998,1.0,1283527.60,0.000000
33,35,27,0,3,0.3601,0.9231,336,1.8739,0.9994,4.0,4360.90,0.000000
34,35,28,0,3,0.0018,1.0000,848,0.3227,0.9995,5.0,3220.40,0.000000
35,35,35,1,3,0.0000,1.0000,873,1.4798,0.9994,2.0,54667.60,0.000000
36,35,20,0,2,0.1778,0.9783,741,2.1609,0.9999,5.0,120350.40,0.000000
37,35,34,0,4,0.1228,0.9884,682,3.7660,0.9999,2.0,313216.00,0.000000
38,35,33,0,3,0.0434,1.0000,582,1.3387,0.9982,1.0,6574.10,0.000000
39,35,35,1,3,0.0861,0.9583,804,2.5302,0.9996,1.0,12356.90,0.000000
40,35,32,0,3,0.1199,0.9750,1066,4.6225,0.9995,2.0,35345.60,0.000000
41,35,23,0,3,0.8456,0.8592,911,6.9900,0.9998,4.0,308862.40,0.000000
42,35,33,0,4,0.0024,1.0000,918,0.5865,0.9999,3.0,586072.40,0.000000
43,35,29,0,3,0.2556,0.9444,1038,0.0026,0.9998,4.0,7547.60,0.000000
44,35,20,0,2,0.0038,1.0000,996,0.1231,0.9994,4.0,3727.60,0.000000
45,35,35,1,3,0.1368,0.9600,1002,0.1411,0.9994,2.0,14844.10,0.000000
46,35,32,0,4,0.0049,1.0000,686,0.0776,0.9992,1.0,455431.60,0.000000
47,35,30,0,4,0.3878,0.9774,354,2.3586,1.0000,5.0,192364.40,0.000000
48,35,33,0,4,0.8805,0.7500,1075,0.0290,0.9992,5.0,1198.10,0.000000
49,35,35,1,4,0.0015,1.0000,516,0.2765,0.9998,3.0,10162.50,0.000000
50,35,31,0,3,0.7857,0.9333,514,2.9911,0.9981,1.0,45966.40,0.000000
51,35,32,0,4,0.0028,1.0000,485,0.0077,0.9992,1.0,166534.90,0.000000
52,35,30,0,4,0.0673,0.9800,629,0.0472,0.9999,5.0,160380.40,0.000000
53,35,21,0,3,0.0001,1.0000,514,0.0332,0.9985,3.0,6382.10,0.000000
54,35,21,0,3,0.5289,0.9685,542,0.1786,1.0000,4.0,873793.60,0.000000
55,35,29,0,4,0.0304,1.0000,1015,0.0134,0.9999,5.0,34780.50,0.000000
56,35,28,0,4,0.0578,0.9756,977,0.0785,0.9999,4.0,31673.60,0.000000
57,35,24,0,3,0.2927,0.9535,400,0.0591,0.9999,5.0,86814.90,0.000000
58,35,30,0,4,0.1225,0.9841,574,0.0462,1.0000,5.0,139300.90,0.000000
59,35,34,0,9,3.0334,0.8423,878,2.4277,1.0000,4.0,1323814.00,0.000000
60,35,31,0,3,0.0309,1.0000,759,1.7460,0.9988,1.0,3491.60,0.000000
61,35,27,0,3,0.0375,1.0000,985,0.3651,0.9998,3.0,26538.10,0.000000
62,35,29,0,3,0.1004,0.9722,379,0.0698,0.9996,2.0,64246.40,0.000000
63,35,26,0,3,0.4722,0.8704,411,3.1085,0.9999,4.0,49202.10,0.000000
64,35,28,0,4,0.0675,1.0000,572,0.1332,0.9996,1.0,18666.10,0.000000
65,35,34,0,4,0.1834,0.9862,758,0.0042,1.0000,5.0,696318.40,0.000000
66,35,26,0,3,0.2373,1.0000,1137,2.1397,0.9990,5.0,134.90,0.000000
67,35,21,0,3,0.0014,1.0000,936,0.0761,0.9989,2.0,26797.60,0.000000
68,35,15,0,2,0.0163,1.0000,226,4.8698,0.9999,5.0,32502.10,0.000000
69,35,25,0,3,2.3003,0.9118,210,4.2445,0.9998,4.0,39250.90,0.000000
70,35,29,0,4,0.0005,1.0000,621,0.0005,0.9993,2.0,101088.40,0.000000
71,35,34,0,3,0.0004,1.0000,646,0.9740,0.9999,3.0,596094.90,0.000000
72,35,31,0,3,0.0000,1.0000,205,0.8113,0.9993,5.0,13186.90,0.000000
73,35,29,0,3,0.3094,0.9273,638,5.3723,0.9996,2.0,78404.40,0.000000
74,35,31,0,3,0.0327,1.0000,987,0.0284,0.9989,4.0,14066.50,0.000000
75,35,27,0,3,0.0090,1.0000,925,16.6125,0.9992,4.0,2744.90,0.000000
76,35,34,0,6,0.0525,1.0000,1021,7.6214,0.9997,2.0,127630.10,0.000000
77,35,29,0,3,0.0138,1.0000,571,1.6522,0.9999,5.0,131036.90,0.000000
78,35,33,0,4,0.3901,0.9737,731,0.2583,1.0000,4.0,339192.50,0.000000
79,35,35,1,3,0.1673,0.9375,901,3.2094,0.9980,1.0,7698.00,0.062500
80,35,35,1,3,0.0006,1.0000,454,1.2799,0.9989,1.0,10846.10,0.000000
81,35,35,1,3,0.0928,1.0000,1125,0.0804,0.9979,1.0,2678.10,0.100000
82,35,29,0,3,0.5663,0.9677,646,0.0701,0.9998,2.0,152986.10,0.000000
83,35,11,0,2,0.0042,1.0000,353,0.0135,0.9999,5.0,432134.50,0.000000
84,35,35,1,3,0.0063,1.0000,604,0.0719,0.9991,5.0,3448.90,0.000000
85,35,24,0,4,1.6663,0.8309,624,4.5227,0.9999,5.0,466958.10,0.000000
86,35,23,0,3,0.0036,1.0000,250,0.1145,0.9997,3.0,86920.40,0.000000
87,35,35,1,3,0.0258,1.0000,858,0.9363,0.9998,4.0,20018.90,0.000000
88,35,30,0,3,0.0973,0.9831,625,0.0000,0.9999,5.0,253659.60,0.000000
89,35,26,0,3,0.2371,1.0000,765,1.3009,0.9986,1.0,4416.90,0.000000
90,35,31,0,6,1.0098,0.8806,854,3.0968,0.9999,5.0,157640.50,0.000000
91,35,31,0,3,0.0177,1.0000,366,0.4625,1.0000,5.0,539638.40,0.000000
92,35,30,0,3,0.1407,0.9500,597,9.3020,0.9977,1.0,225736.50,0.000000
93,35,22,0,3,0.8067,0.9130,267,3.3732,0.9990,2.0,193691.60,0.000000
94,35,30,0,3,0.0634,1.0000,475,1.8429,0.9981,3.0,26.00,0.000000
95,35,27,0,3,0.0101,1.0000,854,3.4157,0.9992,3.0,12586.10,0.000000
96,35,27,0,3,0.0803,1.0000,572,0.0833,0.9994,5.0,1482.50,0.000000
97,35,33,0,7,4.4819,0.7500,778,0.0000,0.9982,5.0,1292.90,0.000000
98,35,33,0,5,0.7490,0.7143,486,1.9451,0.9993,3.0,1006.10,0.000000
99,35,23,0,3,0.7822,0.9167,252,1.1768,0.9996,2.0,261790.10,0.000000
