id,rnd,last_sel,sel,part,loss,acc,data,grad,cos,ep,pcdi,contrib
0.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.303849637508392334e-01,8.653846153846154188e-01,5.620000000000000000e+02,2.554188655146572007e+00,9.993708511335209765e-01,2.000000000000000000e+00,4.514889999999999418e+04,0.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.784322410821914673e-01,9.375000000000000000e-01,1.076000000000000000e+03,5.378860509565802417e+00,9.994388477283037142e-01,2.000000000000000000e+00,9.002100000000000364e+03,0.000000000000000000e+00
2.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.747520267963409424e-01,8.800000000000000044e-01,7.620000000000000000e+02,3.981976963256679714e+00,9.997834049297349424e-01,3.000000000000000000e+00,2.312889999999999782e+04,0.000000000000000000e+00
3.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.041853547096252441e-01,9.193548387096773800e-01,2.380000000000000000e+02,2.347098956056096419e+00,9.998732937262000409e-01,4.000000000000000000e+00,4.829439999999999418e+04,0.000000000000000000e+00
4.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.288200616836547852e-01,9.111111111111110938e-01,1.004000000000000000e+03,4.602480253441172842e+00,9.998470520570350573e-01,5.000000000000000000e+00,6.980399999999999636e+03,0.000000000000000000e+00
5.000000000000000000e+00,1.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.430548431118950248e-01,9.242424242424241987e-01,1.177000000000000000e+03,2.038687258130452040e+00,9.998096171744662586e-01,3.000000000000000000e+00,9.175640000000000873e+04,0.000000000000000000e+00
6.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,9.381182938814163208e-01,9.189189189189189699e-01,9.750000000000000000e+02,2.964787951433874635e+00,9.998363061769852678e-01,2.000000000000000000e+00,3.728890000000000146e+04,0.000000000000000000e+00
7.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.270198583602905273e-01,9.305555555555555802e-01,5.370000000000000000e+02,1.998271239051905290e+00,9.997912353330367097e-01,2.000000000000000000e+00,6.465160000000000582e+04,0.000000000000000000e+00
8.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.527357965707778931e-01,9.180327868852459217e-01,2.090000000000000000e+02,5.065363622370270491e+00,9.998503642828978633e-01,4.000000000000000000e+00,6.952689999999997963e+04,0.000000000000000000e+00
9.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.326895058155059814e-01,8.780487804878048808e-01,3.010000000000000000e+02,4.248306215580334388e+00,9.995550936776097517e-01,1.000000000000000000e+00,6.515410000000000582e+04,0.000000000000000000e+00
1.000000000000000000e+01,1.300000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.176023934036493301e-01,9.275362318840579823e-01,6.480000000000000000e+02,4.820696908028689442e+00,9.999084411299240527e-01,5.000000000000000000e+00,5.521560000000000582e+04,0.000000000000000000e+00
1.100000000000000000e+01,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.007146775722503662e+00,8.367346938775510612e-01,6.960000000000000000e+02,2.840565890413770500e+00,9.997744881805508133e-01,3.000000000000000000e+00,1.373409999999999854e+04,0.000000000000000000e+00
1.200000000000000000e+01,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.887999892234802246e-01,8.936170212765957022e-01,7.390000000000000000e+02,2.853816370976215655e+00,9.998835772721927917e-01,5.000000000000000000e+00,5.152090000000000146e+04,0.000000000000000000e+00
1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.639877114444971085e-01,9.402985074626866169e-01,5.570000000000000000e+02,4.568628813698979663e+00,9.996464886647533632e-01,4.000000000000000000e+00,7.717289999999999418e+04,1.019999999999998685e-02
1.400000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.121512398123741150e-01,9.154929577464788748e-01,9.950000000000000000e+02,4.194496916779506535e+00,9.993645042332915951e-01,1.000000000000000000e+00,7.883400000000000000e+04,0.000000000000000000e+00
1.500000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.776690028607845306e-01,9.866666666666666918e-01,7.640000000000000000e+02,4.660155420326266701e-02,9.998972359074848049e-01,3.000000000000000000e+00,1.310769000000000233e+05,0.000000000000000000e+00
1.600000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.629321217536926270e-01,9.193548387096773800e-01,1.023000000000000000e+03,6.734707121873328539e+00,9.998523299657826602e-01,4.000000000000000000e+00,5.571400000000000000e+04,0.000000000000000000e+00
1.700000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.348976552486419678e-01,9.016393442622950838e-01,8.140000000000000000e+02,7.495749054517479415e+00,9.998564860165720658e-01,3.000000000000000000e+00,4.399839999999999418e+04,0.000000000000000000e+00
1.800000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.190096765756607056e+00,8.208955223880597396e-01,4.770000000000000000e+02,5.806539691906865919e+00,9.993731967543812988e-01,1.000000000000000000e+00,5.622000000000000000e+04,0.000000000000000000e+00
1.900000000000000000e+01,1.300000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.977271430194377899e-02,1.000000000000000000e+00,8.990000000000000000e+02,1.417937107913732619e+00,9.999051088376692542e-01,4.000000000000000000e+00,6.108800000000000000e+04,0.000000000000000000e+00
2.000000000000000000e+01,1.300000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.418279157333017793e+00,8.636363636363636465e-01,2.620000000000000000e+02,1.892371350543157638e+00,9.999104291884155504e-01,4.000000000000000000e+00,7.104959999999999127e+04,0.000000000000000000e+00
2.100000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.761510335840284824e-01,9.692307692307692291e-01,8.100000000000000000e+02,1.206344179388492768e-02,9.998826195585679422e-01,5.000000000000000000e+00,1.932208999999999651e+05,0.000000000000000000e+00
2.200000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.081940561532974243e+00,9.054054054054053724e-01,6.970000000000000000e+02,1.914421925714078654e+00,9.997135069112406125e-01,2.000000000000000000e+00,1.699255999999999767e+05,0.000000000000000000e+00
2.300000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.201578795909881592e+00,8.157894736842105088e-01,1.107000000000000000e+03,2.801634199709453377e+00,9.996631828874031900e-01,2.000000000000000000e+00,1.050439999999999964e+04,0.000000000000000000e+00
2.400000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.651228815317153931e-01,9.016393442622950838e-01,9.710000000000000000e+02,4.808067369433593363e+00,9.998682002009036118e-01,5.000000000000000000e+00,4.473359999999999127e+04,0.000000000000000000e+00
2.500000000000000000e+01,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.404706418514251709e-02,1.000000000000000000e+00,9.770000000000000000e+02,5.414460553404151222e-01,9.996958733791753149e-01,4.000000000000000000e+00,9.687800000000000000e+04,0.000000000000000000e+00
2.600000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.163934528827667236e+00,7.704918032786884918e-01,5.250000000000000000e+02,5.004999560134225867e+00,9.998347904994177027e-01,4.000000000000000000e+00,6.324250000000000000e+04,6.700000000000039257e-03
2.700000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.063919275999069214e+00,8.823529411764705621e-01,3.950000000000000000e+02,1.119087166311378279e-01,9.998002373026457779e-01,3.000000000000000000e+00,3.662409999999999854e+04,0.000000000000000000e+00
2.800000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,7.737573012709617615e-01,8.695652173913043237e-01,1.153000000000000000e+03,6.897275564918198043e+00,9.998765354618708301e-01,4.000000000000000000e+00,4.340809999999999854e+04,0.000000000000000000e+00
2.900000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.979991164989769459e-01,9.836065573770491621e-01,3.650000000000000000e+02,8.028491079308869294e-01,9.998811600737652627e-01,4.000000000000000000e+00,1.073288999999999651e+05,0.000000000000000000e+00
3.000000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.406417012214660645e-01,7.600000000000000089e-01,7.100000000000000000e+02,6.401100596897013162e+00,9.996511669916462450e-01,2.000000000000000000e+00,1.610960000000000036e+04,0.000000000000000000e+00
3.100000000000000000e+01,1.300000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,9.226937443017959595e-01,9.146341463414634498e-01,4.430000000000000000e+02,4.889830647682575027e+00,9.998671063039112905e-01,3.000000000000000000e+00,1.034305000000000000e+05,0.000000000000000000e+00
3.200000000000000000e+01,1.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.014228154264856130e-01,9.117647058823529216e-01,2.170000000000000000e+02,2.930402415005458838e+00,9.997436970216078134e-01,3.000000000000000000e+00,8.776500000000000000e+03,0.000000000000000000e+00
3.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.518709957599639893e-01,8.947368421052631637e-01,9.820000000000000000e+02,4.018312439683034420e-01,9.998499917033906170e-01,3.000000000000000000e+00,4.219209999999999854e+04,-4.800000000000026468e-03
3.400000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.942196100950241089e+00,8.529411764705882026e-01,8.870000000000000000e+02,2.786040078899643113e+00,9.994562329390649369e-01,1.000000000000000000e+00,1.998560000000000218e+04,0.000000000000000000e+00
