id,rnd,last_sel,sel,part,loss,acc,data,grad,cos,ep,pcdi,contrib
0.000000000000000000e+00,7.000000000000000000e+01,6.200000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,2.665789723396301270e-01,9.615384615384615641e-01,8.830000000000000000e+02,1.445822964606067851e+00,9.998972706727961013e-01,5.000000000000000000e+00,4.514889999999999418e+04,0.000000000000000000e+00
1.000000000000000000e+00,7.000000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,6.272872537374496460e-02,9.687500000000000000e-01,1.198000000000000000e+03,1.920513214624829448e-02,9.993917594432236706e-01,1.000000000000000000e+00,9.002100000000000364e+03,0.000000000000000000e+00
2.000000000000000000e+00,7.000000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,4.435972273349761963e-01,9.000000000000000222e-01,9.010000000000000000e+02,5.153463648257873508e+00,9.998459568691234756e-01,4.000000000000000000e+00,2.312889999999999782e+04,0.000000000000000000e+00
3.000000000000000000e+00,7.000000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.647782325744628906e-01,9.677419354838709964e-01,7.330000000000000000e+02,1.188074825848597582e+00,9.998938418794051097e-01,5.000000000000000000e+00,4.829439999999999418e+04,0.000000000000000000e+00
4.000000000000000000e+00,7.000000000000000000e+01,6.900000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,2.788263410329818726e-01,9.333333333333333481e-01,5.130000000000000000e+02,2.175553646587729428e+00,9.996938300063183958e-01,3.000000000000000000e+00,6.980399999999999636e+03,0.000000000000000000e+00
5.000000000000000000e+00,7.000000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.543603501277175383e-01,9.848484848484848619e-01,5.200000000000000000e+02,3.685025549551288027e+00,9.999103635065936801e-01,5.000000000000000000e+00,9.175640000000000873e+04,0.000000000000000000e+00
6.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.039455662947148085e+00,9.729729729729730270e-01,1.196000000000000000e+03,1.177247882858320605e+00,9.999495613276223605e-01,5.000000000000000000e+00,3.728890000000000146e+04,0.000000000000000000e+00
7.000000000000000000e+00,7.000000000000000000e+01,5.800000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,7.900534719228744507e-01,9.166666666666666297e-01,3.780000000000000000e+02,4.506451169803954993e-01,9.999208889869893868e-01,5.000000000000000000e+00,6.465160000000000582e+04,0.000000000000000000e+00
8.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,5.775380432605743408e-01,9.016393442622950838e-01,7.970000000000000000e+02,1.105966195226432980e+01,9.992882761561596716e-01,1.000000000000000000e+00,6.952689999999997963e+04,0.000000000000000000e+00
9.000000000000000000e+00,7.000000000000000000e+01,5.900000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,5.296549946069717407e-01,9.146341463414634498e-01,6.290000000000000000e+02,5.850598615039028338e+00,9.997571937008284948e-01,2.000000000000000000e+00,6.515410000000000582e+04,0.000000000000000000e+00
