client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,15,10,0,1,87.678,1.6976,0.8382,1063,12.6467,0.9997,1,0.000000
1,15,7,0,1,47.085,0.4967,0.8966,385,1.0402,0.9997,3,0.000000
2,15,12,0,2,47.011,0.4161,0.8788,1080,3.2679,0.9997,2,0.000000
3,15,13,0,3,6.206,1.7250,0.9077,923,8.6756,0.9998,2,0.000000
4,15,13,0,2,94.758,0.3065,0.9483,728,1.9652,0.9995,1,0.000000
5,15,12,0,2,90.588,0.3296,0.9620,625,2.7083,0.9998,1,0.000000
6,15,10,0,1,84.970,0.5002,0.8833,904,2.8225,0.9999,5,0.000000
7,15,2,0,1,49.034,0.6765,0.9028,672,1.4415,0.9999,5,0.000000
8,15,5,0,1,12.402,0.6119,0.9167,546,1.4621,0.9996,4,0.000000
9,15,5,0,1,82.341,1.1554,0.8600,1064,5.4004,0.9994,2,0.000000
10,15,1,0,1,85.475,3.2515,0.6761,993,7.0509,0.9927,1,0.000000
11,15,12,0,2,49.523,0.0277,1.0000,329,0.0318,0.9999,3,0.000000
12,15,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,15,3,0,1,10.536,0.4022,0.9667,958,1.6868,0.9997,3,0.000000
14,15,12,0,2,92.823,0.4725,0.9683,1001,0.1595,0.9999,5,0.000000
15,15,6,0,1,10.971,0.3279,0.9048,1102,8.4107,0.9996,4,0.000000
16,15,6,0,1,26.945,0.7107,0.8977,1181,3.5288,0.9999,3,0.000000
17,15,13,0,2,20.641,1.2742,0.7500,519,4.7611,0.9998,5,0.000000
18,15,11,0,2,86.171,0.4609,0.9540,1005,4.0659,0.9997,1,0.000000
19,15,5,1,1,47.487,0.8990,0.9500,821,3.2743,0.9997,5,-0.011400
20,15,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,15,12,0,2,93.750,1.4314,0.8614,395,5.7408,0.9995,1,0.000000
22,15,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,15,7,0,1,35.582,0.7125,0.8571,535,1.1975,0.9999,5,0.000000
24,15,5,0,1,10.938,0.8442,0.8500,1184,3.0091,0.9995,4,0.000000
25,15,6,0,1,41.098,0.8697,0.8333,1056,4.6343,0.9997,3,0.000000
26,15,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,15,1,1,1,77.119,0.8498,0.8627,276,7.9001,0.9997,2,0.019300
28,15,10,0,1,89.804,0.6438,0.9048,1120,4.1773,0.9995,1,0.000000
29,15,6,0,1,31.799,1.4262,0.6875,1174,8.6451,0.9996,4,0.000000
30,15,1,0,1,5.469,3.2846,0.6304,583,16.7903,0.9823,1,0.000000
31,15,5,0,1,48.276,0.5646,0.8980,901,4.9218,0.9994,2,0.000000
32,15,14,0,2,24.607,0.5130,0.8571,632,1.3052,0.9997,4,0.000000
33,15,8,0,1,54.348,0.8331,0.8889,1061,6.7748,0.9997,3,0.000000
34,15,14,0,2,32.189,0.0879,1.0000,716,2.5525,0.9999,4,0.000000
35,15,1,0,1,74.501,0.4998,0.7619,957,0.6192,0.9964,4,0.000000
36,15,11,0,2,65.717,1.1832,0.8904,469,2.3236,0.9999,5,0.000000
37,15,14,0,2,6.549,1.0162,0.9028,577,2.4193,0.9998,2,0.000000
38,15,3,0,1,43.707,0.8036,0.8615,1073,5.4357,0.9999,4,0.000000
39,15,2,0,1,43.174,0.4046,0.9672,1014,1.8207,0.9998,3,0.000000
40,15,2,0,1,65.963,0.2556,0.9608,725,0.2123,0.9996,3,0.000000
41,15,9,0,1,23.879,1.1772,0.9014,412,0.0070,0.9997,2,0.000000
42,15,8,0,1,9.424,1.2406,0.7742,572,5.7582,0.9993,1,0.000000
43,15,7,0,1,56.378,0.9219,0.7500,893,3.5380,0.9996,4,0.000000
44,15,11,0,2,97.210,0.3240,0.9524,799,1.6238,0.9999,3,0.000000
45,15,13,0,2,18.287,1.1309,0.8333,502,15.9319,0.9999,5,0.000000
46,15,7,0,1,12.656,0.3594,0.9375,941,3.2183,0.9999,5,0.000000
47,15,10,1,1,57.315,0.7056,0.9324,1052,1.5302,0.9998,1,0.014600
48,15,9,1,1,29.604,0.1757,0.9730,251,2.9113,0.9997,2,0.011900
49,15,14,0,2,62.037,1.2562,0.8293,254,3.3320,0.9999,5,0.000000
50,15,12,0,2,74.571,0.5766,0.8824,913,4.6102,0.9998,4,0.000000
51,15,13,0,2,58.302,0.5667,0.9265,1183,6.9706,0.9994,1,0.000000
52,15,8,0,1,90.681,0.8936,0.8462,1052,4.7395,0.9998,2,0.000000
53,15,4,0,1,14.688,0.5520,0.9180,758,1.3054,0.9999,5,0.000000
54,15,6,0,1,51.398,1.9135,0.8310,662,10.8667,0.9998,3,0.000000
55,15,3,1,1,64.203,1.5496,0.8689,1099,4.9642,1.0000,4,0.003200
56,15,1,0,1,61.647,1.2395,0.8030,611,3.5088,0.9977,4,0.000000
57,15,5,0,1,5.336,0.5211,0.9286,542,1.9432,0.9991,1,0.000000
58,15,14,0,3,53.132,0.3733,0.9184,987,1.5435,0.9998,3,0.000000
59,15,11,0,2,58.915,0.4724,0.9500,601,0.4220,0.9997,3,0.000000
60,15,14,0,2,80.380,0.8502,0.8704,1085,0.0314,0.9997,2,0.000000
61,15,3,1,1,80.535,0.3958,0.9552,1140,2.2897,0.9997,2,-0.012900
62,15,14,0,2,14.774,0.9824,0.8507,795,0.0049,0.9996,2,0.000000
63,15,4,0,1,56.240,1.0375,0.7778,594,6.5512,0.9996,2,0.000000
64,15,3,0,1,48.313,0.4952,0.8936,995,2.8708,0.9997,4,0.000000
65,15,5,0,1,22.529,1.8267,0.8696,211,1.4561,0.9921,2,0.000000
66,15,11,0,2,69.462,0.2906,0.9333,1082,0.2294,0.9999,4,0.000000
67,15,11,1,2,46.840,0.6345,0.9286,1141,1.6078,0.9999,4,0.012200
68,15,13,0,2,71.145,0.4152,0.8980,981,1.2205,0.9998,3,0.000000
69,15,13,0,4,90.278,0.3403,0.9750,1001,0.4254,0.9998,4,0.000000
70,15,9,0,1,92.342,0.2268,0.9474,469,3.2898,0.9996,2,0.000000
71,15,1,0,1,68.281,0.2050,0.9667,737,5.0961,0.9978,4,0.000000
72,15,8,0,1,78.681,0.3351,0.9538,537,2.8399,0.9996,1,0.000000
73,15,4,0,1,54.282,0.5953,0.9467,490,3.6942,0.9995,1,0.000000
74,15,13,0,2,37.659,1.0243,0.8852,378,1.3011,0.9997,2,0.000000
75,15,1,0,1,77.511,2.8697,0.8000,256,16.1827,0.9887,1,0.000000
76,15,4,0,1,99.909,2.4779,0.8088,1017,1.8892,0.9999,5,0.000000
77,15,7,1,1,30.859,2.7312,0.8235,555,5.9974,0.9998,1,-0.004300
78,15,9,0,1,22.980,0.3336,0.9296,268,0.0104,0.9999,5,0.000000
79,15,4,0,1,23.448,0.3814,0.9508,787,0.0011,0.9999,4,0.000000
80,15,11,0,2,42.117,0.7695,0.9469,497,3.9372,1.0000,4,0.000000
81,15,10,0,1,57.773,0.6869,0.8776,959,2.5808,0.9997,1,0.000000
82,15,2,1,1,5.029,0.5136,0.8542,877,3.0702,0.9998,3,-0.001300
83,15,3,0,1,62.484,1.1175,0.8545,1116,2.5932,0.9998,4,0.000000
84,15,3,0,1,3.556,0.3636,0.9683,865,3.6420,0.9995,2,0.000000
85,15,7,0,1,56.202,0.4495,0.9551,564,0.0205,0.9997,1,0.000000
86,15,5,0,1,17.577,0.2450,0.9701,1137,3.8942,0.9994,2,0.000000
87,15,1,0,1,90.522,2.9009,0.5686,895,5.9154,0.9839,1,0.000000
88,15,9,0,1,19.242,0.5873,0.8654,920,4.2122,0.9999,4,0.000000
89,15,14,1,3,53.249,0.3525,0.8182,1098,3.0164,0.9996,3,0.003700
90,15,8,0,1,5.346,1.3607,0.8000,1096,5.3642,0.9995,1,0.000000
91,15,12,0,2,6.894,1.1103,0.9091,1159,3.5609,0.9999,5,0.000000
92,15,2,0,1,74.051,0.4582,0.9429,987,3.1770,0.9997,3,0.000000
93,15,14,0,2,88.047,0.1274,0.9841,280,4.2162,0.9998,2,0.000000
94,15,6,0,1,22.183,0.5590,0.9062,587,0.0051,0.9995,5,0.000000
95,15,13,0,3,66.089,0.6557,0.8868,1071,5.6680,0.9998,4,0.000000
96,15,4,0,1,18.200,0.6329,0.9000,859,3.2760,0.9999,3,0.000000
97,15,11,0,2,66.398,0.3432,0.9765,879,2.2730,0.9999,4,0.000000
