client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,105,102,0,13,68.572,0.4760,0.8667,224,0.4591,0.9998,3,0.000000
1,105,95,1,13,64.644,0.2539,0.9500,984,1.0625,0.9997,1,0.000900
2,105,89,0,10,64.687,0.5089,0.9000,980,2.7317,0.9998,4,0.000000
3,105,90,0,9,85.723,0.2792,0.9333,318,3.5936,0.9998,1,0.000000
4,105,103,0,15,38.774,0.7609,0.9000,439,4.0890,0.9996,1,0.000000
5,105,102,0,5,24.038,0.4557,0.9000,645,0.3055,0.9998,4,0.000000
6,105,103,0,8,47.138,0.5302,0.8833,1065,4.1607,0.9998,3,0.000000
7,105,59,0,3,54.884,0.3217,0.9167,400,4.8007,0.9996,1,0.000000
8,105,91,0,13,62.697,0.4610,0.9333,797,4.2546,0.9999,4,0.000000
9,105,99,0,15,68.465,0.4800,0.9000,504,3.7502,0.9998,1,0.000000
10,105,100,0,12,67.422,0.5914,0.9167,523,2.6425,0.9997,1,0.000000
11,105,101,0,12,51.097,0.5691,0.9000,1172,2.5893,0.9998,3,0.000000
12,105,99,0,11,97.934,0.7924,0.9167,1080,0.8885,0.9997,1,0.000000
13,105,102,0,4,28.867,0.5675,0.9167,208,2.4525,0.9997,2,0.000000
14,105,98,0,17,50.377,0.8786,0.8833,933,2.6227,0.9998,3,0.000000
15,105,83,0,11,81.363,0.8739,0.9000,313,0.5250,0.9997,2,0.000000
16,105,86,0,5,40.019,0.2116,0.9333,584,2.8453,0.9998,3,0.000000
17,105,98,0,4,12.585,0.4787,0.9000,365,4.2291,0.9996,1,0.000000
18,105,102,0,15,59.991,0.4817,0.9167,574,0.5801,0.9999,3,0.000000
19,105,103,0,13,97.591,0.2544,0.9667,881,3.9093,0.9999,4,0.000000
20,105,85,0,10,80.349,0.5854,0.8833,281,2.0014,0.9999,4,0.000000
21,105,101,0,6,63.123,0.2943,0.9500,1191,1.7862,0.9999,4,0.000000
22,105,96,0,9,84.886,0.3388,0.9667,637,4.1188,0.9998,3,0.000000
23,105,101,0,10,93.532,0.9911,0.8333,621,2.9977,0.9998,3,0.000000
24,105,82,1,9,18.298,0.4508,0.9167,993,2.3593,0.9999,4,0.000500
25,105,89,0,12,44.839,0.6917,0.9333,278,0.5016,0.9996,2,0.000000
26,105,97,0,7,12.393,0.3850,0.9000,262,2.8800,0.9998,3,0.000000
27,105,95,0,6,94.668,0.6543,0.9167,914,4.9229,0.9996,2,0.000000
28,105,102,0,8,82.165,0.6109,0.9000,629,1.9137,0.9998,3,0.000000
29,105,104,0,7,72.128,0.6290,0.9167,607,0.3177,0.9998,3,0.000000
30,105,103,0,16,6.670,0.4280,0.9333,1119,3.4626,0.9995,1,0.000000
31,105,104,0,8,61.587,0.2008,0.9167,1068,2.1364,0.9998,3,0.000000
32,105,64,0,8,15.996,0.6960,0.8500,642,0.9861,0.9999,2,0.000000
33,105,81,0,11,43.754,0.5711,0.8500,1061,3.0681,0.9999,5,0.000000
34,105,56,0,8,16.542,0.3717,0.9167,550,2.5237,0.9996,1,0.000000
35,105,84,0,12,38.785,0.1742,0.9667,569,1.5237,0.9998,3,0.000000
36,105,100,0,8,60.556,0.2600,0.9333,228,1.8322,0.9998,4,0.000000
37,105,89,0,7,8.858,0.2828,0.9333,722,1.5939,0.9998,4,0.000000
38,105,103,1,13,83.483,0.4554,0.9167,263,1.4798,0.9999,4,0.001700
39,105,90,0,12,53.793,0.1440,0.9667,233,0.1525,0.9999,5,0.000000
40,105,103,0,13,47.345,0.7058,0.8833,251,0.8995,0.9998,2,0.000000
41,105,77,0,10,48.998,0.4209,0.9333,893,1.6874,0.9998,3,0.000000
42,105,94,0,10,75.363,0.5851,0.9167,698,1.7129,0.9999,4,0.000000
43,105,99,0,12,54.097,0.7635,0.8500,505,3.4064,0.9997,1,0.000000
44,105,89,0,7,92.560,0.6242,0.8833,1041,2.1198,0.9996,2,0.000000
45,105,99,0,13,79.364,0.1995,0.9667,530,0.0900,0.9999,5,0.000000
46,105,103,1,14,89.226,0.7285,0.9000,417,3.0986,0.9998,3,0.001400
47,105,95,1,13,32.298,0.4234,0.9667,766,2.6631,0.9999,4,0.001300
48,105,98,0,9,16.769,0.3319,0.9167,500,3.1466,0.9997,2,0.000000
49,105,97,0,8,88.904,1.0936,0.8667,879,5.0157,0.9998,3,0.000000
50,105,101,0,17,35.964,0.5190,0.9000,567,3.2991,0.9996,1,0.000000
51,105,102,0,8,35.054,0.7007,0.9667,1156,2.1711,0.9999,4,0.000000
52,105,99,0,13,61.533,0.2576,0.9500,443,1.1187,0.9999,3,0.000000
53,105,104,0,11,82.942,0.7110,0.9000,1158,5.0023,0.9998,2,0.000000
54,105,98,0,12,61.971,0.4452,0.9167,202,1.3584,0.9998,3,0.000000
55,105,102,1,12,94.730,0.8129,0.9000,1000,1.3300,0.9999,4,0.000200
56,105,97,0,13,31.728,0.1969,0.9833,740,1.9128,0.9998,2,0.000000
57,105,99,0,14,32.239,0.6219,0.9167,1183,1.6512,0.9997,2,0.000000
58,105,99,0,8,30.280,0.3702,0.9000,1165,2.7952,0.9996,1,0.000000
59,105,101,0,8,50.482,0.5079,0.9000,439,5.8225,0.9997,1,0.000000
