client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
1,7,-1,1,0,47.085,0.0000,0.0000,0,0.0000,0.9997,3,0.013300
2,7,1,0,1,61.021,3.9969,0.7273,922,7.7377,0.9981,3,0.000000
3,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
4,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
5,7,5,0,1,74.629,0.3593,0.9620,1096,2.4911,0.9994,1,0.000000
6,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
7,7,2,0,1,49.034,0.6765,0.9028,672,1.4415,0.9999,5,0.000000
8,7,5,0,1,12.402,0.6119,0.9167,546,1.4621,0.9996,4,0.000000
9,7,5,0,1,82.341,1.1554,0.8600,1064,5.4004,0.9994,2,0.000000
10,7,1,0,1,85.475,3.2515,0.6761,993,7.0509,0.9927,1,0.000000
11,7,3,0,1,74.302,0.0608,0.9863,1059,3.5895,0.9997,2,0.000000
12,7,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,7,3,0,1,10.536,0.4022,0.9667,958,1.6868,0.9997,3,0.000000
14,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
15,7,6,0,1,10.971,0.3279,0.9048,1102,8.4107,0.9996,4,0.000000
16,7,6,0,1,26.945,0.7107,0.8977,1181,3.5288,0.9999,3,0.000000
17,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
18,7,6,0,1,21.667,0.7486,0.9425,769,9.6877,0.9999,5,0.000000
19,7,5,0,1,67.861,0.8990,0.9500,821,3.2743,0.9994,4,0.000000
20,7,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
22,7,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,7,-1,1,0,35.582,0.0000,0.0000,0,0.0000,0.9999,5,0.016600
24,7,5,0,1,10.938,0.8442,0.8500,1184,3.0091,0.9995,4,0.000000
25,7,6,0,1,41.098,0.8697,0.8333,1056,4.6343,0.9997,3,0.000000
26,7,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,7,1,0,1,50.770,0.8498,0.8627,276,7.9001,0.9977,2,0.000000
28,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
29,7,6,0,1,31.799,1.4262,0.6875,1174,8.6451,0.9996,4,0.000000
30,7,1,0,1,5.469,3.2846,0.6304,583,16.7903,0.9823,1,0.000000
31,7,5,0,1,48.276,0.5646,0.8980,901,4.9218,0.9994,2,0.000000
32,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
33,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
34,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
35,7,1,0,1,74.501,0.4998,0.7619,957,0.6192,0.9964,4,0.000000
36,7,3,0,1,56.691,1.4007,0.8219,559,5.4027,0.9994,2,0.000000
37,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
38,7,3,0,1,43.707,0.8036,0.8615,1073,5.4357,0.9999,4,0.000000
39,7,2,0,1,43.174,0.4046,0.9672,1014,1.8207,0.9998,3,0.000000
40,7,2,0,1,65.963,0.2556,0.9608,725,0.2123,0.9996,3,0.000000
41,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
42,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
43,7,-1,1,0,56.378,0.0000,0.0000,0,0.0000,0.9996,4,0.021700
44,7,3,0,1,81.784,1.1059,0.8095,200,3.1535,0.9987,1,0.000000
45,7,-1,1,0,53.525,0.0000,0.0000,0,0.0000,0.9997,3,0.011500
46,7,-1,1,0,12.656,0.0000,0.0000,0,0.0000,0.9999,5,0.011500
47,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
48,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
49,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
50,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
51,7,6,0,1,95.998,0.6505,0.8824,621,3.6205,0.9997,2,0.000000
52,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
53,7,4,0,1,14.688,0.5520,0.9180,758,1.3054,0.9999,5,0.000000
54,7,6,0,1,51.398,1.9135,0.8310,662,10.8667,0.9998,3,0.000000
55,7,3,0,1,27.497,1.5496,0.8689,1099,4.9642,0.9997,1,0.000000
56,7,1,0,1,61.647,1.2395,0.8030,611,3.5088,0.9977,4,0.000000
57,7,5,0,1,5.336,0.5211,0.9286,542,1.9432,0.9991,1,0.000000
58,7,2,0,1,2.186,0.6479,0.9184,1006,2.4531,0.9998,5,0.000000
59,7,2,0,1,17.311,0.6849,0.9250,299,7.7656,0.9983,1,0.000000
60,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
61,7,3,0,1,93.279,0.3958,0.9552,1140,2.2897,0.9999,5,0.000000
62,7,-1,1,0,28.976,0.0000,0.0000,0,0.0000,0.9999,5,0.006600
63,7,4,0,1,56.240,1.0375,0.7778,594,6.5512,0.9996,2,0.000000
64,7,3,0,1,48.313,0.4952,0.8936,995,2.8708,0.9997,4,0.000000
65,7,5,0,1,22.529,1.8267,0.8696,211,1.4561,0.9921,2,0.000000
66,7,6,0,1,78.897,0.3010,0.9333,344,13.4581,0.9998,2,0.000000
67,7,-1,1,0,9.813,0.0000,0.0000,0,0.0000,0.9998,2,-0.001500
68,7,4,0,1,86.823,0.3931,0.9184,536,4.3118,0.9995,1,0.000000
69,7,-1,1,0,7.231,0.0000,0.0000,0,0.0000,0.9998,3,0.010400
70,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
71,7,1,0,1,68.281,0.2050,0.9667,737,5.0961,0.9978,4,0.000000
72,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
73,7,4,0,1,54.282,0.5953,0.9467,490,3.6942,0.9995,1,0.000000
74,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
75,7,1,0,1,77.511,2.8697,0.8000,256,16.1827,0.9887,1,0.000000
76,7,4,0,1,99.909,2.4779,0.8088,1017,1.8892,0.9999,5,0.000000
77,7,-1,1,0,57.849,0.0000,0.0000,0,0.0000,0.9996,1,0.000900
78,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
79,7,4,0,1,23.448,0.3814,0.9508,787,0.0011,0.9999,4,0.000000
80,7,5,0,1,77.270,0.6384,0.9115,383,4.3237,0.9995,1,0.000000
81,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
82,7,2,0,1,92.487,0.5136,0.8542,877,3.0702,0.9995,4,0.000000
83,7,3,0,1,62.484,1.1175,0.8545,1116,2.5932,0.9998,4,0.000000
84,7,3,0,1,3.556,0.3636,0.9683,865,3.6420,0.9995,2,0.000000
85,7,-1,1,0,56.202,0.0000,0.0000,0,0.0000,0.9997,1,0.001300
86,7,5,0,1,17.577,0.2450,0.9701,1137,3.8942,0.9994,2,0.000000
87,7,1,0,1,90.522,2.9009,0.5686,895,5.9154,0.9839,1,0.000000
88,7,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
