client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,53,41,0,6,87.262,0.3502,0.9706,733,11.1904,0.9998,2,0.000000
1,53,50,0,5,55.002,0.2244,0.9310,690,1.2477,0.9997,3,0.000000
2,53,42,0,4,93.337,0.2228,0.9697,1114,0.5521,0.9998,5,0.000000
3,53,34,0,4,45.208,1.2815,0.9538,870,10.2874,0.9998,2,0.000000
4,53,29,0,6,66.875,0.3125,0.9483,294,0.1466,0.9999,4,0.000000
5,53,41,0,5,0.105,0.1800,0.9747,563,1.1488,0.9998,2,0.000000
6,53,49,0,6,73.685,0.2993,0.9333,1096,4.0679,0.9997,2,0.000000
7,53,19,0,3,66.797,0.3672,0.9444,858,0.6383,0.9997,1,0.000000
8,53,50,0,5,91.533,0.3237,0.9583,325,3.9375,0.9996,1,0.000000
9,53,50,0,7,3.148,0.5934,0.9200,665,2.7437,0.9997,2,0.000000
10,53,51,0,4,38.136,0.9974,0.9014,636,9.4509,0.9999,5,0.000000
11,53,31,0,4,27.052,0.0211,1.0000,959,0.9485,0.9998,3,0.000000
12,53,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,53,19,0,2,38.219,0.3494,0.9833,368,1.6631,0.9999,5,0.000000
14,53,50,0,7,90.657,0.6557,0.9524,270,0.9827,0.9997,2,0.000000
15,53,49,0,5,72.693,0.2966,0.9048,375,0.0219,0.9997,2,0.000000
16,53,47,0,6,7.296,0.9042,0.9091,327,1.0310,0.9999,3,0.000000
17,53,48,1,5,95.852,0.6233,0.8750,718,5.0184,0.9998,4,0.000000
18,53,51,0,5,93.763,0.4129,0.9770,628,0.6766,1.0000,5,0.000000
19,53,41,0,6,38.408,0.3597,0.9750,1114,10.5802,0.9996,4,0.000000
20,53,49,0,2,20.170,0.4967,0.8723,1181,1.5436,0.9998,4,0.000000
21,53,52,0,11,87.942,0.6649,0.9307,318,5.1594,0.9999,3,0.000000
22,53,43,0,2,27.346,0.0595,0.9783,439,0.1257,0.9999,5,0.000000
23,53,52,0,5,49.355,0.3463,0.9286,941,4.3120,0.9995,2,0.000000
24,53,51,0,8,55.133,0.6671,0.8833,489,0.0502,0.9998,2,0.000000
25,53,46,0,5,53.631,0.7513,0.8833,645,4.6969,0.9992,1,0.000000
26,53,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,53,51,1,9,61.940,0.2719,0.9412,1163,4.6121,0.9999,5,0.005300
28,53,45,0,4,20.260,0.4043,0.9286,952,0.7774,0.9999,4,0.000000
29,53,49,0,5,4.267,1.3243,0.8125,933,25.1614,0.9995,1,0.000000
30,53,52,1,5,51.253,0.8178,0.9130,906,6.5711,0.9999,3,0.005700
31,53,44,0,7,81.047,0.3039,0.9592,1136,1.6435,0.9998,3,0.000000
32,53,48,0,7,8.721,0.2003,0.9048,441,8.0531,0.9996,4,0.000000
33,53,44,0,3,30.183,0.6407,0.9444,304,0.8874,0.9999,5,0.000000
34,53,14,1,2,45.928,0.0879,1.0000,716,2.5525,0.9999,5,-0.004300
35,53,42,0,4,65.132,0.0055,1.0000,573,0.8186,0.9996,3,0.000000
36,53,39,0,6,65.966,0.8878,0.9452,1020,2.9972,0.9999,3,0.000000
37,53,50,1,7,89.030,1.1491,0.9444,267,7.9464,0.9998,2,0.000100
38,53,50,1,7,30.856,0.1461,0.9692,340,3.5363,0.9999,3,-0.005100
39,53,51,0,9,42.827,0.1205,0.9836,527,5.2066,0.9999,5,0.000000
40,53,27,0,2,33.360,0.1779,0.9608,1074,3.3342,0.9997,3,0.000000
41,53,34,0,5,34.908,0.6901,0.9014,787,0.0931,0.9999,5,0.000000
