client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,75,71,0,8,14.098,0.7546,0.9706,610,0.0450,0.9998,2,0.000000
1,75,62,0,6,25.401,0.0701,0.9655,353,0.7644,0.9998,3,0.000000
2,75,42,0,4,93.337,0.2228,0.9697,1114,0.5521,0.9998,5,0.000000
3,75,74,0,8,53.260,1.2966,0.9385,512,0.8060,0.9998,3,0.000000
4,75,73,1,10,96.135,0.0825,0.9655,815,0.4035,0.9998,2,0.003500
5,75,41,1,5,39.223,0.1800,0.9747,563,1.1488,0.9999,3,0.002300
6,75,74,1,9,39.470,0.2166,0.9667,386,3.3771,0.9996,2,0.002300
7,75,58,0,4,74.500,0.2954,0.9722,498,2.8381,0.9996,1,0.000000
8,75,70,0,6,24.436,0.4710,0.9583,363,1.2662,0.9998,4,0.000000
9,75,70,0,10,23.546,1.0080,0.9000,1093,0.0174,0.9998,4,0.000000
10,75,72,0,9,91.804,0.5242,0.9014,906,8.9903,0.9999,5,0.000000
11,75,69,0,5,31.410,0.0013,1.0000,687,0.0168,0.9997,2,0.000000
12,75,67,1,3,75.802,0.9213,0.9265,950,27.6464,0.9999,3,0.006300
13,75,71,0,5,96.334,0.3724,0.9500,432,4.7872,0.9994,1,0.000000
14,75,68,0,8,21.447,0.6111,0.9683,299,0.8215,0.9996,2,0.000000
15,75,70,0,8,48.392,0.5274,0.9048,774,0.6892,0.9998,5,0.000000
16,75,61,0,10,82.309,0.6358,0.9205,958,5.2008,0.9999,2,0.000000
17,75,62,0,9,28.862,0.4026,0.9167,314,5.5496,0.9999,5,0.000000
18,75,64,0,7,16.193,0.2636,0.9655,462,1.3707,0.9999,4,0.000000
19,75,56,0,7,32.826,0.1470,0.9500,561,2.9939,0.9999,5,0.000000
20,75,74,0,5,40.367,0.5446,0.8936,503,7.9146,0.9997,3,0.000000
21,75,72,0,15,94.137,0.7748,0.9307,981,4.6875,0.9999,4,0.000000
22,75,43,0,2,27.346,0.0595,0.9783,439,0.1257,0.9999,5,0.000000
23,75,74,0,9,3.174,0.2345,0.9524,953,2.0363,0.9996,1,0.000000
24,75,70,0,13,76.443,0.7509,0.9000,1154,18.2267,0.9999,5,0.000000
25,75,73,0,8,75.446,1.0587,0.8500,1174,3.9766,0.9999,5,0.000000
26,75,72,0,2,12.065,0.3767,0.9552,817,2.7957,0.9999,4,0.000000
27,75,71,0,14,44.394,0.2720,0.9608,538,3.7960,0.9999,3,0.000000
28,75,74,0,6,56.238,0.1634,0.9286,562,3.4815,0.9998,3,0.000000
29,75,72,0,6,46.820,0.7744,0.8750,873,0.4950,0.9999,4,0.000000
30,75,67,0,8,3.120,0.4060,0.9565,857,0.2116,0.9999,5,0.000000
31,75,59,0,10,59.544,0.3094,0.9388,1025,0.6293,0.9999,5,0.000000
32,75,67,0,10,63.496,0.2024,0.9048,733,1.5299,0.9994,3,0.000000
33,75,69,0,6,8.867,0.6366,0.9444,634,0.0462,0.9999,5,0.000000
