client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,91,79,0,10,27.161,0.6549,0.8667,337,4.0549,0.9996,1,0.000000
1,91,55,0,12,28.946,0.2952,0.9333,206,2.5826,0.9999,3,0.000000
2,91,89,0,10,64.687,0.5089,0.9000,980,2.7317,0.9998,4,0.000000
3,91,90,0,9,85.723,0.2792,0.9333,318,3.5936,0.9998,1,0.000000
4,91,85,0,12,62.229,0.6264,0.9000,728,2.3050,0.9998,3,0.000000
5,91,65,0,4,6.043,0.5385,0.9000,537,2.0386,0.9998,3,0.000000
6,91,85,0,7,81.409,0.7475,0.8833,928,1.8395,0.9999,4,0.000000
7,91,59,0,3,54.884,0.3217,0.9167,400,4.8007,0.9996,1,0.000000
8,91,87,1,12,62.697,0.6709,0.9333,342,3.3216,0.9999,4,-0.000700
9,91,85,0,11,31.139,0.5223,0.8833,868,1.0162,0.9999,3,0.000000
10,91,89,0,10,13.402,0.6492,0.9333,1108,0.6721,0.9997,2,0.000000
11,91,84,0,10,44.290,0.6166,0.8833,1022,1.5894,0.9996,2,0.000000
12,91,89,0,10,48.908,0.8383,0.9000,270,1.2935,0.9998,3,0.000000
13,91,34,0,3,58.025,0.6050,0.9000,514,2.2390,0.9997,2,0.000000
14,91,85,1,14,6.612,0.6366,0.9000,1169,4.6369,0.9997,2,-0.001400
15,91,83,0,11,81.363,0.8739,0.9000,313,0.5250,0.9997,2,0.000000
16,91,86,0,5,40.019,0.2116,0.9333,584,2.8453,0.9998,3,0.000000
17,91,64,0,3,51.109,0.5879,0.8833,724,1.9376,0.9999,4,0.000000
18,91,90,0,13,85.515,0.3977,0.9333,1054,3.9149,0.9999,3,0.000000
19,91,79,0,12,21.092,0.2811,0.9667,997,2.3504,0.9999,5,0.000000
20,91,85,0,10,80.349,0.5854,0.8833,281,2.0014,0.9999,4,0.000000
21,91,55,0,5,6.682,0.6919,0.9000,1174,1.9917,0.9999,5,0.000000
22,91,88,0,8,87.985,0.2593,0.9333,300,3.2020,0.9998,3,0.000000
23,91,86,0,7,2.582,0.8934,0.8000,312,1.1242,0.9998,3,0.000000
24,91,82,0,9,84.743,0.4508,0.9167,993,2.3593,0.9999,4,0.000000
25,91,89,0,12,44.839,0.6917,0.9333,278,0.5016,0.9996,2,0.000000
26,91,89,1,4,93.425,0.4557,0.8667,1076,2.5526,0.9996,1,0.000800
27,91,79,0,5,44.355,0.4805,0.9333,391,4.7200,0.9999,5,0.000000
28,91,70,0,7,56.717,0.7264,0.8833,952,3.4504,0.9997,1,0.000000
