client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,28,20,0,2,24.954,0.6712,0.9118,693,27.1186,0.9996,1,0.000000
1,28,26,0,2,70.173,0.3279,0.8966,933,1.6994,0.9998,4,0.000000
2,28,21,0,3,21.251,0.3788,0.9091,433,3.6766,0.9995,1,0.000000
3,28,13,0,3,6.206,1.7250,0.9077,923,8.6756,0.9998,2,0.000000
4,28,26,0,5,25.320,0.2003,0.9483,887,0.0395,0.9998,3,0.000000
5,28,12,1,2,51.374,0.3296,0.9620,625,2.7083,0.9998,2,-0.001500
6,28,20,0,2,31.536,0.8446,0.8500,325,3.0202,0.9996,2,0.000000
7,28,19,0,3,66.797,0.3672,0.9444,858,0.6383,0.9997,1,0.000000
8,28,22,0,3,51.372,0.3867,0.9375,629,4.5783,0.9999,5,0.000000
9,28,19,0,3,0.561,0.9134,0.9400,581,1.7059,0.9998,4,0.000000
10,28,1,0,1,85.475,3.2515,0.6761,993,7.0509,0.9927,1,0.000000
11,28,25,0,3,65.828,0.0511,0.9863,1160,0.0268,0.9999,4,0.000000
12,28,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,28,19,0,2,38.219,0.3494,0.9833,368,1.6631,0.9999,5,0.000000
14,28,23,1,3,1.408,0.7719,0.9524,822,0.1277,0.9996,2,-0.004700
15,28,27,0,3,70.471,0.2870,0.9048,530,3.8208,0.9996,3,0.000000
16,28,6,0,1,26.945,0.7107,0.8977,1181,3.5288,0.9999,3,0.000000
17,28,19,0,3,78.521,0.6079,0.8958,651,6.5194,0.9997,2,0.000000
18,28,25,0,3,14.711,0.3120,0.9540,895,0.2190,0.9997,1,0.000000
19,28,16,0,3,89.951,1.0072,0.9500,286,6.3537,0.9997,4,0.000000
20,28,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,28,20,0,4,20.470,1.8714,0.8119,518,4.3921,0.9999,5,0.000000
22,28,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,28,19,0,2,7.430,0.5251,0.9048,365,1.0733,0.9999,5,0.000000
24,28,27,0,2,61.979,0.7211,0.8667,268,1.8416,0.9999,4,0.000000
25,28,6,0,1,41.098,0.8697,0.8333,1056,4.6343,0.9997,3,0.000000
26,28,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,28,21,1,5,35.469,0.5652,0.8824,531,1.9276,0.9997,2,0.005200
28,28,24,0,3,99.675,0.2119,0.9524,1105,0.5022,0.9999,4,0.000000
29,28,18,0,2,10.309,1.0125,0.8594,570,14.7945,0.9998,4,0.000000
30,28,25,0,3,1.951,0.6400,0.9130,225,0.0183,0.9998,3,0.000000
31,28,20,0,4,15.519,0.4915,0.8980,878,1.6865,0.9998,3,0.000000
32,28,25,0,5,4.798,0.2956,0.9048,756,0.5900,0.9993,1,0.000000
33,28,26,0,2,90.445,0.8744,0.8704,897,5.2076,0.9996,3,0.000000
34,28,14,0,2,32.189,0.0879,1.0000,716,2.5525,0.9999,4,0.000000
35,28,1,0,1,74.501,0.4998,0.7619,957,0.6192,0.9964,4,0.000000
36,28,21,0,3,97.761,0.9348,0.9041,400,2.7074,0.9999,3,0.000000
37,28,14,0,2,6.549,1.0162,0.9028,577,2.4193,0.9998,2,0.000000
38,28,21,1,2,22.309,0.2260,0.9385,438,3.8178,0.9999,3,0.006100
39,28,22,0,3,92.630,0.1129,0.9672,521,1.7567,0.9996,1,0.000000
40,28,27,0,2,33.360,0.1779,0.9608,1074,3.3342,0.9997,3,0.000000
41,28,27,0,3,68.660,0.7943,0.9296,666,0.0006,1.0000,5,0.000000
42,28,22,0,4,90.622,0.8385,0.8548,1009,4.4295,0.9999,4,0.000000
43,28,17,0,3,95.239,0.8468,0.7500,606,2.4575,0.9994,1,0.000000
44,28,11,0,2,97.210,0.3240,0.9524,799,1.6238,0.9999,3,0.000000
45,28,26,0,3,71.115,1.0314,0.8718,498,2.1991,0.9999,5,0.000000
46,28,23,0,2,74.425,0.2677,0.9375,973,0.9464,0.9998,4,0.000000
47,28,23,0,5,44.405,0.5242,0.9324,1041,2.2107,0.9998,2,0.000000
48,28,17,0,3,85.496,0.1761,0.9730,609,0.9351,0.9998,4,0.000000
49,28,23,0,4,42.939,1.6072,0.8293,512,3.3676,0.9998,4,0.000000
50,28,12,0,2,74.571,0.5766,0.8824,913,4.6102,0.9998,4,0.000000
