client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,102,97,1,12,68.572,0.7804,0.8333,971,3.1799,0.9998,3,0.000400
1,102,95,0,13,29.424,0.2539,0.9500,984,1.0625,0.9999,5,0.000000
2,102,89,0,10,64.687,0.5089,0.9000,980,2.7317,0.9998,4,0.000000
3,102,90,0,9,85.723,0.2792,0.9333,318,3.5936,0.9998,1,0.000000
4,102,101,0,14,32.324,0.3900,0.9333,738,2.7440,0.9998,3,0.000000
5,102,65,1,4,24.038,0.5385,0.9000,537,2.0386,0.9998,4,0.000000
6,102,85,0,7,81.409,0.7475,0.8833,928,1.8395,0.9999,4,0.000000
7,102,59,0,3,54.884,0.3217,0.9167,400,4.8007,0.9996,1,0.000000
8,102,91,0,13,62.697,0.4610,0.9333,797,4.2546,0.9999,4,0.000000
9,102,99,0,15,68.465,0.4800,0.9000,504,3.7502,0.9998,1,0.000000
10,102,100,0,12,67.422,0.5914,0.9167,523,2.6425,0.9997,1,0.000000
11,102,101,0,12,51.097,0.5691,0.9000,1172,2.5893,0.9998,3,0.000000
12,102,99,0,11,97.934,0.7924,0.9167,1080,0.8885,0.9997,1,0.000000
13,102,34,1,3,28.867,0.6050,0.9000,514,2.2390,0.9997,2,-0.000200
14,102,98,0,17,50.377,0.8786,0.8833,933,2.6227,0.9998,3,0.000000
15,102,83,0,11,81.363,0.8739,0.9000,313,0.5250,0.9997,2,0.000000
16,102,86,0,5,40.019,0.2116,0.9333,584,2.8453,0.9998,3,0.000000
17,102,98,0,4,12.585,0.4787,0.9000,365,4.2291,0.9996,1,0.000000
18,102,95,1,14,59.991,0.5152,0.9000,929,2.7752,0.9999,3,0.000500
19,102,79,0,12,21.092,0.2811,0.9667,997,2.3504,0.9999,5,0.000000
20,102,85,0,10,80.349,0.5854,0.8833,281,2.0014,0.9999,4,0.000000
21,102,101,0,6,63.123,0.2943,0.9500,1191,1.7862,0.9999,4,0.000000
22,102,96,0,9,84.886,0.3388,0.9667,637,4.1188,0.9998,3,0.000000
23,102,101,0,10,93.532,0.9911,0.8333,621,2.9977,0.9998,3,0.000000
24,102,82,0,9,84.743,0.4508,0.9167,993,2.3593,0.9999,4,0.000000
25,102,89,0,12,44.839,0.6917,0.9333,278,0.5016,0.9996,2,0.000000
26,102,97,0,7,12.393,0.3850,0.9000,262,2.8800,0.9998,3,0.000000
27,102,95,0,6,94.668,0.6543,0.9167,914,4.9229,0.9996,2,0.000000
28,102,70,1,7,82.165,0.7264,0.8833,952,3.4504,0.9998,3,0.000300
29,102,80,0,6,65.831,0.6429,0.9167,306,0.7856,0.9999,5,0.000000
30,102,99,0,15,84.332,0.3469,0.9667,566,0.9425,0.9999,4,0.000000
31,102,90,0,7,21.834,0.1847,0.9667,607,0.7773,0.9996,1,0.000000
32,102,64,0,8,15.996,0.6960,0.8500,642,0.9861,0.9999,2,0.000000
33,102,81,0,11,43.754,0.5711,0.8500,1061,3.0681,0.9999,5,0.000000
34,102,56,0,8,16.542,0.3717,0.9167,550,2.5237,0.9996,1,0.000000
35,102,84,0,12,38.785,0.1742,0.9667,569,1.5237,0.9998,3,0.000000
36,102,100,0,8,60.556,0.2600,0.9333,228,1.8322,0.9998,4,0.000000
37,102,89,0,7,8.858,0.2828,0.9333,722,1.5939,0.9998,4,0.000000
38,102,93,0,12,19.524,0.3883,0.9500,1150,1.6619,0.9997,2,0.000000
39,102,90,0,12,53.793,0.1440,0.9667,233,0.1525,0.9999,5,0.000000
40,102,100,0,12,12.037,0.9499,0.8500,1032,2.4686,0.9999,4,0.000000
41,102,77,0,10,48.998,0.4209,0.9333,893,1.6874,0.9998,3,0.000000
42,102,94,0,10,75.363,0.5851,0.9167,698,1.7129,0.9999,4,0.000000
43,102,99,0,12,54.097,0.7635,0.8500,505,3.4064,0.9997,1,0.000000
44,102,89,0,7,92.560,0.6242,0.8833,1041,2.1198,0.9996,2,0.000000
45,102,99,0,13,79.364,0.1995,0.9667,530,0.0900,0.9999,5,0.000000
46,102,101,0,13,46.668,0.8184,0.8500,734,4.8511,0.9994,1,0.000000
47,102,95,0,13,79.866,0.4234,0.9667,766,2.6631,0.9998,2,0.000000
48,102,98,0,9,16.769,0.3319,0.9167,500,3.1466,0.9997,2,0.000000
49,102,97,0,8,88.904,1.0936,0.8667,879,5.0157,0.9998,3,0.000000
50,102,101,0,17,35.964,0.5190,0.9000,567,3.2991,0.9996,1,0.000000
51,102,79,1,7,35.054,0.6042,0.9333,984,3.4974,0.9999,4,0.000000
52,102,99,0,13,61.533,0.2576,0.9500,443,1.1187,0.9999,3,0.000000
53,102,95,0,10,60.165,0.7114,0.9000,1009,2.0037,0.9998,2,0.000000
54,102,98,0,12,61.971,0.4452,0.9167,202,1.3584,0.9998,3,0.000000
55,102,94,1,11,6.757,1.0064,0.8667,969,3.4187,0.9999,4,0.001600
56,102,97,0,13,31.728,0.1969,0.9833,740,1.9128,0.9998,2,0.000000
57,102,99,0,14,32.239,0.6219,0.9167,1183,1.6512,0.9997,2,0.000000
58,102,99,0,8,30.280,0.3702,0.9000,1165,2.7952,0.9996,1,0.000000
59,102,101,0,8,50.482,0.5079,0.9000,439,5.8225,0.9997,1,0.000000
60,102,100,0,11,82.253,0.5320,0.9167,254,4.4565,0.9997,1,0.000000
61,102,96,0,13,19.924,0.4483,0.9000,1091,3.8090,0.9997,1,0.000000
62,102,95,0,10,28.957,1.0717,0.9000,306,6.0886,0.9996,2,0.000000
63,102,56,0,7,18.736,0.9023,0.8833,440,1.9970,0.9995,1,0.000000
64,102,98,0,14,16.368,0.5484,0.8833,727,3.5284,0.9997,2,0.000000
65,102,97,0,8,49.489,0.4809,0.9000,1108,0.6205,0.9998,3,0.000000
66,102,101,0,15,60.320,0.6217,0.8500,1182,1.4339,0.9997,2,0.000000
67,102,94,1,6,93.528,0.7630,0.8833,333,2.7797,0.9996,2,-0.000900
68,102,80,0,6,57.765,0.5439,0.9000,398,1.8256,0.9997,2,0.000000
69,102,84,0,6,53.846,0.8315,0.8500,382,3.3346,0.9996,1,0.000000
70,102,86,0,9,42.347,0.7349,0.8667,203,2.4325,0.9999,4,0.000000
71,102,96,0,12,46.745,0.5238,0.9000,271,3.1488,0.9998,3,0.000000
72,102,94,0,14,86.046,0.7276,0.9000,954,1.6064,0.9998,2,0.000000
73,102,92,0,9,21.500,0.5994,0.8833,226,1.7128,0.9999,5,0.000000
74,102,100,0,11,34.169,0.7319,0.8667,863,1.3205,0.9999,4,0.000000
75,102,99,0,10,85.431,0.9076,0.8833,1199,2.7021,0.9996,1,0.000000
76,102,88,0,8,94.682,0.6082,0.9167,625,0.2391,0.9999,3,0.000000
77,102,71,0,6,35.410,0.5885,0.9000,358,2.2645,0.9999,4,0.000000
78,102,98,0,12,96.397,0.8669,0.8667,625,3.1525,0.9997,2,0.000000
79,102,95,0,7,96.781,0.0541,1.0000,547,1.2091,0.9999,5,0.000000
80,102,100,0,9,5.133,1.2080,0.8500,370,4.4107,0.9999,4,0.000000
81,102,71,1,9,46.942,0.5983,0.9333,837,3.4941,0.9999,5,0.001100
82,102,101,0,9,49.039,0.5818,0.9167,911,2.5215,0.9999,5,0.000000
83,102,100,1,13,32.623,0.8145,0.9000,710,0.5550,0.9999,4,0.000300
84,102,96,0,17,33.583,0.5389,0.8833,588,1.0775,0.9999,5,0.000000
85,102,80,0,6,93.461,0.2084,0.9667,339,2.5221,0.9996,1,0.000000
86,102,82,0,6,98.322,0.6946,0.8667,980,0.5190,0.9999,5,0.000000
87,102,94,0,15,30.362,1.0746,0.9000,642,1.8485,0.9999,5,0.000000
88,102,96,0,9,38.951,0.6121,0.9000,668,2.5247,0.9998,4,0.000000
89,102,61,0,7,53.722,0.8702,0.8833,996,2.9921,0.9998,3,0.000000
90,102,100,0,10,45.557,0.7396,0.9167,861,4.8146,0.9997,1,0.000000
91,102,62,0,10,25.402,1.2132,0.8833,1127,4.1634,0.9999,5,0.000000
92,102,101,0,12,3.960,0.2532,0.9667,633,0.3759,0.9999,5,0.000000
93,102,97,0,13,77.576,0.4102,0.9167,798,3.1204,0.9996,1,0.000000
94,102,90,0,9,91.634,0.1494,0.9500,320,1.6991,0.9999,5,0.000000
95,102,98,0,13,18.385,0.5371,0.8833,964,3.3137,0.9996,1,0.000000
96,102,100,0,8,64.664,0.3277,0.9500,875,4.5150,0.9998,4,0.000000
97,102,97,0,12,57.119,0.3491,0.9167,1074,1.4421,0.9999,4,0.000000
98,102,96,0,14,3.879,0.5856,0.8833,615,1.2232,0.9995,1,0.000000
99,102,86,0,12,9.715,0.2833,0.9333,759,4.1884,0.9997,2,0.000000
