client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,48,41,0,6,87.262,0.3502,0.9706,733,11.1904,0.9998,2,0.000000
1,48,35,0,4,70.865,0.2086,0.9655,639,0.1710,0.9998,4,0.000000
2,48,42,0,4,93.337,0.2228,0.9697,1114,0.5521,0.9998,5,0.000000
3,48,34,0,4,45.208,1.2815,0.9538,870,10.2874,0.9998,2,0.000000
4,48,29,0,6,66.875,0.3125,0.9483,294,0.1466,0.9999,4,0.000000
5,48,41,0,5,0.105,0.1800,0.9747,563,1.1488,0.9998,2,0.000000
6,48,43,0,5,50.118,0.3239,0.9333,248,2.4830,0.9997,3,0.000000
7,48,19,0,3,66.797,0.3672,0.9444,858,0.6383,0.9997,1,0.000000
8,48,37,0,4,6.608,0.5398,0.9375,679,2.4972,0.9999,5,0.000000
9,48,43,0,6,60.530,1.1108,0.9200,229,0.2286,0.9999,5,0.000000
10,48,32,1,2,15.083,0.6905,0.8732,818,3.1878,0.9999,5,0.003300
11,48,31,0,4,27.052,0.0211,1.0000,959,0.9485,0.9998,3,0.000000
12,48,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,48,19,0,2,38.219,0.3494,0.9833,368,1.6631,0.9999,5,0.000000
14,48,46,0,6,88.655,0.4415,0.9683,513,0.0266,0.9996,2,0.000000
15,48,32,0,4,13.261,0.4244,0.9048,536,0.3628,0.9996,4,0.000000
16,48,47,0,6,7.296,0.9042,0.9091,327,1.0310,0.9999,3,0.000000
17,48,36,1,4,52.252,0.8277,0.8750,344,2.5247,0.9998,5,-0.000200
18,48,39,0,4,50.616,0.6497,0.9655,794,0.0688,1.0000,5,0.000000
19,48,41,0,6,38.408,0.3597,0.9750,1114,10.5802,0.9996,4,0.000000
20,48,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,48,46,0,10,60.819,1.4885,0.8317,643,5.8814,0.9994,1,0.000000
22,48,43,0,2,27.346,0.0595,0.9783,439,0.1257,0.9999,5,0.000000
23,48,45,0,4,26.455,0.5464,0.9524,813,0.6212,0.9999,5,0.000000
24,48,46,0,7,87.226,0.8393,0.8833,1153,0.0072,0.9998,5,0.000000
25,48,46,0,5,53.631,0.7513,0.8833,645,4.6969,0.9992,1,0.000000
26,48,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,48,44,0,8,18.439,0.2735,0.9608,988,0.4061,0.9999,5,0.000000
28,48,45,0,4,20.260,0.4043,0.9286,952,0.7774,0.9999,4,0.000000
29,48,47,0,4,38.453,0.7469,0.8906,236,2.1829,0.9996,2,0.000000
30,48,46,0,4,55.248,0.6652,0.9348,1005,0.5016,0.9999,5,0.000000
31,48,44,0,7,81.047,0.3039,0.9592,1136,1.6435,0.9998,3,0.000000
32,48,29,1,6,8.721,0.3503,0.8571,775,0.1345,0.9996,4,-0.000800
33,48,44,0,3,30.183,0.6407,0.9444,304,0.8874,0.9999,5,0.000000
34,48,14,0,2,32.189,0.0879,1.0000,716,2.5525,0.9999,4,0.000000
35,48,42,0,4,65.132,0.0055,1.0000,573,0.8186,0.9996,3,0.000000
36,48,39,0,6,65.966,0.8878,0.9452,1020,2.9972,0.9999,3,0.000000
