client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
1,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
2,6,1,0,1,61.021,3.9969,0.7273,922,7.7377,0.9981,3,0.000000
3,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
4,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
5,6,5,0,1,74.629,0.3593,0.9620,1096,2.4911,0.9994,1,0.000000
6,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
7,6,2,0,1,49.034,0.6765,0.9028,672,1.4415,0.9999,5,0.000000
8,6,5,0,1,12.402,0.6119,0.9167,546,1.4621,0.9996,4,0.000000
9,6,5,0,1,82.341,1.1554,0.8600,1064,5.4004,0.9994,2,0.000000
10,6,1,0,1,85.475,3.2515,0.6761,993,7.0509,0.9927,1,0.000000
11,6,3,0,1,74.302,0.0608,0.9863,1059,3.5895,0.9997,2,0.000000
12,6,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,6,3,0,1,10.536,0.4022,0.9667,958,1.6868,0.9997,3,0.000000
14,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
15,6,-1,1,0,10.971,0.0000,0.0000,0,0.0000,0.9996,4,0.000500
16,6,-1,1,0,26.945,0.0000,0.0000,0,0.0000,0.9999,3,-0.005500
17,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
18,6,-1,1,0,21.667,0.0000,0.0000,0,0.0000,0.9999,5,-0.002900
19,6,5,0,1,67.861,0.8990,0.9500,821,3.2743,0.9994,4,0.000000
20,6,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
22,6,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
24,6,5,0,1,10.938,0.8442,0.8500,1184,3.0091,0.9995,4,0.000000
25,6,-1,1,0,41.098,0.0000,0.0000,0,0.0000,0.9997,3,0.009100
26,6,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,6,1,0,1,50.770,0.8498,0.8627,276,7.9001,0.9977,2,0.000000
28,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
29,6,-1,1,0,31.799,0.0000,0.0000,0,0.0000,0.9996,4,0.017400
30,6,1,0,1,5.469,3.2846,0.6304,583,16.7903,0.9823,1,0.000000
31,6,5,0,1,48.276,0.5646,0.8980,901,4.9218,0.9994,2,0.000000
32,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
33,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
34,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
35,6,1,0,1,74.501,0.4998,0.7619,957,0.6192,0.9964,4,0.000000
36,6,3,0,1,56.691,1.4007,0.8219,559,5.4027,0.9994,2,0.000000
37,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
38,6,3,0,1,43.707,0.8036,0.8615,1073,5.4357,0.9999,4,0.000000
39,6,2,0,1,43.174,0.4046,0.9672,1014,1.8207,0.9998,3,0.000000
40,6,2,0,1,65.963,0.2556,0.9608,725,0.2123,0.9996,3,0.000000
41,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
42,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
43,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
44,6,3,0,1,81.784,1.1059,0.8095,200,3.1535,0.9987,1,0.000000
45,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
46,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
47,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
48,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
49,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
50,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
51,6,-1,1,0,95.998,0.0000,0.0000,0,0.0000,0.9997,2,0.007200
52,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
53,6,4,0,1,14.688,0.5520,0.9180,758,1.3054,0.9999,5,0.000000
54,6,-1,1,0,51.398,0.0000,0.0000,0,0.0000,0.9998,3,0.001800
55,6,3,0,1,27.497,1.5496,0.8689,1099,4.9642,0.9997,1,0.000000
56,6,1,0,1,61.647,1.2395,0.8030,611,3.5088,0.9977,4,0.000000
57,6,5,0,1,5.336,0.5211,0.9286,542,1.9432,0.9991,1,0.000000
58,6,2,0,1,2.186,0.6479,0.9184,1006,2.4531,0.9998,5,0.000000
59,6,2,0,1,17.311,0.6849,0.9250,299,7.7656,0.9983,1,0.000000
60,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
61,6,3,0,1,93.279,0.3958,0.9552,1140,2.2897,0.9999,5,0.000000
62,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
63,6,4,0,1,56.240,1.0375,0.7778,594,6.5512,0.9996,2,0.000000
64,6,3,0,1,48.313,0.4952,0.8936,995,2.8708,0.9997,4,0.000000
65,6,5,0,1,22.529,1.8267,0.8696,211,1.4561,0.9921,2,0.000000
66,6,-1,1,0,78.897,0.0000,0.0000,0,0.0000,0.9998,2,0.000500
67,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
68,6,4,0,1,86.823,0.3931,0.9184,536,4.3118,0.9995,1,0.000000
69,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
70,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
71,6,1,0,1,68.281,0.2050,0.9667,737,5.0961,0.9978,4,0.000000
72,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
73,6,4,0,1,54.282,0.5953,0.9467,490,3.6942,0.9995,1,0.000000
74,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
75,6,1,0,1,77.511,2.8697,0.8000,256,16.1827,0.9887,1,0.000000
76,6,4,0,1,99.909,2.4779,0.8088,1017,1.8892,0.9999,5,0.000000
77,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
78,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
79,6,4,0,1,23.448,0.3814,0.9508,787,0.0011,0.9999,4,0.000000
80,6,5,0,1,77.270,0.6384,0.9115,383,4.3237,0.9995,1,0.000000
81,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
82,6,2,0,1,92.487,0.5136,0.8542,877,3.0702,0.9995,4,0.000000
83,6,3,0,1,62.484,1.1175,0.8545,1116,2.5932,0.9998,4,0.000000
84,6,3,0,1,3.556,0.3636,0.9683,865,3.6420,0.9995,2,0.000000
85,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
86,6,5,0,1,17.577,0.2450,0.9701,1137,3.8942,0.9994,2,0.000000
87,6,1,0,1,90.522,2.9009,0.5686,895,5.9154,0.9839,1,0.000000
88,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
89,6,-1,1,0,66.166,0.0000,0.0000,0,0.0000,0.9997,5,-0.000400
90,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
91,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
92,6,2,0,1,74.051,0.4582,0.9429,987,3.1770,0.9997,3,0.000000
93,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
94,6,-1,1,0,22.183,0.0000,0.0000,0,0.0000,0.9995,5,-0.001800
95,6,2,0,1,48.013,0.7708,0.8679,297,5.3771,0.9997,4,0.000000
96,6,4,0,1,18.200,0.6329,0.9000,859,3.2760,0.9999,3,0.000000
97,6,2,0,1,9.692,0.6169,0.9412,242,0.8833,0.9996,2,0.000000
98,6,4,0,1,69.378,2.7195,0.6230,891,9.0602,0.9995,1,0.000000
99,6,-1,0,0,nan,0.0000,0.0000,0,0.0000,0.0000,0,0.000000
