client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,19,10,0,1,87.678,1.6976,0.8382,1063,12.6467,0.9997,1,0.000000
1,19,7,0,1,47.085,0.4967,0.8966,385,1.0402,0.9997,3,0.000000
2,19,12,0,2,47.011,0.4161,0.8788,1080,3.2679,0.9997,2,0.000000
3,19,13,0,3,6.206,1.7250,0.9077,923,8.6756,0.9998,2,0.000000
4,19,13,0,2,94.758,0.3065,0.9483,728,1.9652,0.9995,1,0.000000
5,19,12,0,2,90.588,0.3296,0.9620,625,2.7083,0.9998,1,0.000000
6,19,10,0,1,84.970,0.5002,0.8833,904,2.8225,0.9999,5,0.000000
7,19,18,1,2,66.797,0.2996,0.9583,241,1.3255,0.9997,1,0.001600
8,19,18,0,2,79.843,0.6024,0.9792,803,4.0136,0.9998,3,0.000000
9,19,17,1,2,0.561,0.5133,0.9400,205,4.0012,0.9998,4,-0.001700
10,19,1,0,1,85.475,3.2515,0.6761,993,7.0509,0.9927,1,0.000000
11,19,12,0,2,49.523,0.0277,1.0000,329,0.0318,0.9999,3,0.000000
12,19,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,19,3,1,1,38.219,0.4022,0.9667,958,1.6868,0.9999,5,-0.000300
14,19,12,0,2,92.823,0.4725,0.9683,1001,0.1595,0.9999,5,0.000000
15,19,16,0,2,1.291,0.3742,0.9048,364,11.7275,0.9995,3,0.000000
16,19,6,0,1,26.945,0.7107,0.8977,1181,3.5288,0.9999,3,0.000000
17,19,13,1,2,78.521,1.2742,0.7500,519,4.7611,0.9997,2,-0.000700
18,19,11,0,2,86.171,0.4609,0.9540,1005,4.0659,0.9997,1,0.000000
19,19,16,0,3,89.951,1.0072,0.9500,286,6.3537,0.9997,4,0.000000
20,19,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,19,16,0,3,39.878,1.3498,0.8416,1171,3.9806,0.9999,4,0.000000
22,19,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,19,7,1,1,7.430,0.7125,0.8571,535,1.1975,0.9999,5,0.001100
24,19,5,0,1,10.938,0.8442,0.8500,1184,3.0091,0.9995,4,0.000000
25,19,6,0,1,41.098,0.8697,0.8333,1056,4.6343,0.9997,3,0.000000
26,19,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,19,18,0,4,8.603,0.4001,0.9216,430,1.6270,0.9997,2,0.000000
28,19,10,0,1,89.804,0.6438,0.9048,1120,4.1773,0.9995,1,0.000000
29,19,18,0,2,10.309,1.0125,0.8594,570,14.7945,0.9998,4,0.000000
30,19,1,1,1,46.021,3.2846,0.6304,583,16.7903,0.9999,5,0.006400
31,19,18,0,3,38.617,0.2382,0.9388,262,2.0446,0.9997,2,0.000000
32,19,14,0,2,24.607,0.5130,0.8571,632,1.3052,0.9997,4,0.000000
33,19,8,0,1,54.348,0.8331,0.8889,1061,6.7748,0.9997,3,0.000000
34,19,14,0,2,32.189,0.0879,1.0000,716,2.5525,0.9999,4,0.000000
35,19,1,0,1,74.501,0.4998,0.7619,957,0.6192,0.9964,4,0.000000
36,19,11,0,2,65.717,1.1832,0.8904,469,2.3236,0.9999,5,0.000000
37,19,14,0,2,6.549,1.0162,0.9028,577,2.4193,0.9998,2,0.000000
38,19,3,0,1,43.707,0.8036,0.8615,1073,5.4357,0.9999,4,0.000000
39,19,2,0,1,43.174,0.4046,0.9672,1014,1.8207,0.9998,3,0.000000
40,19,2,0,1,65.963,0.2556,0.9608,725,0.2123,0.9996,3,0.000000
41,19,16,0,2,43.565,0.8628,0.9296,1057,1.7599,0.9999,3,0.000000
42,19,16,0,2,85.764,0.7824,0.8226,1019,8.1525,0.9997,2,0.000000
43,19,17,0,3,95.239,0.8468,0.7500,606,2.4575,0.9994,1,0.000000
44,19,11,0,2,97.210,0.3240,0.9524,799,1.6238,0.9999,3,0.000000
45,19,13,0,2,18.287,1.1309,0.8333,502,15.9319,0.9999,5,0.000000
46,19,7,0,1,12.656,0.3594,0.9375,941,3.2183,0.9999,5,0.000000
47,19,15,1,2,79.591,0.5214,0.9189,1114,2.7206,0.9999,3,0.007400
48,19,17,0,3,85.496,0.1761,0.9730,609,0.9351,0.9998,4,0.000000
49,19,14,0,2,62.037,1.2562,0.8293,254,3.3320,0.9999,5,0.000000
50,19,12,0,2,74.571,0.5766,0.8824,913,4.6102,0.9998,4,0.000000
51,19,13,0,2,58.302,0.5667,0.9265,1183,6.9706,0.9994,1,0.000000
52,19,8,0,1,90.681,0.8936,0.8462,1052,4.7395,0.9998,2,0.000000
53,19,4,0,1,14.688,0.5520,0.9180,758,1.3054,0.9999,5,0.000000
54,19,18,0,2,8.240,1.3526,0.8732,948,7.5944,0.9996,1,0.000000
55,19,15,0,2,64.203,1.1094,0.9016,264,2.1219,1.0000,4,0.000000
56,19,1,0,1,61.647,1.2395,0.8030,611,3.5088,0.9977,4,0.000000
57,19,5,0,1,5.336,0.5211,0.9286,542,1.9432,0.9991,1,0.000000
58,19,17,0,4,77.324,0.5201,0.8776,1117,1.2071,0.9998,3,0.000000
59,19,11,0,2,58.915,0.4724,0.9500,601,0.4220,0.9997,3,0.000000
60,19,14,1,2,70.149,0.8502,0.8704,1085,0.0314,0.9997,2,0.008100
61,19,15,0,2,80.535,0.2529,0.9701,701,2.6599,0.9997,2,0.000000
62,19,14,0,2,14.774,0.9824,0.8507,795,0.0049,0.9996,2,0.000000
63,19,16,0,2,93.313,0.5306,0.8333,1122,9.0789,0.9998,3,0.000000
64,19,16,0,2,49.993,0.0867,0.9787,915,2.1265,0.9998,3,0.000000
65,19,5,0,1,22.529,1.8267,0.8696,211,1.4561,0.9921,2,0.000000
66,19,11,0,2,69.462,0.2906,0.9333,1082,0.2294,0.9999,4,0.000000
67,19,15,0,3,46.840,0.3583,0.9429,1137,1.5292,0.9999,4,0.000000
68,19,13,0,2,71.145,0.4152,0.8980,981,1.2205,0.9998,3,0.000000
69,19,13,0,4,90.278,0.3403,0.9750,1001,0.4254,0.9998,4,0.000000
70,19,9,0,1,92.342,0.2268,0.9474,469,3.2898,0.9996,2,0.000000
71,19,1,0,1,68.281,0.2050,0.9667,737,5.0961,0.9978,4,0.000000
72,19,8,0,1,78.681,0.3351,0.9538,537,2.8399,0.9996,1,0.000000
73,19,4,0,1,54.282,0.5953,0.9467,490,3.6942,0.9995,1,0.000000
74,19,17,0,3,89.173,0.8632,0.8525,742,0.2482,0.9998,3,0.000000
75,19,18,0,2,65.111,0.2788,0.9333,677,0.2081,0.9993,1,0.000000
76,19,4,0,1,99.909,2.4779,0.8088,1017,1.8892,0.9999,5,0.000000
77,19,15,0,2,30.859,0.3827,0.9265,1014,1.7690,0.9998,1,0.000000
78,19,9,0,1,22.980,0.3336,0.9296,268,0.0104,0.9999,5,0.000000
79,19,17,0,2,50.707,0.0844,0.9836,447,0.0501,0.9998,3,0.000000
80,19,11,0,2,42.117,0.7695,0.9469,497,3.9372,1.0000,4,0.000000
81,19,17,0,2,94.785,0.9126,0.8776,490,3.7026,0.9998,2,0.000000
82,19,16,1,3,12.283,0.4686,0.9375,886,2.3729,0.9994,1,-0.002400
83,19,18,0,2,57.621,0.5797,0.8909,471,2.5761,0.9996,2,0.000000
84,19,3,0,1,3.556,0.3636,0.9683,865,3.6420,0.9995,2,0.000000
85,19,7,0,1,56.202,0.4495,0.9551,564,0.0205,0.9997,1,0.000000
86,19,5,0,1,17.577,0.2450,0.9701,1137,3.8942,0.9994,2,0.000000
87,19,1,0,1,90.522,2.9009,0.5686,895,5.9154,0.9839,1,0.000000
88,19,9,0,1,19.242,0.5873,0.8654,920,4.2122,0.9999,4,0.000000
89,19,18,0,6,80.021,0.3380,0.9091,1175,0.6647,0.9996,4,0.000000
90,19,8,0,1,5.346,1.3607,0.8000,1096,5.3642,0.9995,1,0.000000
91,19,12,1,2,35.769,1.1103,0.9091,1159,3.5609,0.9999,4,0.002600
92,19,2,0,1,74.051,0.4582,0.9429,987,3.1770,0.9997,3,0.000000
93,19,18,0,3,87.901,0.2971,0.9524,1097,0.6797,0.9999,4,0.000000
94,19,6,0,1,22.183,0.5590,0.9062,587,0.0051,0.9995,5,0.000000
95,19,13,0,3,66.089,0.6557,0.8868,1071,5.6680,0.9998,4,0.000000
96,19,4,0,1,18.200,0.6329,0.9000,859,3.2760,0.9999,3,0.000000
97,19,11,0,2,66.398,0.3432,0.9765,879,2.2730,0.9999,4,0.000000
98,19,17,0,2,69.975,1.3723,0.7869,340,7.6071,0.9999,5,0.000000
99,19,14,0,2,99.639,0.9792,0.9014,754,0.0000,0.9999,4,0.000000
