client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,39,35,0,5,65.450,0.6964,0.9559,1101,0.7488,0.9998,3,0.000000
1,39,35,0,4,70.865,0.2086,0.9655,639,0.1710,0.9998,4,0.000000
2,39,21,0,3,21.251,0.3788,0.9091,433,3.6766,0.9995,1,0.000000
3,39,34,0,4,45.208,1.2815,0.9538,870,10.2874,0.9998,2,0.000000
4,39,29,0,6,66.875,0.3125,0.9483,294,0.1466,0.9999,4,0.000000
5,39,37,0,4,12.486,0.1021,0.9873,454,1.6913,0.9999,4,0.000000
6,39,30,1,3,6.725,0.4716,0.9000,457,2.0892,0.9997,3,0.004700
7,39,19,0,3,66.797,0.3672,0.9444,858,0.6383,0.9997,1,0.000000
8,39,37,0,4,6.608,0.5398,0.9375,679,2.4972,0.9999,5,0.000000
9,39,38,0,5,86.573,0.7739,0.9200,690,0.1081,0.9998,3,0.000000
10,39,32,0,2,69.586,0.6905,0.8732,818,3.1878,0.9999,5,0.000000
11,39,31,0,4,27.052,0.0211,1.0000,959,0.9485,0.9998,3,0.000000
12,39,2,0,1,64.305,1.6701,0.9265,432,6.6083,0.9997,3,0.000000
13,39,19,0,2,38.219,0.3494,0.9833,368,1.6631,0.9999,5,0.000000
14,39,35,0,5,88.414,0.4993,0.9524,958,0.6269,0.9998,3,0.000000
15,39,32,0,4,13.261,0.4244,0.9048,536,0.3628,0.9996,4,0.000000
16,39,36,0,3,1.674,0.7910,0.9091,394,1.2642,0.9999,3,0.000000
17,39,36,0,4,79.717,0.8277,0.8750,344,2.5247,0.9997,3,0.000000
18,39,25,1,3,50.616,0.3120,0.9540,895,0.2190,1.0000,5,0.006200
19,39,35,0,5,29.831,0.4399,0.9500,388,1.4242,0.9992,2,0.000000
20,39,1,0,1,19.947,1.0826,0.7872,715,5.1340,0.9978,5,0.000000
21,39,33,0,7,45.984,0.6353,0.9406,908,3.5257,0.9999,3,0.000000
22,39,4,0,1,6.548,0.1752,0.9565,845,4.0065,0.9998,4,0.000000
23,39,32,0,3,93.069,0.5480,0.9286,1040,1.6670,0.9999,5,0.000000
24,39,37,0,3,56.399,0.5554,0.9000,252,0.0074,0.9996,3,0.000000
25,39,37,0,3,95.480,0.9260,0.8833,719,3.0396,0.9998,4,0.000000
26,39,4,0,1,73.043,0.8744,0.9104,591,3.0945,0.9998,3,0.000000
27,39,28,0,6,35.469,0.5151,0.9020,1153,2.3723,0.9997,2,0.000000
28,39,24,0,3,99.675,0.2119,0.9524,1105,0.5022,0.9999,4,0.000000
29,39,18,0,2,10.309,1.0125,0.8594,570,14.7945,0.9998,4,0.000000
30,39,25,0,3,1.951,0.6400,0.9130,225,0.0183,0.9998,3,0.000000
31,39,30,1,5,72.741,0.3123,0.9388,907,0.6596,0.9999,4,0.000700
32,39,29,0,6,40.561,0.3503,0.8571,775,0.1345,0.9995,2,0.000000
33,39,26,0,2,90.445,0.8744,0.8704,897,5.2076,0.9996,3,0.000000
34,39,14,0,2,32.189,0.0879,1.0000,716,2.5525,0.9999,4,0.000000
35,39,30,0,2,76.029,0.0204,1.0000,1003,0.0194,0.9995,3,0.000000
36,39,33,1,5,65.966,0.8400,0.9178,794,2.0743,0.9999,3,-0.003900
37,39,38,1,4,42.140,0.8353,0.9306,1017,4.3052,0.9999,5,-0.001100
38,39,38,0,5,47.086,0.3016,0.9538,614,0.6366,0.9999,4,0.000000
39,39,36,1,5,7.159,0.1312,0.9672,1198,2.5401,0.9995,1,-0.001100
40,39,27,0,2,33.360,0.1779,0.9608,1074,3.3342,0.9997,3,0.000000
41,39,34,0,5,34.908,0.6901,0.9014,787,0.0931,0.9999,5,0.000000
42,39,22,0,4,90.622,0.8385,0.8548,1009,4.4295,0.9999,4,0.000000
43,39,38,0,5,81.728,0.6673,0.7500,1132,2.6756,0.9996,4,0.000000
44,39,11,0,2,97.210,0.3240,0.9524,799,1.6238,0.9999,3,0.000000
45,39,26,0,3,71.115,1.0314,0.8718,498,2.1991,0.9999,5,0.000000
46,39,35,0,5,24.547,0.1862,0.9167,334,1.1519,0.9995,1,0.000000
47,39,38,0,6,74.644,0.6724,0.9324,1129,2.3113,0.9997,1,0.000000
48,39,35,0,6,24.601,0.1053,0.9865,262,0.5206,0.9999,4,0.000000
49,39,23,0,4,42.939,1.6072,0.8293,512,3.3676,0.9998,4,0.000000
50,39,35,0,3,46.543,0.3387,0.9412,1192,3.3463,0.9999,5,0.000000
51,39,28,0,5,99.327,0.4029,0.9412,401,1.3711,0.9999,4,0.000000
52,39,34,1,4,93.246,0.2553,0.9423,1120,3.2267,0.9999,5,0.002200
53,39,26,0,3,69.762,0.3698,0.9508,571,0.4474,0.9999,4,0.000000
54,39,22,0,3,45.668,0.8920,0.9155,402,8.5359,0.9995,1,0.000000
55,39,30,0,6,9.141,0.9324,0.9344,232,0.7481,0.9999,3,0.000000
56,39,31,0,3,9.877,0.4462,0.9394,574,2.3301,0.9997,2,0.000000
57,39,29,0,2,81.859,0.3862,0.9286,781,1.3141,0.9996,1,0.000000
58,39,29,0,7,43.468,0.2728,0.9388,382,0.8830,0.9997,2,0.000000
59,39,11,0,2,58.915,0.4724,0.9500,601,0.4220,0.9997,3,0.000000
60,39,19,0,3,70.149,0.8588,0.9074,829,9.2270,0.9997,2,0.000000
61,39,35,0,4,99.980,0.1794,0.9701,413,0.0683,0.9998,3,0.000000
62,39,31,0,5,56.300,0.4460,0.9104,221,8.3686,0.9999,4,0.000000
63,39,37,0,6,18.388,0.4171,0.8889,634,15.8728,0.9996,2,0.000000
64,39,30,0,6,55.817,0.0652,1.0000,1173,1.2031,0.9999,3,0.000000
65,39,5,0,1,22.529,1.8267,0.8696,211,1.4561,0.9921,2,0.000000
66,39,37,0,4,69.744,0.2557,0.9500,712,0.0973,0.9999,5,0.000000
67,39,36,0,5,14.409,0.4483,0.9571,760,1.9441,0.9999,5,0.000000
68,39,38,0,6,84.046,0.1970,0.9592,1123,0.4348,0.9999,4,0.000000
69,39,27,0,5,34.507,0.2606,0.9750,200,3.8136,0.9998,4,0.000000
70,39,24,0,2,24.351,0.2362,0.9474,583,2.0274,0.9998,4,0.000000
71,39,34,0,2,24.210,0.2743,0.9667,1190,0.1632,0.9998,4,0.000000
72,39,27,1,2,19.196,0.2025,0.9538,648,1.0483,0.9997,2,0.005200
73,39,27,0,4,18.597,0.3543,0.9467,1148,13.4491,0.9996,1,0.000000
74,39,32,1,5,48.468,1.0246,0.8525,419,28.5984,0.9996,3,-0.000400
75,39,24,0,3,3.075,0.4288,0.9333,770,1.2848,0.9997,2,0.000000
76,39,36,0,4,77.592,1.8388,0.8824,1179,10.3156,0.9997,1,0.000000
77,39,37,0,4,41.680,0.3374,0.9412,599,0.5403,0.9999,3,0.000000
78,39,33,0,3,51.846,0.1451,0.9718,1100,50.1407,0.9998,2,0.000000
